data_srlnum,rcrd_tm,x_crdnt,y_crdnt,z_crdnt,yaw_rt,roll_rt,pitch_rt
125868,20200909154745.085,-0.621094,0.296875,9.769531,0.088048,0.001296,1.418007
125869,20200909154745.103,-0.664062,0.335938,9.808594,0.088132,0.001314,1.418006
125870,20200909154745.159,-0.660156,0.332031,9.789062,0.088165,0.001365,1.418004
125871,20200909154745.182,-0.621094,0.320312,9.769531,0.088198,0.001416,1.418002
125872,20200909154745.197,-0.679688,0.351562,9.750000,0.088198,0.001416,1.418002
125873,20200909154745.216,-0.652344,0.335938,9.777344,0.088200,0.001419,1.418053
125874,20200909154745.238,-0.683594,0.351562,9.765625,0.088200,0.001419,1.418053
125875,20200909154745.294,-0.652344,0.343750,9.757812,0.088233,0.001470,1.418051
125876,20200909154745.309,-0.675781,0.347656,9.773438,0.088233,0.001470,1.418051
125877,20200909154745.324,-0.656250,0.351562,9.753906,0.088317,0.001488,1.418050
125878,20200909154745.348,-0.667969,0.355469,9.773438,0.088350,0.001539,1.418047
125879,20200909154745.371,-0.625000,0.343750,9.757812,0.088350,0.001539,1.418047
125880,20200909154745.415,-0.640625,0.359375,9.769531,0.088350,0.001539,1.418047
125881,20200909154745.428,-0.667969,0.335938,9.769531,0.088401,0.001506,1.418049
125882,20200909154745.449,-0.660156,0.347656,9.777344,0.088434,0.001557,1.418047
125883,20200909154745.471,-0.722656,0.312500,9.773438,0.088433,0.001555,1.417995
125884,20200909154745.487,-0.621094,0.355469,9.718750,0.088434,0.001557,1.418047
125885,20200909154745.525,-0.675781,0.351562,9.789062,0.088467,0.001609,1.418044
125886,20200909154745.546,-0.636719,0.308594,9.773438,0.088533,0.001711,1.418040
125887,20200909154745.567,-0.656250,0.359375,9.796875,0.088533,0.001711,1.418040
125888,20200909154745.582,-0.667969,0.367188,9.761719,0.088533,0.001711,1.418040
125889,20200909154745.596,-0.679688,0.335938,9.761719,0.088618,0.001729,1.418039
125890,20200909154745.668,-0.679688,0.347656,9.761719,0.088618,0.001729,1.418039
125891,20200909154745.702,-0.648438,0.339844,9.773438,0.088618,0.001729,1.418039
125892,20200909154745.723,-0.648438,0.328125,9.773438,0.088651,0.001780,1.418036
125893,20200909154745.742,-0.671875,0.359375,9.742188,0.088651,0.001780,1.418036
125894,20200909154745.766,-0.613281,0.343750,9.773438,0.088702,0.001747,1.418038
125895,20200909154745.811,-0.730469,0.351562,9.769531,0.088702,0.001747,1.418038
125896,20200909154745.830,-0.640625,0.324219,9.804688,0.087287,0.001080,1.416813
125897,20200909154745.854,-0.683594,0.335938,9.785156,0.087355,0.001185,1.416860
125898,20200909154745.878,-0.671875,0.347656,9.707031,0.087388,0.001236,1.416858
125899,20200909154745.896,-0.667969,0.359375,9.777344,0.087388,0.001236,1.416858
125900,20200909154745.936,-0.660156,0.359375,9.765625,0.087439,0.001203,1.416859
125901,20200909154745.964,-0.644531,0.332031,9.730469,0.087439,0.001203,1.416859
125902,20200909154745.990,-0.628906,0.343750,9.761719,0.087472,0.001254,1.416857
125903,20200909154746.010,-0.644531,0.324219,9.734375,0.087472,0.001254,1.416857
125904,20200909154746.026,-0.667969,0.335938,9.761719,0.087506,0.001305,1.416855
125905,20200909154746.083,-0.671875,0.339844,9.832031,0.087506,0.001305,1.416855
125906,20200909154746.100,-0.679688,0.339844,9.808594,0.087506,0.001305,1.416855
125907,20200909154746.124,-0.667969,0.332031,9.792969,0.087557,0.001272,1.416856
125908,20200909154746.143,-0.683594,0.335938,9.750000,0.087557,0.001272,1.416856
125909,20200909154746.167,-0.671875,0.335938,9.796875,0.087557,0.001272,1.416856
125910,20200909154746.212,-0.675781,0.328125,9.777344,0.087557,0.001272,1.416856
125911,20200909154746.231,-0.656250,0.300781,9.710938,0.087557,0.001272,1.416856
125912,20200909154746.255,-0.679688,0.347656,9.742188,0.087590,0.001323,1.416854
125913,20200909154746.280,-0.644531,0.312500,9.789062,0.087557,0.001272,1.416856
125914,20200909154746.300,-0.671875,0.343750,9.757812,0.087675,0.001338,1.416768
125915,20200909154746.343,-0.632812,0.363281,9.746094,0.087758,0.001359,1.416852
125916,20200909154746.369,-0.656250,0.328125,9.816406,0.087758,0.001359,1.416852
125917,20200909154746.392,-0.671875,0.363281,9.765625,0.087758,0.001359,1.416852
125918,20200909154746.411,-0.644531,0.335938,9.753906,0.087792,0.001411,1.416850
125919,20200909154746.426,-0.675781,0.308594,9.785156,0.087960,0.001447,1.416848
125920,20200909154746.483,-0.656250,0.328125,9.734375,0.087960,0.001447,1.416848
125921,20200909154746.503,-0.656250,0.351562,9.765625,0.087995,0.001500,1.416897
125922,20200909154746.522,-0.667969,0.328125,9.746094,0.087995,0.001500,1.416897
125923,20200909154746.537,-0.636719,0.355469,9.796875,0.088046,0.001467,1.416898
125924,20200909154746.561,-0.648438,0.324219,9.769531,0.088079,0.001518,1.416896
125925,20200909154746.612,-0.667969,0.316406,9.777344,0.088079,0.001518,1.416896
125926,20200909154746.638,-0.664062,0.343750,9.726562,0.088112,0.001570,1.416894
125927,20200909154746.657,-0.656250,0.324219,9.785156,0.088145,0.001621,1.416891
125928,20200909154746.677,-0.628906,0.347656,9.746094,0.088145,0.001621,1.416891
125929,20200909154746.700,-0.660156,0.320312,9.785156,0.088145,0.001621,1.416891
125930,20200909154746.743,-0.656250,0.312500,9.761719,0.088248,0.001555,1.416894
125931,20200909154746.768,-0.617188,0.335938,9.769531,0.088248,0.001555,1.416894
125932,20200909154746.790,-0.636719,0.339844,9.750000,0.088299,0.001521,1.416896
125933,20200909154746.809,-0.687500,0.335938,9.789062,0.088299,0.001521,1.416896
125934,20200909154746.823,-0.671875,0.324219,9.777344,0.088416,0.001591,1.416893
125935,20200909154746.876,-0.671875,0.347656,9.742188,0.088416,0.001591,1.416893
125936,20200909154746.900,-0.683594,0.347656,9.777344,0.088416,0.001591,1.416893
125937,20200909154746.923,-0.632812,0.359375,9.742188,0.088449,0.001642,1.416890
125938,20200909154746.938,-0.664062,0.296875,9.777344,0.088449,0.001642,1.416890
125939,20200909154746.963,-0.644531,0.320312,9.777344,0.088482,0.001693,1.416888
125940,20200909154747.015,-0.652344,0.312500,9.785156,0.088516,0.001744,1.416886
125941,20200909154747.041,-0.679688,0.320312,9.785156,0.088600,0.001763,1.416885
125942,20200909154747.060,-0.667969,0.332031,9.792969,0.088600,0.001763,1.416885
125943,20200909154747.083,-0.652344,0.335938,9.785156,0.088651,0.001729,1.416886
125944,20200909154747.103,-0.636719,0.343750,9.722656,0.088619,0.001680,1.416940
125945,20200909154747.144,-0.671875,0.359375,9.769531,0.088601,0.001765,1.416936
125946,20200909154747.167,-0.687500,0.355469,9.765625,0.088601,0.001765,1.416936
125947,20200909154747.190,-0.675781,0.390625,9.761719,0.088686,0.001783,1.416935
125948,20200909154747.209,-0.652344,0.347656,9.769531,0.088716,0.001836,1.416966
125949,20200909154747.228,-0.660156,0.320312,9.820312,0.088686,0.001783,1.416935
125950,20200909154747.278,-0.632812,0.320312,9.781250,0.088686,0.001783,1.416935
125951,20200909154747.304,-0.636719,0.339844,9.687500,0.088666,0.001865,1.416880
125952,20200909154747.323,-0.648438,0.304688,9.753906,0.088752,0.001885,1.416930
125953,20200909154747.343,-0.660156,0.335938,9.738281,0.088750,0.001883,1.416879
125954,20200909154747.367,-0.695312,0.343750,9.785156,0.088717,0.001832,1.416882
125955,20200909154747.418,-0.652344,0.355469,9.796875,0.088769,0.001799,1.416883
125956,20200909154747.436,-0.632812,0.359375,9.800781,0.088769,0.001799,1.416883
125957,20200909154747.462,-0.671875,0.371094,9.773438,0.088770,0.001801,1.416934
125958,20200909154747.487,-0.691406,0.339844,9.781250,0.088853,0.001817,1.416882
125959,20200909154747.510,-0.648438,0.320312,9.796875,0.088835,0.001901,1.416878
125960,20200909154747.561,-0.625000,0.328125,9.757812,0.088837,0.001900,1.416845
125961,20200909154747.587,-0.652344,0.324219,9.789062,0.088888,0.001867,1.416847
125962,20200909154747.610,-0.695312,0.343750,9.792969,0.088837,0.001900,1.416845
125963,20200909154747.631,-0.648438,0.312500,9.761719,0.088835,0.001901,1.416878
125964,20200909154747.646,-0.644531,0.304688,9.777344,0.088886,0.001868,1.416880
125965,20200909154747.704,-0.644531,0.312500,9.757812,0.088886,0.001868,1.416880
125966,20200909154747.723,-0.660156,0.320312,9.792969,0.088919,0.001919,1.416878
125967,20200909154747.743,-0.644531,0.324219,9.746094,0.088334,0.001556,1.416505
125968,20200909154747.765,-0.636719,0.347656,9.738281,0.088332,0.001557,1.416538
125969,20200909154747.791,-0.660156,0.359375,9.742188,0.088417,0.001577,1.416588
125970,20200909154747.828,-0.671875,0.355469,9.773438,0.088417,0.001577,1.416588
125971,20200909154747.846,-0.664062,0.355469,9.824219,0.088417,0.001577,1.416588
125972,20200909154747.871,-0.644531,0.347656,9.769531,0.088417,0.001577,1.416588
125973,20200909154747.896,-0.718750,0.316406,9.867188,0.088451,0.001629,1.416586
125974,20200909154747.919,-0.679688,0.351562,9.773438,0.088451,0.001629,1.416586
125975,20200909154747.969,-0.664062,0.347656,9.777344,0.088432,0.001713,1.416582
125976,20200909154747.993,-0.660156,0.324219,9.707031,0.088464,0.001762,1.416529
125977,20200909154748.013,-0.652344,0.339844,9.687500,0.088517,0.001731,1.416582
125978,20200909154748.034,-0.652344,0.343750,9.781250,0.088517,0.001731,1.416582
125979,20200909154748.050,-0.667969,0.300781,9.757812,0.088517,0.001731,1.416582
125980,20200909154748.114,-0.644531,0.339844,9.718750,0.088517,0.001731,1.416582
125981,20200909154748.129,-0.625000,0.316406,9.781250,0.088550,0.001782,1.416579
125982,20200909154748.153,-0.644531,0.347656,9.777344,0.088600,0.001753,1.416665
125983,20200909154748.180,-0.664062,0.320312,9.753906,0.088549,0.001786,1.416664
125984,20200909154748.204,-0.679688,0.355469,9.796875,0.088600,0.001753,1.416665
125985,20200909154748.242,-0.695312,0.359375,9.800781,0.088600,0.001753,1.416665
125986,20200909154748.265,-0.675781,0.328125,9.714844,0.088601,0.001749,1.416581
125987,20200909154748.291,-0.679688,0.359375,9.753906,0.088685,0.001767,1.416580
125988,20200909154748.314,-0.675781,0.371094,9.761719,0.088685,0.001767,1.416580
125989,20200909154748.336,-0.621094,0.355469,9.738281,0.088667,0.001851,1.416576
125990,20200909154748.392,-0.667969,0.390625,9.730469,0.088667,0.001851,1.416576
125991,20200909154748.417,-0.636719,0.332031,9.796875,0.088667,0.001851,1.416576
125992,20200909154748.441,-0.671875,0.332031,9.746094,0.088700,0.001903,1.416574
125993,20200909154748.459,-0.664062,0.312500,9.792969,0.088734,0.001954,1.416571
125994,20200909154748.483,-0.667969,0.316406,9.753906,0.088734,0.001954,1.416571
125995,20200909154748.531,-0.683594,0.339844,9.792969,0.088734,0.001954,1.416571
125996,20200909154748.550,-0.664062,0.328125,9.726562,0.088734,0.001954,1.416571
125997,20200909154748.575,-0.699219,0.335938,9.785156,0.088785,0.001921,1.416573
125998,20200909154748.599,-0.644531,0.355469,9.722656,0.088785,0.001921,1.416573
125999,20200909154748.619,-0.656250,0.347656,9.753906,0.088836,0.001888,1.416574
126000,20200909154748.668,-0.652344,0.343750,9.792969,0.088803,0.001836,1.416577
126001,20200909154748.694,-0.644531,0.339844,9.765625,0.088836,0.001888,1.416574
126002,20200909154748.716,-0.687500,0.332031,9.781250,0.088887,0.001855,1.416576
126003,20200909154748.737,-0.613281,0.347656,9.730469,0.088836,0.001888,1.416574
126004,20200909154748.752,-0.683594,0.351562,9.750000,0.088903,0.001986,1.416485
126005,20200909154748.807,-0.691406,0.324219,9.789062,0.088903,0.001986,1.416485
126006,20200909154748.821,-0.664062,0.308594,9.742188,0.088903,0.001986,1.416485
126007,20200909154748.834,-0.667969,0.281250,9.789062,0.088903,0.001986,1.416485
126008,20200909154748.847,-0.609375,0.328125,9.746094,0.088921,0.001902,1.416489
126009,20200909154748.865,-0.613281,0.324219,9.773438,0.088954,0.001953,1.416487
126010,20200909154748.918,-0.683594,0.332031,9.789062,0.088972,0.001869,1.416490
126011,20200909154748.933,-0.652344,0.335938,9.769531,0.089024,0.001836,1.416492
126012,20200909154748.947,-0.667969,0.367188,9.796875,0.089024,0.001836,1.416492
126013,20200909154748.963,-0.640625,0.378906,9.753906,0.089024,0.001836,1.416492
126014,20200909154748.987,-0.664062,0.343750,9.828125,0.089057,0.001887,1.416490
126015,20200909154749.040,-0.664062,0.367188,9.734375,0.089090,0.001938,1.416487
126016,20200909154749.064,-0.730469,0.375000,9.765625,0.089090,0.001938,1.416487
126017,20200909154749.091,-0.628906,0.343750,9.851562,0.089090,0.001938,1.416487
126018,20200909154749.114,-0.667969,0.304688,9.796875,0.089090,0.001938,1.416487
126019,20200909154749.132,-0.671875,0.320312,9.718750,0.089123,0.001989,1.416485
126020,20200909154749.182,-0.664062,0.308594,9.757812,0.089123,0.001989,1.416485
126021,20200909154749.207,-0.648438,0.335938,9.738281,0.089123,0.001989,1.416485
126022,20200909154749.226,-0.644531,0.335938,9.703125,0.089141,0.001905,1.416489
126023,20200909154749.241,-0.660156,0.347656,9.738281,0.089141,0.001905,1.416489
126024,20200909154749.258,-0.640625,0.351562,9.750000,0.089141,0.001905,1.416489
126025,20200909154749.326,-0.636719,0.339844,9.773438,0.089141,0.001905,1.416489
126026,20200909154749.339,-0.656250,0.335938,9.816406,0.089225,0.001923,1.416488
126027,20200909154749.355,-0.664062,0.355469,9.769531,0.089277,0.001890,1.416489
126028,20200909154749.371,-0.660156,0.359375,9.812500,0.089277,0.001890,1.416489
126029,20200909154749.392,-0.640625,0.335938,9.781250,0.089277,0.001890,1.416489
126030,20200909154749.444,-0.687500,0.371094,9.761719,0.089277,0.001890,1.416489
126031,20200909154749.456,-0.644531,0.347656,9.789062,0.089225,0.001923,1.416488
126032,20200909154749.481,-0.671875,0.363281,9.785156,0.089225,0.001923,1.416488
126033,20200909154749.504,-0.656250,0.371094,9.746094,0.089310,0.001941,1.416487
126034,20200909154749.526,-0.656250,0.351562,9.738281,0.089310,0.001941,1.416487
126035,20200909154749.601,-0.667969,0.343750,9.765625,0.089310,0.001941,1.416487
126036,20200909154749.624,-0.644531,0.320312,9.722656,0.089343,0.001992,1.416485
126037,20200909154749.639,-0.644531,0.328125,9.734375,0.089395,0.001962,1.416537
126038,20200909154749.655,-0.656250,0.328125,9.773438,0.089377,0.002046,1.416533
126039,20200909154749.676,-0.652344,0.328125,9.789062,0.089377,0.002046,1.416533
126040,20200909154749.736,-0.667969,0.335938,9.785156,0.089377,0.002046,1.416533
126041,20200909154749.757,-0.656250,0.351562,9.773438,0.089377,0.002046,1.416533
126042,20200909154749.777,-0.667969,0.300781,9.789062,0.089376,0.002044,1.416482
126043,20200909154749.802,-0.671875,0.335938,9.808594,0.089427,0.002011,1.416484
126044,20200909154749.822,-0.667969,0.320312,9.722656,0.089427,0.002011,1.416484
126045,20200909154749.872,-0.679688,0.343750,9.785156,0.089427,0.002011,1.416484
126046,20200909154749.897,-0.667969,0.312500,9.796875,0.089478,0.001977,1.416485
126047,20200909154749.924,-0.667969,0.324219,9.789062,0.089478,0.001977,1.416485
126048,20200909154749.938,-0.652344,0.343750,9.742188,0.089478,0.001977,1.416485
126049,20200909154749.957,-0.667969,0.375000,9.777344,0.089530,0.001941,1.416402
126050,20200909154750.020,-0.660156,0.378906,9.738281,0.089532,0.001943,1.416453
126051,20200909154750.039,-0.644531,0.355469,9.785156,0.089548,0.001860,1.416490
126052,20200909154750.056,-0.625000,0.343750,9.769531,0.089634,0.001877,1.416456
126053,20200909154750.075,-0.667969,0.308594,9.785156,0.089583,0.001910,1.416455
126054,20200909154750.101,-0.644531,0.316406,9.742188,0.089583,0.001910,1.416455
126055,20200909154750.155,-0.652344,0.320312,9.750000,0.089530,0.001941,1.416402
126056,20200909154750.175,-0.644531,0.339844,9.753906,0.089563,0.001992,1.416400
126057,20200909154750.200,-0.683594,0.332031,9.765625,0.089562,0.001989,1.416349
126058,20200909154750.224,-0.640625,0.328125,9.769531,0.089562,0.001989,1.416349
126059,20200909154750.238,-0.652344,0.363281,9.750000,0.089544,0.002074,1.416345
126060,20200909154750.299,-0.644531,0.328125,9.761719,0.089544,0.002074,1.416345
126061,20200909154750.323,-0.691406,0.281250,9.738281,0.089595,0.002041,1.416346
126062,20200909154750.339,-0.675781,0.214844,9.808594,0.089649,0.002006,1.416315
126063,20200909154750.354,-0.707031,0.320312,9.765625,0.089597,0.002039,1.416313
126064,20200909154750.374,-0.703125,0.371094,9.765625,0.089597,0.002039,1.416313
126065,20200909154750.430,-0.648438,0.328125,9.738281,0.089597,0.002039,1.416313
126066,20200909154750.449,-0.660156,0.320312,9.789062,0.089682,0.002057,1.416312
126067,20200909154750.463,-0.660156,0.320312,9.734375,0.089682,0.002057,1.416312
126068,20200909154750.483,-0.664062,0.316406,9.765625,0.089715,0.002108,1.416310
126069,20200909154750.507,-0.613281,0.324219,9.773438,0.089715,0.002108,1.416310
126070,20200909154750.551,-0.664062,0.335938,9.792969,0.089715,0.002108,1.416310
126071,20200909154750.566,-0.656250,0.320312,9.792969,0.089682,0.002057,1.416312
126072,20200909154750.590,-0.675781,0.324219,9.738281,0.089733,0.002024,1.416314
126073,20200909154750.613,-0.644531,0.378906,9.738281,0.089733,0.002024,1.416314
126074,20200909154750.632,-0.648438,0.363281,9.761719,0.089733,0.002024,1.416314
126075,20200909154750.671,-0.671875,0.335938,9.730469,0.089817,0.002042,1.416313
126076,20200909154750.695,-0.640625,0.335938,9.820312,0.089817,0.002042,1.416313
126077,20200909154750.719,-0.644531,0.335938,9.800781,0.089869,0.002009,1.416314
126078,20200909154750.740,-0.679688,0.339844,9.804688,0.089850,0.002093,1.416311
126079,20200909154750.755,-0.683594,0.351562,9.761719,0.089850,0.002093,1.416311
126080,20200909154750.804,-0.667969,0.335938,9.785156,0.089850,0.002093,1.416311
126081,20200909154750.827,-0.656250,0.347656,9.800781,0.089850,0.002093,1.416311
126082,20200909154750.844,-0.679688,0.339844,9.781250,0.089884,0.002145,1.416308
126083,20200909154750.862,-0.671875,0.339844,9.812500,0.089884,0.002145,1.416308
126084,20200909154750.883,-0.644531,0.324219,9.753906,0.089884,0.002145,1.416308
126085,20200909154750.936,-0.667969,0.312500,9.808594,0.089850,0.002093,1.416311
126086,20200909154750.958,-0.625000,0.292969,9.746094,0.089850,0.002093,1.416311
126087,20200909154750.985,-0.644531,0.363281,9.753906,0.089850,0.002093,1.416311
126088,20200909154751.010,-0.652344,0.367188,9.781250,0.089953,0.002027,1.416314
126089,20200909154751.033,-0.687500,0.371094,9.722656,0.089954,0.002029,1.416365
126090,20200909154751.074,-0.667969,0.335938,9.824219,0.089952,0.002031,1.416398
126091,20200909154751.100,-0.675781,0.343750,9.746094,0.090039,0.002048,1.416364
126092,20200909154751.124,-0.664062,0.335938,9.812500,0.090039,0.002048,1.416364
126093,20200909154751.142,-0.679688,0.375000,9.761719,0.090072,0.002099,1.416361
126094,20200909154751.160,-0.648438,0.339844,9.777344,0.090070,0.002096,1.416310
126095,20200909154751.209,-0.703125,0.332031,9.765625,0.090019,0.002130,1.416309
126096,20200909154751.231,-0.664062,0.281250,9.851562,0.090019,0.002130,1.416309
126097,20200909154751.246,-0.656250,0.332031,9.757812,0.090019,0.002130,1.416309
126098,20200909154751.263,-0.683594,0.324219,9.769531,0.089986,0.002078,1.416311
126099,20200909154751.288,-0.644531,0.320312,9.789062,0.090070,0.002096,1.416310
126100,20200909154751.343,-0.679688,0.343750,9.753906,0.090070,0.002096,1.416310
126101,20200909154751.358,-0.644531,0.347656,9.761719,0.090070,0.002096,1.416310
126102,20200909154751.377,-0.644531,0.339844,9.792969,0.090070,0.002096,1.416310
126103,20200909154751.404,-0.628906,0.367188,9.730469,0.090070,0.002096,1.416310
126104,20200909154751.427,-0.683594,0.367188,9.773438,0.090070,0.002096,1.416310
126105,20200909154751.476,-0.636719,0.359375,9.765625,0.090155,0.002114,1.416309
126106,20200909154751.500,-0.679688,0.386719,9.734375,0.090155,0.002114,1.416309
126107,20200909154751.519,-0.671875,0.363281,9.742188,0.090103,0.002148,1.416308
126108,20200909154751.533,-0.652344,0.347656,9.789062,0.090137,0.002199,1.416306
126109,20200909154751.551,-0.675781,0.351562,9.765625,0.090170,0.002250,1.416303
126110,20200909154751.601,-0.628906,0.332031,9.761719,0.090170,0.002250,1.416303
126111,20200909154751.626,-0.656250,0.324219,9.750000,0.090170,0.002250,1.416303
126112,20200909154751.645,-0.691406,0.320312,9.781250,0.090170,0.002250,1.416303
126113,20200909154751.659,-0.652344,0.332031,9.757812,0.090152,0.002334,1.416299
126114,20200909154751.677,-0.660156,0.343750,9.792969,0.090118,0.002283,1.416302
126115,20200909154751.731,-0.671875,0.289062,9.808594,0.090118,0.002283,1.416302
126116,20200909154751.755,-0.625000,0.316406,9.726562,0.090171,0.002246,1.416219
126117,20200909154751.773,-0.660156,0.332031,9.773438,0.089529,0.001954,1.416706
126118,20200909154751.793,-0.656250,0.335938,9.746094,0.089496,0.001903,1.416709
126119,20200909154751.818,-0.632812,0.335938,9.785156,0.089496,0.001903,1.416709
126120,20200909154751.872,-0.628906,0.351562,9.792969,0.089496,0.001903,1.416709
126121,20200909154751.892,-0.664062,0.378906,9.765625,0.089496,0.001903,1.416709
126122,20200909154751.916,-0.617188,0.355469,9.785156,0.089547,0.001870,1.416710
126123,20200909154751.940,-0.710938,0.343750,9.824219,0.089463,0.001852,1.416711
126124,20200909154751.954,-0.632812,0.359375,9.738281,0.089514,0.001819,1.416713
126125,20200909154752.008,-0.687500,0.378906,9.750000,0.089514,0.001819,1.416713
126126,20200909154752.033,-0.636719,0.328125,9.773438,0.089514,0.001819,1.416713
126127,20200909154752.052,-0.636719,0.324219,9.820312,0.089464,0.001854,1.416762
126128,20200909154752.068,-0.660156,0.324219,9.750000,0.089464,0.001854,1.416762
126129,20200909154752.090,-0.644531,0.308594,9.800781,0.089464,0.001854,1.416762
126130,20200909154752.144,-0.667969,0.335938,9.679688,0.089516,0.001821,1.416764
126131,20200909154752.162,-0.722656,0.324219,9.789062,0.089516,0.001821,1.416764
126132,20200909154752.176,-0.644531,0.304688,9.757812,0.089516,0.001821,1.416764
126133,20200909154752.194,-0.707031,0.320312,9.800781,0.089549,0.001872,1.416761
126134,20200909154752.219,-0.609375,0.324219,9.773438,0.089567,0.001788,1.416765
126135,20200909154752.267,-0.652344,0.375000,9.777344,0.089567,0.001788,1.416765
126136,20200909154752.285,-0.691406,0.359375,9.765625,0.089567,0.001788,1.416765
126137,20200909154752.311,-0.660156,0.347656,9.804688,0.089567,0.001788,1.416765
126138,20200909154752.335,-0.691406,0.351562,9.761719,0.089567,0.001788,1.416765
126139,20200909154752.354,-0.648438,0.355469,9.738281,0.089481,0.001767,1.416715
126140,20200909154752.399,-0.664062,0.324219,9.769531,0.089482,0.001770,1.416766
126141,20200909154752.424,-0.660156,0.343750,9.812500,0.089482,0.001770,1.416766
126142,20200909154752.447,-0.660156,0.312500,9.769531,0.089516,0.001821,1.416764
126143,20200909154752.466,-0.640625,0.308594,9.804688,0.089516,0.001821,1.416764
126144,20200909154752.481,-0.640625,0.316406,9.808594,0.089567,0.001788,1.416765
126145,20200909154752.540,-0.671875,0.304688,9.785156,0.089567,0.001788,1.416765
126146,20200909154752.558,-0.636719,0.320312,9.789062,0.089565,0.001785,1.416714
126147,20200909154752.577,-0.664062,0.335938,9.742188,0.089565,0.001785,1.416714
126148,20200909154752.596,-0.640625,0.347656,9.765625,0.089534,0.001737,1.416767
126149,20200909154752.620,-0.648438,0.343750,9.753906,0.089532,0.001734,1.416716
126150,20200909154752.669,-0.652344,0.339844,9.753906,0.089532,0.001734,1.416716
126151,20200909154752.689,-0.636719,0.328125,9.753906,0.089583,0.001701,1.416718
126152,20200909154752.712,-0.664062,0.335938,9.789062,0.089565,0.001785,1.416714
126153,20200909154752.736,-0.667969,0.335938,9.750000,0.089565,0.001785,1.416714
126154,20200909154752.757,-0.667969,0.335938,9.777344,0.089514,0.001819,1.416713
126155,20200909154752.802,-0.636719,0.332031,9.789062,0.089547,0.001870,1.416710
126156,20200909154752.825,-0.683594,0.343750,9.765625,0.089547,0.001870,1.416710
126157,20200909154752.847,-0.679688,0.320312,9.726562,0.089601,0.001835,1.416679
126158,20200909154752.866,-0.644531,0.312500,9.800781,0.089634,0.001886,1.416676
126159,20200909154752.880,-0.632812,0.312500,9.753906,0.089634,0.001886,1.416676
126160,20200909154752.937,-0.648438,0.332031,9.808594,0.089598,0.001837,1.416712
126161,20200909154752.959,-0.691406,0.324219,9.777344,0.089601,0.001835,1.416679
126162,20200909154752.978,-0.675781,0.359375,9.765625,0.089598,0.001837,1.416712
126163,20200909154752.997,-0.640625,0.378906,9.722656,0.089601,0.001835,1.416679
126164,20200909154753.022,-0.667969,0.328125,9.746094,0.089601,0.001835,1.416679
126165,20200909154753.071,-0.660156,0.347656,9.773438,0.089601,0.001835,1.416679
126166,20200909154753.093,-0.664062,0.347656,9.804688,0.089601,0.001835,1.416679
126167,20200909154753.119,-0.621094,0.332031,9.769531,0.089601,0.001835,1.416679
126168,20200909154753.141,-0.660156,0.339844,9.769531,0.089599,0.001833,1.416627
126169,20200909154753.159,-0.683594,0.347656,9.761719,0.089599,0.001833,1.416627
126170,20200909154753.205,-0.667969,0.328125,9.789062,0.089634,0.001886,1.416676
126171,20200909154753.228,-0.687500,0.332031,9.804688,0.089632,0.001884,1.416625
126172,20200909154753.247,-0.687500,0.363281,9.781250,0.089583,0.001920,1.416675
126173,20200909154753.271,-0.683594,0.328125,9.734375,0.089583,0.001920,1.416675
126174,20200909154753.289,-0.683594,0.332031,9.769531,0.089613,0.001972,1.416705
126175,20200909154753.346,-0.664062,0.332031,9.820312,0.089562,0.002005,1.416704
126176,20200909154753.361,-0.625000,0.335938,9.765625,0.089562,0.002005,1.416704
126177,20200909154753.379,-0.671875,0.367188,9.714844,0.089595,0.002057,1.416702
126178,20200909154753.397,-0.656250,0.355469,9.800781,0.089595,0.002057,1.416702
126179,20200909154753.423,-0.660156,0.339844,9.718750,0.089595,0.002057,1.416702
126180,20200909154753.466,-0.656250,0.382812,9.710938,0.089595,0.002057,1.416702
126181,20200909154753.480,-0.660156,0.359375,9.785156,0.089562,0.002005,1.416704
126182,20200909154753.503,-0.695312,0.359375,9.765625,0.089562,0.002005,1.416704
126183,20200909154753.527,-0.660156,0.335938,9.804688,0.089595,0.002057,1.416702
126184,20200909154753.546,-0.660156,0.312500,9.769531,0.089595,0.002057,1.416702
126185,20200909154753.594,-0.644531,0.347656,9.710938,0.089546,0.002088,1.416667
126186,20200909154753.619,-0.628906,0.355469,9.769531,0.089546,0.002088,1.416667
126187,20200909154753.643,-0.683594,0.343750,9.738281,0.089546,0.002088,1.416667
126188,20200909154753.658,-0.667969,0.312500,9.753906,0.089544,0.002090,1.416700
126189,20200909154753.683,-0.667969,0.347656,9.742188,0.089544,0.002090,1.416700
126190,20200909154753.743,-0.628906,0.324219,9.765625,0.089544,0.002090,1.416700
126191,20200909154753.756,-0.675781,0.371094,9.761719,0.089544,0.002090,1.416700
126192,20200909154753.770,-0.687500,0.335938,9.710938,0.089544,0.002090,1.416700
126193,20200909154753.795,-0.667969,0.339844,9.839844,0.089160,0.001833,1.416763
126194,20200909154753.819,-0.644531,0.351562,9.765625,0.089160,0.001833,1.416763
126195,20200909154753.868,-0.644531,0.332031,9.738281,0.089160,0.001833,1.416763
126196,20200909154753.883,-0.667969,0.339844,9.832031,0.089160,0.001833,1.416763
126197,20200909154753.905,-0.660156,0.339844,9.808594,0.089141,0.001915,1.416709
126198,20200909154753.929,-0.656250,0.312500,9.726562,0.089108,0.001864,1.416711
126199,20200909154753.952,-0.707031,0.335938,9.808594,0.089108,0.001864,1.416711
