Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
2.740,-0.1595,-0.0149,-0.0665,2.2803,-0.0165,-0.0165,0.2369,0.0167,0.1163
2.751,-0.1595,-0.0144,-0.0664,2.2386,-0.0160,-0.0160,0.2369,0.0213,0.1164
2.761,-0.1538,-0.0144,-0.0663,2.2042,-0.0160,-0.0160,0.2867,0.0213,0.1165
2.772,-0.1538,-0.0138,-0.0663,2.1621,-0.0155,-0.0155,0.2867,0.0258,0.1166
2.785,-0.1483,-0.0138,-0.0662,2.1114,-0.0155,-0.0155,0.3347,0.0258,0.1167
2.797,-0.1483,-0.0133,-0.0661,2.0533,-0.0151,-0.0151,0.3347,0.0301,0.1168
2.808,-0.1430,-0.0133,-0.0661,2.0107,-0.0151,-0.0151,0.3944,0.0301,0.1169
2.818,-0.1430,-0.0129,-0.0660,1.9629,-0.0147,-0.0147,0.3944,0.0355,0.1170
2.828,-0.1379,-0.0129,-0.0659,1.9248,-0.0147,-0.0147,0.4545,0.0355,0.1170
2.839,-0.1330,-0.0124,-0.0659,1.8811,-0.0143,-0.0143,0.5102,0.0409,0.1171
2.850,-0.1330,-0.0120,-0.0658,1.8346,-0.0139,-0.0139,0.5102,0.0459,0.1172
2.860,-0.1283,-0.0120,-0.0657,1.7993,-0.0139,-0.0139,0.5614,0.0459,0.1173
2.870,-0.1283,-0.0115,-0.0657,1.7596,-0.0135,-0.0135,0.5614,0.0505,0.1176
2.880,-0.1238,-0.0115,-0.0656,1.7221,-0.0135,-0.0135,0.6081,0.0505,0.1180
2.891,-0.1238,-0.0111,-0.0656,1.6821,-0.0132,-0.0132,0.6081,0.0547,0.1184
2.901,-0.1184,-0.0111,-0.0655,1.6481,-0.0132,-0.0132,0.6497,0.0547,0.1188
2.912,-0.1140,-0.0107,-0.0655,1.6060,-0.0129,-0.0129,0.6497,0.0585,0.1192
2.921,-0.1024,-0.0107,-0.0654,1.5753,-0.0129,-0.0129,0.7103,0.0585,0.1196
2.932,-0.0879,-0.0104,-0.0654,1.5352,-0.0126,-0.0126,0.7103,0.0639,0.1200
2.945,-0.0579,-0.0104,-0.0653,1.4900,-0.0126,-0.0126,0.7704,0.0639,0.1204
2.965,0.0090,-0.0100,-0.0653,1.4175,-0.0123,-0.0123,0.8227,0.0693,0.1209
2.977,0.0578,-0.0097,-0.0652,1.3767,-0.0121,-0.0121,0.8227,0.0740,0.1218
2.987,0.1066,-0.0097,-0.0651,1.3493,-0.0121,-0.0121,0.8673,0.0740,0.1223
2.997,0.1611,-0.0094,-0.0651,1.3182,-0.0118,-0.0118,0.8673,0.0781,0.1228
3.007,0.2237,-0.0094,-0.0650,1.2926,-0.0118,-0.0118,0.9036,0.0781,0.1232
3.018,0.2934,-0.0090,-0.0650,1.2631,-0.0114,-0.0114,0.9036,0.0813,0.1237
3.028,0.3627,-0.0090,-0.0649,1.2420,-0.0114,-0.0114,0.9315,0.0813,0.1242
3.038,0.4355,-0.0087,-0.0649,1.2178,-0.0111,-0.0111,0.9315,0.0838,0.1246
3.048,0.5149,-0.0087,-0.0648,1.1987,-0.0111,-0.0111,0.9514,0.0838,0.1250
3.059,0.6032,-0.0085,-0.0648,1.1797,-0.0108,-0.0108,0.9633,0.0856,0.1255
3.069,0.6868,-0.0082,-0.0648,1.1586,-0.0104,-0.0104,0.9633,0.0867,0.1260
3.080,0.7733,-0.0082,-0.0647,1.1426,-0.0104,-0.0104,0.9682,0.0867,0.1264
3.091,0.8730,-0.0079,-0.0647,1.1191,-0.0100,-0.0100,0.9682,0.0871,0.1268
3.105,0.9905,-0.0079,-0.0646,1.0976,-0.0100,-0.0100,0.9654,0.0871,0.1274
3.117,1.0950,-0.0076,-0.0646,1.0760,-0.0096,-0.0096,0.9654,0.0869,0.1279
3.126,1.1765,-0.0076,-0.0645,1.0657,-0.0096,-0.0096,0.9550,0.0869,0.1284
3.136,1.2609,-0.0073,-0.0645,1.0507,-0.0092,-0.0092,0.9550,0.0859,0.1288
3.147,1.3500,-0.0073,-0.0645,1.0412,-0.0092,-0.0092,0.9372,0.0859,0.1292
3.157,1.4356,-0.0071,-0.0644,1.0284,-0.0088,-0.0088,0.9372,0.0843,0.1295
3.168,1.5220,-0.0071,-0.0644,1.0213,-0.0088,-0.0088,0.9408,0.0843,0.1299
3.178,1.6022,-0.0068,-0.0644,1.0105,-0.0084,-0.0084,0.9408,0.0847,0.1303
3.189,1.6800,-0.0068,-0.0643,1.0052,-0.0084,-0.0084,0.8626,0.0847,0.1307
3.199,1.7530,-0.0065,-0.0643,1.0002,-0.0080,-0.0080,0.7815,0.0776,0.1310
3.212,1.8282,-0.0062,-0.0643,0.9913,-0.0076,-0.0076,0.7815,0.0703,0.1313
3.221,1.8860,-0.0062,-0.0642,0.9877,-0.0076,-0.0076,0.7768,0.0703,0.1316
3.232,1.9434,-0.0059,-0.0642,0.9794,-0.0073,-0.0073,0.7768,0.0699,0.1318
3.242,2.0007,-0.0059,-0.0642,0.9746,-0.0073,-0.0073,0.6061,0.0699,0.1321
3.255,2.0619,-0.0054,-0.0641,0.9639,-0.0070,-0.0070,0.6061,0.0546,0.1323
3.267,2.1167,-0.0054,-0.0641,0.9570,-0.0070,-0.0070,0.5962,0.0546,0.1324
3.278,2.1625,-0.0052,-0.0641,0.9498,-0.0069,-0.0069,0.5962,0.0537,0.1326
3.288,2.2015,-0.0052,-0.0640,0.9451,-0.0069,-0.0069,0.5794,0.0537,0.1328
3.298,2.2394,-0.0050,-0.0640,0.9395,-0.0068,-0.0068,0.5794,0.0521,0.1329
3.309,2.2797,-0.0050,-0.0640,0.9362,-0.0068,-0.0068,0.4840,0.0521,0.1330
3.319,2.3140,-0.0047,-0.0639,0.9312,-0.0066,-0.0066,0.4789,0.0436,0.1328
3.329,2.3438,-0.0045,-0.0639,0.9272,-0.0067,-0.0067,0.4789,0.0431,0.1327
3.340,2.3751,-0.0045,-0.0639,0.9224,-0.0067,-0.0067,0.4666,0.0431,0.1325
3.352,2.4064,-0.0043,-0.0639,0.9186,-0.0067,-0.0067,0.4666,0.0420,0.1323
3.364,2.4377,-0.0043,-0.0638,0.9151,-0.0067,-0.0067,0.3770,0.0420,0.1321
3.376,2.4646,-0.0039,-0.0638,0.9096,-0.0067,-0.0067,0.3770,0.0339,0.1319
3.386,2.4882,-0.0039,-0.0638,0.9031,-0.0067,-0.0067,0.3572,0.0339,0.1318
3.397,2.5098,-0.0037,-0.0637,0.8975,-0.0068,-0.0068,0.3572,0.0322,0.1316
3.408,2.5344,-0.0037,-0.0637,0.8935,-0.0068,-0.0068,0.2635,0.0322,0.1314
3.420,2.5561,-0.0034,-0.0637,0.8876,-0.0067,-0.0067,0.2387,0.0237,0.1313
3.430,2.5716,-0.0032,-0.0637,0.8840,-0.0068,-0.0068,0.2387,0.0215,0.1311
3.439,2.5875,-0.0032,-0.0636,0.8800,-0.0068,-0.0068,0.2094,0.0215,0.1310
3.449,2.6025,-0.0030,-0.0636,0.8761,-0.0068,-0.0068,0.2094,0.0188,0.1308
3.459,2.6177,-0.0030,-0.0636,0.8725,-0.0068,-0.0068,0.1766,0.0188,0.1307
3.470,2.6305,-0.0028,-0.0636,0.8693,-0.0069,-0.0069,0.1766,0.0159,0.1305
3.479,2.6444,-0.0028,-0.0636,0.8660,-0.0069,-0.0069,0.1405,0.0159,0.1304
3.490,2.6556,-0.0025,-0.0635,0.8622,-0.0069,-0.0069,0.1405,0.0126,0.1303
3.501,2.6694,-0.0025,-0.0635,0.8574,-0.0069,-0.0069,0.1012,0.0126,0.1301
3.511,2.6792,-0.0023,-0.0635,0.8522,-0.0069,-0.0069,0.1012,0.0091,0.1300
3.521,2.6906,-0.0023,-0.0635,0.8478,-0.0069,-0.0069,0.0591,0.0091,0.1299
3.532,2.6996,-0.0021,-0.0635,0.8429,-0.0068,-0.0068,0.0591,0.0053,0.1297
3.542,2.7095,-0.0021,-0.0634,0.8391,-0.0068,-0.0068,0.0300,0.0053,0.1296
3.552,2.7174,-0.0019,-0.0634,0.8345,-0.0068,-0.0068,0.0300,0.0027,0.1295
3.565,2.7279,-0.0019,-0.0634,0.8291,-0.0068,-0.0068,0.0004,0.0027,0.1294
3.578,2.7362,-0.0017,-0.0634,0.8241,-0.0068,-0.0068,0.0004,0.0000,0.1292
3.589,2.7451,-0.0017,-0.0633,0.8197,-0.0068,-0.0068,-0.0330,0.0000,0.1291
3.600,2.7535,-0.0015,-0.0633,0.8162,-0.0067,-0.0067,-0.0696,-0.0030,0.1290
3.619,2.7654,-0.0013,-0.0633,0.8070,-0.0067,-0.0067,-0.1084,-0.0063,0.1288
3.631,2.7709,-0.0012,-0.0633,0.8007,-0.0066,-0.0066,-0.1084,-0.0098,0.1286
3.641,2.7772,-0.0012,-0.0633,0.7969,-0.0066,-0.0066,-0.1493,-0.0098,0.1285
3.652,2.7814,-0.0010,-0.0632,0.7913,-0.0065,-0.0065,-0.1493,-0.0134,0.1284
3.662,2.7957,-0.0010,-0.0632,0.7874,-0.0065,-0.0065,-0.1918,-0.0134,0.1283
3.672,2.7994,0.0000,-0.0632,0.7823,-0.0064,-0.0064,-0.1918,-0.0173,0.1282
3.682,2.7876,0.0000,-0.0632,0.7784,-0.0064,-0.0064,-0.2286,-0.0173,0.1281
3.693,2.7512,0.0000,-0.0632,0.7744,-0.0063,-0.0063,-0.2286,-0.0206,0.1280
3.703,2.7166,0.0000,-0.0632,0.7705,-0.0063,-0.0063,-0.2651,-0.0206,0.1279
3.717,2.6703,0.0000,-0.0631,0.7641,-0.0062,-0.0062,-0.2651,-0.0239,0.1278
3.728,2.6306,0.0000,-0.0631,0.7584,-0.0062,-0.0062,-0.3024,-0.0239,0.1277
3.739,2.5965,0.0000,-0.0631,0.7545,-0.0062,-0.0062,-0.3402,-0.0272,0.1276
3.750,2.5608,0.0000,-0.0631,0.7456,-0.0061,-0.0061,-0.3402,-0.0306,0.1275
3.759,2.5293,0.0000,-0.0631,0.7396,-0.0061,-0.0061,-0.3781,-0.0306,0.1274
3.769,2.4965,0.0000,-0.0631,0.7308,-0.0060,-0.0060,-0.3781,-0.0340,0.1273
3.779,2.4651,0.0000,-0.0631,0.7241,-0.0060,-0.0060,-0.4153,-0.0340,0.1272
3.789,2.4337,0.0000,-0.0630,0.7172,-0.0059,-0.0059,-0.4153,-0.0374,0.1271
3.800,2.4009,0.0000,-0.0630,0.7118,-0.0059,-0.0059,-0.4516,-0.0374,0.1271
3.811,2.3681,0.0000,-0.0630,0.7035,-0.0058,-0.0058,-0.4516,-0.0406,0.1270
3.820,2.3389,0.0000,-0.0630,0.6978,-0.0058,-0.0058,-0.4865,-0.0406,0.1269
3.831,2.3057,0.0000,-0.0630,0.6880,-0.0057,-0.0057,-0.4865,-0.0438,0.1268
3.842,2.2727,0.0000,-0.0630,0.6801,-0.0057,-0.0057,-0.5196,-0.0438,0.1267
3.852,2.2428,0.0000,-0.0630,0.6729,-0.0056,-0.0056,-0.5196,-0.0468,0.1267
3.862,2.2137,0.0000,-0.0630,0.6673,-0.0056,-0.0056,-0.5508,-0.0468,0.1266
3.875,2.1769,0.0000,-0.0629,0.6563,-0.0056,-0.0056,-0.5508,-0.0496,0.1265
3.887,2.1418,0.0000,-0.0629,0.6477,-0.0056,-0.0056,-0.5797,-0.0496,0.1264
3.897,2.1124,0.0000,-0.0629,0.6370,-0.0055,-0.0055,-0.5797,-0.0522,0.1260
3.909,2.0792,0.0000,-0.0629,0.6267,-0.0055,-0.0055,-0.6066,-0.0522,0.1256
3.920,2.0501,0.0000,-0.0629,0.6216,-0.0054,-0.0054,-0.5983,-0.0546,0.1252
3.930,2.0219,0.0000,-0.0629,0.6134,-0.0054,-0.0054,-0.5983,-0.0539,0.1248
3.942,1.9902,0.0000,-0.0629,0.6003,-0.0054,-0.0054,-0.5836,-0.0539,0.1244
3.955,1.9573,0.0000,-0.0629,0.5879,-0.0054,-0.0054,-0.5836,-0.0525,0.1240
3.965,1.9300,0.0000,-0.0629,0.5780,-0.0054,-0.0054,-0.5697,-0.0525,0.1236
3.978,1.8975,0.0000,-0.0628,0.5677,-0.0055,-0.0055,-0.5697,-0.0513,0.1233
3.988,1.8727,0.0000,-0.0628,0.5547,-0.0055,-0.0055,-0.5320,-0.0513,0.1229
4.002,1.8384,0.0000,-0.0628,0.5445,-0.0056,-0.0056,-0.4910,-0.0479,0.1228
4.017,1.8009,0.0000,-0.0628,0.5287,-0.0057,-0.0057,-0.4910,-0.0442,0.1228
4.031,1.7686,0.0000,-0.0628,0.5147,-0.0057,-0.0057,-0.4522,-0.0442,0.1228
4.046,1.7323,0.0000,-0.0628,0.5004,-0.0058,-0.0058,-0.4119,-0.0407,0.1228
4.059,1.7027,0.0000,-0.0628,0.4813,-0.0060,-0.0060,-0.3730,-0.0371,0.1228
4.073,1.6706,0.0000,-0.0628,0.4640,-0.0061,-0.0061,-0.3730,-0.0336,0.1228
4.086,1.6442,0.0000,-0.0627,0.4488,-0.0061,-0.0061,-0.3369,-0.0336,0.1227
4.098,1.6175,0.0000,-0.0627,0.4283,-0.0063,-0.0063,-0.2715,-0.0303,0.1227
4.110,1.5943,0.0000,-0.0627,0.4255,-0.0066,-0.0066,-0.2715,-0.0244,0.1227
4.120,1.5734,0.0000,-0.0627,0.4092,-0.0066,-0.0066,-0.2022,-0.0244,0.1227
4.132,1.5512,0.0000,-0.0627,0.3961,-0.0069,-0.0069,-0.2022,-0.0182,0.1227
4.143,1.5308,0.0000,-0.0627,0.3813,-0.0069,-0.0069,-0.1385,-0.0182,0.1227
4.154,1.5109,0.0000,-0.0627,0.3707,-0.0072,-0.0072,-0.1385,-0.0125,0.1227
4.164,1.4915,0.0000,-0.0627,0.3565,-0.0072,-0.0072,-0.0540,-0.0125,0.1226
4.175,1.4731,0.0000,-0.0627,0.3477,-0.0076,-0.0076,-0.0540,-0.0049,0.1226
4.187,1.4531,0.0000,-0.0627,0.3340,-0.0076,-0.0076,0.0303,-0.0049,0.1226
4.199,1.4323,0.0000,-0.0627,0.3206,-0.0080,-0.0080,0.1067,0.0027,0.1226
4.210,1.4154,0.0000,-0.0627,0.3138,-0.0084,-0.0084,0.1067,0.0096,0.1226
4.222,1.3965,0.0000,-0.0626,0.3023,-0.0084,-0.0084,0.1753,0.0096,0.1226
4.232,1.3806,0.0000,-0.0626,0.2966,-0.0088,-0.0088,0.1753,0.0158,0.1226
4.243,1.3649,0.0000,-0.0626,0.2873,-0.0088,-0.0088,0.2360,0.0158,0.1226
4.253,1.3500,0.0000,-0.0626,0.2825,-0.0091,-0.0091,0.2360,0.0212,0.1226
4.263,1.3360,0.0000,-0.0626,0.2745,-0.0091,-0.0091,0.2891,0.0212,0.1226
4.273,1.3221,0.0000,-0.0626,0.2511,-0.0095,-0.0095,0.2891,0.0260,0.1225
4.283,1.3084,0.0000,-0.0626,0.2252,-0.0095,-0.0095,0.3615,0.0260,0.1225
4.295,1.2909,0.0000,-0.0626,0.2240,-0.0099,-0.0099,0.3615,0.0325,0.1225
4.304,1.2757,0.0000,-0.0626,0.1998,-0.0099,-0.0099,0.4428,0.0325,0.1225
4.321,1.2444,0.0000,-0.0626,0.1954,-0.0104,-0.0104,0.5160,0.0398,0.1225
4.338,1.2079,0.0000,-0.0626,0.1639,-0.0108,-0.0108,0.5160,0.0464,0.1225
4.354,1.1670,0.0000,-0.0626,0.1315,-0.0108,-0.0108,0.5784,0.0464,0.1225
4.368,1.1258,0.0000,-0.0626,0.1031,-0.0113,-0.0113,0.6605,0.0521,0.1229
4.381,1.0862,0.0000,-0.0626,0.0791,-0.0118,-0.0118,0.7382,0.0594,0.1234
4.397,1.0305,0.0000,-0.0626,0.0581,-0.0124,-0.0124,0.7382,0.0664,0.1239
4.410,0.9814,0.0000,-0.0625,0.0368,-0.0124,-0.0124,0.8029,0.0664,0.1244
4.423,0.9347,0.0000,-0.0625,0.0228,-0.0129,-0.0129,0.7755,0.0723,0.1249
4.435,0.8847,0.0000,-0.0625,0.0104,-0.0130,-0.0130,0.7755,0.0698,0.1254
4.447,0.8326,0.0000,-0.0625,-0.0319,-0.0130,-0.0130,0.8365,0.0698,0.1258
4.460,0.7786,0.0000,-0.0625,-0.0462,-0.0135,-0.0135,0.8843,0.0753,0.1263
4.472,0.7235,0.0000,-0.0625,-0.0543,-0.0140,-0.0140,0.8843,0.0796,0.1267
4.482,0.6764,0.0000,-0.0625,-0.0564,-0.0140,-0.0140,0.7674,0.0796,0.1272
4.493,0.6260,0.0000,-0.0625,-0.0626,-0.0136,-0.0136,0.7674,0.0691,0.1275
4.506,0.5674,0.0000,-0.0625,-0.1032,-0.0136,-0.0136,0.8628,0.0691,0.1279
4.524,0.4789,0.0000,-0.0625,-0.1118,-0.0144,-0.0144,0.8466,0.0777,0.1283
4.537,0.4198,0.0000,-0.0625,-0.1405,-0.0146,-0.0146,0.8466,0.0762,0.1289
4.546,0.3773,0.0000,-0.0625,-0.1569,-0.0146,-0.0146,0.7507,0.0762,0.1293
4.556,0.3324,0.0000,-0.0625,-0.1570,-0.0144,-0.0144,0.7507,0.0676,0.1296
4.565,0.2882,0.0000,-0.0625,-0.1814,-0.0144,-0.0144,0.7745,0.0676,0.1299
4.575,0.2402,0.0000,-0.0625,-0.2005,-0.0149,-0.0149,0.7745,0.0697,0.1301
4.586,0.1903,0.0000,-0.0625,-0.2238,-0.0149,-0.0149,0.7883,0.0697,0.1304
4.596,0.1447,0.0000,-0.0625,-0.2206,-0.0153,-0.0153,0.7883,0.0709,0.1307
4.605,0.1041,0.0000,-0.0625,-0.2384,-0.0153,-0.0153,0.7917,0.0709,0.1310
4.615,0.0594,0.0000,-0.0625,-0.2536,-0.0156,-0.0156,0.7917,0.0713,0.1312
4.825,-0.6788,0.0000,-0.0625,-0.7071,-0.0156,-0.0156,-0.0006,0.0713,0.1315
4.906,-0.9116,0.0000,-0.0624,-0.7566,-0.0122,-0.0122,-0.1068,-0.0001,0.1286
4.922,-0.9776,0.0000,-0.0624,-0.7710,-0.0115,-0.0115,-0.1478,-0.0096,0.1277
4.932,-1.0283,0.0000,-0.0624,-0.7783,-0.0113,-0.0113,-0.1478,-0.0133,0.1276
4.936,-1.0489,0.0000,-0.0624,-0.7820,-0.0113,-0.0113,-0.1478,-0.0133,0.1275
4.942,-1.0780,0.0000,-0.0624,-0.7937,-0.0113,-0.0113,-0.0215,-0.0133,0.1275
4.947,-1.1085,0.0000,-0.0624,-0.7982,-0.0119,-0.0119,-0.0215,-0.0019,0.1274
4.952,-1.1359,0.0000,-0.0624,-0.8033,-0.0119,-0.0119,-0.0215,-0.0019,0.1274
4.957,-1.1674,0.0000,-0.0624,-0.8087,-0.0119,-0.0119,-0.0215,-0.0019,0.1273
4.964,-1.2155,0.0000,-0.0624,-0.8238,-0.0119,-0.0119,0.1531,-0.0019,0.1273
4.970,-1.2518,0.0000,-0.0624,-0.8289,-0.0128,-0.0128,0.1531,0.0138,0.1272
4.974,-1.2784,0.0000,-0.0624,-0.8323,-0.0128,-0.0128,0.1531,0.0138,0.1272
4.978,-1.3083,0.0000,-0.0624,-0.8371,-0.0128,-0.0128,0.1531,0.0138,0.1272
4.982,-1.3351,0.0000,-0.0624,-0.8505,-0.0128,-0.0128,0.3164,0.0138,0.1271
4.986,-1.3656,0.0000,-0.0624,-0.8554,-0.0137,-0.0137,0.3164,0.0285,0.1271
4.990,-1.3948,0.0000,-0.0624,-0.8598,-0.0137,-0.0137,0.3164,0.0285,0.1271
4.998,-1.4493,0.0000,-0.0624,-0.8691,-0.0137,-0.0137,0.3164,0.0285,0.1270
5.005,-1.5067,0.0000,-0.0624,-0.8815,-0.0137,-0.0137,0.3801,0.0285,0.1270
5.015,-1.5776,0.0000,-0.0624,-0.8933,-0.0141,-0.0141,0.3801,0.0342,0.1269
5.018,-1.6055,0.0000,-0.0624,-0.9021,-0.0141,-0.0141,0.4478,0.0342,0.1268
5.024,-1.6498,0.0000,-0.0624,-0.9085,-0.0145,-0.0145,0.4478,0.0403,0.1268
5.029,-1.6870,0.0000,-0.0624,-0.9145,-0.0145,-0.0145,0.4478,0.0403,0.1268
5.033,-1.7155,0.0000,-0.0624,-0.9188,-0.0145,-0.0145,0.4478,0.0403,0.1267
5.037,-1.7505,0.0000,-0.0624,-0.9238,-0.0145,-0.0145,0.4478,0.0403,0.1267
5.042,-1.7850,0.0000,-0.0623,-0.9266,-0.0145,-0.0145,0.3999,0.0403,0.1267
5.047,-1.8255,0.0000,-0.0623,-0.9328,-0.0144,-0.0144,0.3999,0.0360,0.1266
5.051,-1.8557,0.0000,-0.0623,-0.9374,-0.0144,-0.0144,0.3999,0.0360,0.1266
5.063,-1.9427,0.0000,-0.0623,-0.9553,-0.0144,-0.0144,0.4549,0.0360,0.1266
5.074,-2.0134,0.0000,-0.0623,-0.9688,-0.0147,-0.0147,0.4549,0.0409,0.1265
5.081,-2.0612,0.0000,-0.0623,-0.9765,-0.0147,-0.0147,0.4027,0.0409,0.1264
5.086,-2.0890,0.0000,-0.0623,-0.9821,-0.0145,-0.0145,0.4027,0.0362,0.1263
5.090,-2.1113,0.0000,-0.0623,-0.9868,-0.0145,-0.0145,0.4027,0.0362,0.1263
5.094,-2.1364,0.0000,-0.0623,-0.9925,-0.0145,-0.0145,0.4027,0.0362,0.1263
5.098,-2.1585,0.0000,-0.0623,-0.9978,-0.0145,-0.0145,0.4027,0.0362,0.1263
5.102,-2.1789,0.0000,-0.0623,-1.0001,-0.0145,-0.0145,0.3457,0.0362,0.1262
5.106,-2.2019,0.0000,-0.0623,-1.0060,-0.0143,-0.0143,0.3457,0.0311,0.1262
5.113,-2.2341,0.0000,-0.0623,-1.0142,-0.0143,-0.0143,0.3457,0.0311,0.1262
5.121,-2.2765,0.0000,-0.0623,-1.0282,-0.0143,-0.0143,0.3946,0.0311,0.1261
5.127,-2.3028,0.0000,-0.0623,-1.0350,-0.0145,-0.0145,0.3946,0.0355,0.1261
5.133,-2.3332,0.0000,-0.0623,-1.0434,-0.0145,-0.0145,0.3946,0.0355,0.1260
5.137,-2.3496,0.0000,-0.0623,-1.0478,-0.0145,-0.0145,0.3946,0.0355,0.1260
5.141,-2.3661,0.0000,-0.0623,-1.0481,-0.0145,-0.0145,0.3098,0.0355,0.1260
5.147,-2.3886,0.0000,-0.0623,-1.0548,-0.0142,-0.0142,0.3098,0.0279,0.1260
5.150,-2.4035,0.0000,-0.0623,-1.0592,-0.0142,-0.0142,0.3098,0.0279,0.1259
5.154,-2.4173,0.0000,-0.0623,-1.0633,-0.0142,-0.0142,0.3098,0.0279,0.1259
5.158,-2.4320,0.0000,-0.0623,-1.0679,-0.0142,-0.0142,0.3098,0.0279,0.1259
5.162,-2.4474,0.0000,-0.0623,-1.0752,-0.0142,-0.0142,0.3646,0.0279,0.1259
5.166,-2.4632,0.0000,-0.0623,-1.0798,-0.0144,-0.0144,0.3646,0.0328,0.1258
5.170,-2.4758,0.0000,-0.0623,-1.0840,-0.0144,-0.0144,0.3646,0.0328,0.1258
5.173,-2.4889,0.0000,-0.0623,-1.0885,-0.0144,-0.0144,0.3646,0.0328,0.1258
5.178,-2.5046,0.0000,-0.0623,-1.0941,-0.0144,-0.0144,0.3646,0.0328,0.1258
5.182,-2.5167,0.0000,-0.0623,-1.0999,-0.0144,-0.0144,0.4101,0.0328,0.1257
5.186,-2.5305,0.0000,-0.0623,-1.1054,-0.0145,-0.0145,0.4101,0.0369,0.1257
5.189,-2.5419,0.0000,-0.0623,-1.1102,-0.0145,-0.0145,0.4101,0.0369,0.1257
5.193,-2.5543,0.0000,-0.0623,-1.1160,-0.0145,-0.0145,0.4101,0.0369,0.1257
5.197,-2.5656,0.0000,-0.0623,-1.1214,-0.0145,-0.0145,0.4101,0.0369,0.1256
5.201,-2.5774,0.0000,-0.0623,-1.1182,-0.0145,-0.0145,0.2220,0.0369,0.1256
5.212,-2.6078,0.0000,-0.0623,-1.1342,-0.0137,-0.0137,0.2220,0.0200,0.1256
5.217,-2.6234,0.0000,-0.0623,-1.1421,-0.0137,-0.0137,0.2220,0.0200,0.1255
5.221,-2.6332,0.0000,-0.0623,-1.1393,-0.0137,-0.0137,0.0457,0.0200,0.1255
5.228,-2.6504,0.0000,-0.0623,-1.1481,-0.0130,-0.0130,0.0457,0.0041,0.1255
5.236,-2.6699,0.0000,-0.0623,-1.1590,-0.0130,-0.0130,0.0457,0.0041,0.1254
5.240,-2.6792,0.0000,-0.0623,-1.1639,-0.0130,-0.0130,0.1815,0.0041,0.1254
5.245,-2.6914,0.0000,-0.0623,-1.1706,-0.0130,-0.0130,0.1815,0.0163,0.1254
5.249,-2.7002,0.0000,-0.0623,-1.1754,-0.0130,-0.0130,0.1815,0.0163,0.1254
5.253,-2.7080,0.0000,-0.0623,-1.1799,-0.0130,-0.0130,0.1815,0.0163,0.1253
5.257,-2.7160,0.0000,-0.0623,-1.1845,-0.0130,-0.0130,0.1815,0.0163,0.1253
5.261,-2.7246,0.0000,-0.0623,-1.1828,-0.0130,-0.0130,0.0040,0.0163,0.1253
5.265,-2.7332,0.0000,-0.0623,-1.1880,-0.0124,-0.0124,0.0040,0.0004,0.1253
5.269,-2.7404,0.0000,-0.0623,-1.1924,-0.0124,-0.0124,0.0040,0.0004,0.1252
5.273,-2.7478,0.0000,-0.0623,-1.1969,-0.0124,-0.0124,0.0040,0.0004,0.1252
5.277,-2.7554,0.0000,-0.0623,-1.2017,-0.0124,-0.0124,0.0040,0.0004,0.1252
5.281,-2.7622,0.0000,-0.0623,-1.2014,-0.0124,-0.0124,0.0417,0.0004,0.1252
5.285,-2.7708,0.0000,-0.0623,-1.2079,-0.0119,-0.0119,0.0417,0.0038,0.1252
5.290,-2.7785,0.0000,-0.0623,-1.2140,-0.0119,-0.0119,0.0417,0.0038,0.1251
5.296,-2.7883,0.0000,-0.0623,-1.2226,-0.0119,-0.0119,0.0417,0.0038,0.1251
5.300,-2.7954,0.0000,-0.0623,-1.2236,-0.0119,-0.0119,0.0726,0.0038,0.1251
5.305,-2.8034,0.0000,-0.0623,-1.2314,-0.0114,-0.0114,0.0726,0.0065,0.1251
5.310,-2.8101,0.0000,-0.0623,-1.2383,-0.0114,-0.0114,0.0726,0.0065,0.1250
5.314,-2.8168,0.0000,-0.0623,-1.2451,-0.0114,-0.0114,0.0726,0.0065,0.1250
5.318,-2.8222,0.0000,-0.0623,-1.2507,-0.0114,-0.0114,0.0726,0.0065,0.1250
5.322,-2.8274,0.0000,-0.0623,-1.2503,-0.0114,-0.0114,-0.0003,0.0065,0.1250
5.327,-2.8344,0.0000,-0.0623,-1.2577,-0.0109,-0.0109,-0.0003,0.0000,0.1250
5.331,-2.8406,0.0000,-0.0623,-1.2643,-0.0109,-0.0109,-0.0003,0.0000,0.1249
5.335,-2.8456,0.0000,-0.0623,-1.2697,-0.0109,-0.0109,-0.0003,0.0000,0.1249
5.340,-2.8518,0.0000,-0.0623,-1.2698,-0.0109,-0.0109,0.0218,0.0000,0.1249
5.349,-2.8630,0.0000,-0.0623,-1.2825,-0.0103,-0.0103,0.0218,0.0020,0.1249
5.353,-2.8679,0.0000,-0.0623,-1.2881,-0.0103,-0.0103,0.0218,0.0020,0.1248
5.363,-2.8787,0.0000,-0.0623,-1.2950,-0.0103,-0.0103,-0.0595,0.0020,0.1248
5.369,-2.8860,0.0000,-0.0623,-1.3038,-0.0098,-0.0098,-0.0595,-0.0054,0.1248
5.373,-2.8901,0.0000,-0.0623,-1.3086,-0.0098,-0.0098,-0.0595,-0.0054,0.1248
5.378,-2.8945,0.0000,-0.0623,-1.3140,-0.0098,-0.0098,-0.0595,-0.0054,0.1247
