Time,Car_Surge,Ship_Surge,Total_Surge,Car_Sway,Ship_Sway,Total_Sway,Total_Heave
7.729,-0.0042,0.0000,-0.0042,-5.1292,0.0000,-5.1292,-0.2641
7.735,-0.0040,0.0000,-0.0040,-5.1189,0.0000,-5.1189,-0.3163
7.740,-0.0039,0.0000,-0.0039,-5.1111,0.0000,-5.1111,-0.3163
7.744,-0.0038,0.0000,-0.0038,-5.1050,0.0000,-5.1050,-0.3163
7.748,-0.0037,0.0000,-0.0037,-5.1003,0.0000,-5.1003,-0.3163
7.753,-0.0036,0.0000,-0.0036,-5.0962,0.0000,-5.0962,-0.3670
7.765,-0.0034,0.0000,-0.0034,-5.0925,0.0000,-5.0925,-0.3670
7.769,-0.0033,0.0000,-0.0033,-5.0920,0.0000,-5.0920,-0.3670
7.774,-0.0032,0.0000,-0.0032,-5.0924,0.0000,-5.0924,-0.4157
7.778,-0.0031,0.0000,-0.0031,-5.0938,0.0000,-5.0938,-0.4157
7.782,-0.0030,0.0000,-0.0030,-5.0956,0.0000,-5.0956,-0.4157
7.787,-0.0030,0.0000,-0.0030,-5.0982,0.0000,-5.0982,-0.4157
7.791,-0.0029,0.0000,-0.0029,-5.1016,0.0000,-5.1016,-0.4622
7.796,-0.0028,0.0000,-0.0028,-5.1059,0.0000,-5.1059,-0.4622
7.800,-0.0027,0.0000,-0.0027,-5.1103,0.0000,-5.1103,-0.4622
7.805,-0.0027,0.0000,-0.0027,-5.1156,0.0000,-5.1156,-0.4622
7.809,-0.0026,0.0000,-0.0026,-5.1212,0.0000,-5.1212,-0.4622
7.813,-0.0025,0.0000,-0.0025,-5.1270,0.0000,-5.1270,-0.4838
7.818,-0.0025,0.0000,-0.0025,-5.1342,0.0000,-5.1342,-0.4838
7.823,-0.0024,0.0000,-0.0024,-5.1423,0.0000,-5.1423,-0.4838
7.827,-0.0023,0.0000,-0.0023,-5.1495,0.0000,-5.1495,-0.4838
7.831,-0.0023,0.0000,-0.0023,-5.1569,0.0000,-5.1569,-0.5003
7.836,-0.0022,0.0000,-0.0022,-5.1667,0.0000,-5.1667,-0.5003
7.841,-0.0022,0.0000,-0.0022,-5.1752,0.0000,-5.1752,-0.5003
7.845,-0.0021,0.0000,-0.0021,-5.1836,0.0000,-5.1836,-0.5003
7.849,-0.0021,0.0000,-0.0021,-5.1924,0.0000,-5.1924,-0.5003
7.855,-0.0020,0.0000,-0.0020,-5.2044,0.0000,-5.2044,-0.5163
7.860,-0.0019,0.0000,-0.0019,-5.2164,0.0000,-5.2164,-0.5163
7.872,-0.0018,0.0000,-0.0018,-5.2450,0.0000,-5.2450,-0.5316
7.885,-0.0016,0.0000,-0.0016,-5.2750,0.0000,-5.2750,-0.5316
7.891,-0.0016,0.0000,-0.0016,-5.2872,0.0000,-5.2872,-0.5455
7.896,-0.0015,0.0000,-0.0015,-5.2977,0.0000,-5.2977,-0.5455
7.900,-0.0015,0.0000,-0.0015,-5.3082,0.0000,-5.3082,-0.5455
7.906,-0.0015,0.0000,-0.0015,-5.3195,0.0000,-5.3195,-0.5455
7.910,-0.0014,0.0000,-0.0014,-5.3284,0.0000,-5.3284,-0.5455
7.914,-0.0014,0.0000,-0.0014,-5.3370,0.0000,-5.3370,-0.5580
7.919,-0.0014,0.0000,-0.0014,-5.3466,0.0000,-5.3466,-0.5580
7.923,-0.0013,0.0000,-0.0013,-5.3553,0.0000,-5.3553,-0.5580
7.928,-0.0013,0.0000,-0.0013,-5.3632,0.0000,-5.3632,-0.5580
7.932,-0.0013,0.0000,-0.0013,-5.3714,0.0000,-5.3714,-0.5757
7.937,-0.0012,0.0000,-0.0012,-5.3804,0.0000,-5.3804,-0.5757
7.941,-0.0012,0.0000,-0.0012,-5.3878,0.0000,-5.3878,-0.5757
7.946,-0.0012,0.0000,-0.0012,-5.3951,0.0000,-5.3951,-0.5757
7.950,-0.0011,0.0000,-0.0011,-5.4021,0.0000,-5.4021,-0.5920
7.955,-0.0011,0.0000,-0.0011,-5.4095,0.0000,-5.4095,-0.5920
7.959,-0.0011,0.0000,-0.0011,-5.4153,0.0000,-5.4153,-0.5920
7.964,-0.0010,0.0000,-0.0010,-5.4207,0.0000,-5.4207,-0.5920
7.968,-0.0010,0.0000,-0.0010,-5.4258,0.0000,-5.4258,-0.5920
7.973,-0.0010,0.0000,-0.0010,-5.4311,0.0000,-5.4311,-0.6055
7.984,-0.0009,0.0000,-0.0009,-5.4409,0.0000,-5.4409,-0.6055
7.988,-0.0009,0.0000,-0.0009,-5.4444,0.0000,-5.4444,-0.6055
7.993,-0.0009,0.0000,-0.0009,-5.4473,0.0000,-5.4473,-0.6160
7.997,-0.0008,0.0000,-0.0008,-5.4497,0.0000,-5.4497,-0.6160
8.001,-0.0008,0.0000,-0.0008,-5.4515,0.0000,-5.4515,-0.6160
8.006,-0.0008,0.0000,-0.0008,-5.4529,0.0000,-5.4529,-0.6160
8.010,-0.0008,0.0000,-0.0008,-5.4536,0.0000,-5.4536,-0.6160
8.014,-0.0008,0.0000,-0.0008,-5.4540,0.0000,-5.4540,-0.6234
8.019,-0.0007,0.0000,-0.0007,-5.4538,0.0000,-5.4538,-0.6234
8.023,-0.0007,0.0000,-0.0007,-5.4530,0.0000,-5.4530,-0.6234
8.035,-0.0007,0.0000,-0.0007,-5.4473,0.0000,-5.4473,-0.6277
8.041,-0.0006,0.0000,-0.0006,-5.4430,0.0000,-5.4430,-0.6277
8.045,-0.0006,0.0000,-0.0006,-5.4398,0.0000,-5.4398,-0.6277
8.049,-0.0006,0.0000,-0.0006,-5.4361,0.0000,-5.4361,-0.6277
8.054,-0.0006,0.0000,-0.0006,-5.4314,0.0000,-5.4314,-0.6292
8.058,-0.0006,0.0000,-0.0006,-5.4261,0.0000,-5.4261,-0.6292
8.063,-0.0006,0.0000,-0.0006,-5.4208,0.0000,-5.4208,-0.6292
8.067,-0.0006,0.0000,-0.0006,-5.4148,0.0000,-5.4148,-0.6292
8.071,-0.0005,0.0000,-0.0005,-5.4077,0.0000,-5.4077,-0.6045
8.076,-0.0005,0.0000,-0.0005,-5.4000,0.0000,-5.4000,-0.6045
8.080,-0.0005,0.0000,-0.0005,-5.3926,0.0000,-5.3926,-0.6045
8.085,-0.0005,0.0000,-0.0005,-5.3839,0.0000,-5.3839,-0.6045
8.095,-0.0005,0.0000,-0.0005,-5.3589,0.0000,-5.3589,-0.5739
8.100,-0.0005,0.0000,-0.0005,-5.3468,0.0000,-5.3468,-0.5739
8.105,-0.0004,0.0000,-0.0004,-5.3358,0.0000,-5.3358,-0.5739
8.109,-0.0004,0.0000,-0.0004,-5.3250,0.0000,-5.3250,-0.5739
8.113,-0.0004,0.0000,-0.0004,-5.3135,0.0000,-5.3135,-0.5430
8.118,-0.0004,0.0000,-0.0004,-5.2991,0.0000,-5.2991,-0.5430
8.123,-0.0004,0.0000,-0.0004,-5.2855,0.0000,-5.2855,-0.5430
8.127,-0.0004,0.0000,-0.0004,-5.2724,0.0000,-5.2724,-0.5430
8.131,-0.0004,0.0000,-0.0004,-5.2584,0.0000,-5.2584,-0.5123
8.136,-0.0004,0.0000,-0.0004,-5.2424,0.0000,-5.2424,-0.5123
8.140,-0.0004,0.0000,-0.0004,-5.2279,0.0000,-5.2279,-0.5123
8.144,-0.0003,0.0000,-0.0003,-5.2131,0.0000,-5.2131,-0.5123
8.149,-0.0003,0.0000,-0.0003,-5.1967,0.0000,-5.1967,-0.5123
8.153,-0.0003,0.0000,-0.0003,-5.1804,0.0000,-5.1804,-0.4813
8.158,-0.0003,0.0000,-0.0003,-5.1621,0.0000,-5.1621,-0.4813
8.162,-0.0003,0.0000,-0.0003,-5.1450,0.0000,-5.1450,-0.4813
8.166,-0.0003,0.0000,-0.0003,-5.1276,0.0000,-5.1276,-0.4813
8.171,-0.0003,0.0000,-0.0003,-5.1100,0.0000,-5.1100,-0.4397
8.176,-0.0003,0.0000,-0.0003,-5.0882,0.0000,-5.0882,-0.4397
8.188,-0.0003,0.0000,-0.0003,-5.0268,0.0000,-5.0268,-0.4397
8.201,-0.0002,0.0000,-0.0002,-4.9639,0.0000,-4.9639,-0.3798
8.206,-0.0002,0.0000,-0.0002,-4.9393,0.0000,-4.9393,-0.3798
8.210,-0.0002,0.0000,-0.0002,-4.9165,0.0000,-4.9165,-0.3177
8.216,-0.0002,0.0000,-0.0002,-4.8862,0.0000,-4.8862,-0.3177
8.221,-0.0002,0.0000,-0.0002,-4.8610,0.0000,-4.8610,-0.3177
8.226,-0.0002,0.0000,-0.0002,-4.8352,0.0000,-4.8352,-0.3177
8.230,-0.0002,0.0000,-0.0002,-4.8123,0.0000,-4.8123,-0.2582
8.236,-0.0002,0.0000,-0.0002,-4.7811,0.0000,-4.7811,-0.2582
8.241,-0.0002,0.0000,-0.0002,-4.7532,0.0000,-4.7532,-0.2582
8.245,-0.0002,0.0000,-0.0002,-4.7295,0.0000,-4.7295,-0.2582
8.251,-0.0002,0.0000,-0.0002,-4.6999,0.0000,-4.6999,-0.2012
8.256,-0.0002,0.0000,-0.0002,-4.6672,0.0000,-4.6672,-0.2012
8.261,-0.0002,0.0000,-0.0002,-4.6428,0.0000,-4.6428,-0.2012
8.265,-0.0002,0.0000,-0.0002,-4.6193,0.0000,-4.6193,-0.2012
8.269,-0.0002,0.0000,-0.0002,-4.5951,0.0000,-4.5951,-0.2012
8.273,-0.0002,0.0000,-0.0002,-4.5693,0.0000,-4.5693,-0.0876
8.278,-0.0002,0.0000,-0.0002,-4.5410,0.0000,-4.5410,-0.0876
8.282,-0.0001,0.0000,-0.0001,-4.5171,0.0000,-4.5171,-0.0876
8.286,-0.0001,0.0000,-0.0001,-4.4922,0.0000,-4.4922,-0.0876
8.290,-0.0001,0.0000,-0.0001,-4.4652,0.0000,-4.4652,0.0397
8.295,-0.0001,0.0000,-0.0001,-4.4338,0.0000,-4.4338,0.0397
8.306,-0.0001,0.0000,-0.0001,-4.3646,0.0000,-4.3646,0.0397
8.310,-0.0001,0.0000,-0.0001,-4.3382,0.0000,-4.3382,0.1592
8.315,-0.0001,0.0000,-0.0001,-4.3082,0.0000,-4.3082,0.1592
8.320,-0.0001,0.0000,-0.0001,-4.2747,0.0000,-4.2747,0.1592
8.326,-0.0001,0.0000,-0.0001,-4.2421,0.0000,-4.2421,0.1592
8.338,-0.0001,0.0000,-0.0001,-4.1595,0.0000,-4.1595,0.2700
8.344,-0.0001,0.0000,-0.0001,-4.1181,0.0000,-4.1181,0.2700
8.349,-0.0001,0.0000,-0.0001,-4.0886,0.0000,-4.0886,0.2700
8.354,-0.0001,0.0000,-0.0001,-4.0549,0.0000,-4.0549,0.3718
8.359,-0.0001,0.0000,-0.0001,-4.0219,0.0000,-4.0219,0.3718
8.364,-0.0001,0.0000,-0.0001,-3.9932,0.0000,-3.9932,0.3718
8.369,-0.0001,0.0000,-0.0001,-3.9619,0.0000,-3.9619,0.3718
8.373,-0.0001,0.0000,-0.0001,-3.9319,0.0000,-3.9319,0.4647
8.378,-0.0001,0.0000,-0.0001,-3.8992,0.0000,-3.8992,0.4647
8.383,-0.0001,0.0000,-0.0001,-3.8688,0.0000,-3.8688,0.4647
8.388,-0.0001,0.0000,-0.0001,-3.8373,0.0000,-3.8373,0.4647
8.392,-0.0001,0.0000,-0.0001,-3.8069,0.0000,-3.8069,0.5487
8.398,-0.0001,0.0000,-0.0001,-3.7726,0.0000,-3.7726,0.5487
8.403,-0.0001,0.0000,-0.0001,-3.7407,0.0000,-3.7407,0.5487
8.414,-0.0001,0.0000,-0.0001,-3.6662,0.0000,-3.6662,0.6237
8.419,-0.0001,0.0000,-0.0001,-3.6314,0.0000,-3.6314,0.6237
8.424,-0.0001,0.0000,-0.0001,-3.6016,0.0000,-3.6016,0.6237
8.429,-0.0001,0.0000,-0.0001,-3.5706,0.0000,-3.5706,0.6237
8.433,-0.0001,0.0000,-0.0001,-3.5407,0.0000,-3.5407,0.6893
8.439,-0.0001,0.0000,-0.0001,-3.5055,0.0000,-3.5055,0.6893
8.443,-0.0001,0.0000,-0.0001,-3.4768,0.0000,-3.4768,0.6893
8.448,-0.0001,0.0000,-0.0001,-3.4465,0.0000,-3.4465,0.6893
8.454,-0.0001,0.0000,-0.0001,-3.4090,0.0000,-3.4090,0.7949
8.460,-0.0001,0.0000,-0.0001,-3.3731,0.0000,-3.3731,0.7949
8.464,0.0000,0.0000,0.0000,-3.3441,0.0000,-3.3441,0.7949
8.469,0.0000,0.0000,0.0000,-3.3147,0.0000,-3.3147,0.7949
8.474,0.0000,0.0000,0.0000,-3.2849,0.0000,-3.2849,0.9018
8.479,0.0000,0.0000,0.0000,-3.2501,0.0000,-3.2501,0.9018
8.491,0.0000,0.0000,0.0000,-3.1914,0.0000,-3.1914,0.9945
8.498,0.0000,0.0000,0.0000,-3.1696,0.0000,-3.1696,0.9945
8.503,0.0000,0.0000,0.0000,-3.1597,0.0000,-3.1597,0.9945
8.508,0.0000,0.0000,0.0000,-3.1543,0.0000,-3.1543,0.9945
8.513,0.0000,0.0000,0.0000,-3.1541,0.0000,-3.1541,1.0973
8.526,0.0000,0.0000,0.0000,-3.1853,0.0000,-3.1853,1.0973
8.531,0.0000,0.0000,0.0000,-3.2004,0.0000,-3.2004,1.1904
8.537,0.0000,0.0000,0.0000,-3.2198,0.0000,-3.2198,1.1904
8.542,0.0000,0.0000,0.0000,-3.2329,0.0000,-3.2329,1.1904
8.547,0.0000,0.0000,0.0000,-3.2440,0.0000,-3.2440,1.1904
8.551,0.0000,0.0000,0.0000,-3.2524,0.0000,-3.2524,1.2675
8.556,0.0000,0.0000,0.0000,-3.2606,0.0000,-3.2606,1.2675
8.560,0.0000,0.0000,0.0000,-3.2657,0.0000,-3.2657,1.2675
8.565,0.0000,0.0000,0.0000,-3.2693,0.0000,-3.2693,1.2675
8.570,0.0000,0.0000,0.0000,-3.2709,0.0000,-3.2709,1.2675
8.574,0.0000,0.0000,0.0000,-3.2703,0.0000,-3.2703,1.3437
8.579,0.0000,0.0000,0.0000,-3.2674,0.0000,-3.2674,1.3437
8.583,0.0000,0.0000,0.0000,-3.2633,0.0000,-3.2633,1.3437
8.588,0.0000,0.0000,0.0000,-3.2569,0.0000,-3.2569,1.3437
8.592,0.0000,-0.0140,-0.0140,-3.2491,0.0000,-3.2491,1.0743
8.597,0.0000,-0.0140,-0.0140,-3.2387,0.0000,-3.2387,1.0743
8.602,0.0000,-0.0140,-0.0140,-3.2270,0.0000,-3.2270,1.0743
8.606,0.0000,-0.0140,-0.0140,-3.2147,0.0000,-3.2147,1.0743
8.610,0.0000,-0.0140,-0.0140,-3.2018,0.0000,-3.2018,1.0743
8.614,0.0000,0.0000,0.0000,-3.1878,0.0000,-3.1878,1.1427
8.620,0.0000,0.0000,0.0000,-3.1696,0.0000,-3.1696,1.1427
8.631,0.0000,-0.0222,-0.0222,-3.1276,0.0000,-3.1276,0.7686
8.643,0.0000,-0.0222,-0.0222,-3.0778,0.0000,-3.0778,0.7686
8.648,0.0000,-0.0222,-0.0222,-3.0554,0.0000,-3.0554,0.7686
8.653,0.0000,-0.0134,-0.0134,-3.0378,0.0000,-3.0378,0.8708
8.658,0.0000,-0.0134,-0.0134,-3.0167,0.0000,-3.0167,0.8708
8.662,0.0000,-0.0134,-0.0134,-2.9985,0.0000,-2.9985,0.8708
8.666,0.0000,-0.0134,-0.0134,-2.9798,0.0000,-2.9798,0.8708
8.670,0.0000,0.0000,0.0000,-2.9599,0.0000,-2.9599,0.9796
8.675,0.0000,0.0000,0.0000,-2.9367,0.0000,-2.9367,0.9796
8.680,0.0000,0.0000,0.0000,-2.9157,0.0000,-2.9157,0.9796
8.684,0.0000,0.0000,0.0000,-2.8955,0.0000,-2.8955,0.9796
8.688,0.0000,0.0000,0.0000,-2.8733,0.0000,-2.8733,0.9796
8.692,0.0000,0.0000,0.0000,-2.8513,0.0000,-2.8513,0.9165
8.697,0.0000,0.0000,0.0000,-2.8267,0.0000,-2.8267,0.9165
8.701,0.0000,0.0000,0.0000,-2.8047,0.0000,-2.8047,0.9165
8.706,0.0000,0.0000,0.0000,-2.7810,0.0000,-2.7810,0.9165
8.710,0.0000,0.0000,0.0000,-2.7588,0.0000,-2.7588,0.9165
8.714,0.0000,0.0000,0.0000,-2.7372,0.0000,-2.7372,0.8719
8.719,0.0000,0.0000,0.0000,-2.7113,0.0000,-2.7113,0.8719
8.723,0.0000,0.0000,0.0000,-2.6885,0.0000,-2.6885,0.8719
8.728,0.0000,0.0000,0.0000,-2.6671,0.0000,-2.6671,0.8719
8.732,0.0000,0.0000,0.0000,-2.6448,0.0000,-2.6448,0.8223
8.744,0.0000,0.0000,0.0000,-2.5824,0.0000,-2.5824,0.8223
8.748,0.0000,0.0000,0.0000,-2.5600,0.0000,-2.5600,0.8223
8.753,0.0000,0.0000,0.0000,-2.5344,0.0000,-2.5344,0.7652
8.759,0.0000,0.0000,0.0000,-2.5062,0.0000,-2.5062,0.7652
8.763,0.0000,0.0000,0.0000,-2.4849,0.0000,-2.4849,0.7652
8.768,0.0000,0.0000,0.0000,-2.4616,0.0000,-2.4616,0.7652
8.772,0.0000,0.0000,0.0000,-2.4383,0.0000,-2.4383,0.6993
8.777,0.0000,0.0000,0.0000,-2.4143,0.0000,-2.4143,0.6993
8.781,0.0000,0.0000,0.0000,-2.3925,0.0000,-2.3925,0.6993
8.793,0.0000,0.0000,0.0000,-2.3278,0.0000,-2.3278,0.6238
8.800,0.0000,0.0000,0.0000,-2.2920,0.0000,-2.2920,0.6238
8.805,0.0000,0.0000,0.0000,-2.2674,0.0000,-2.2674,0.6238
8.810,0.0000,0.0000,0.0000,-2.2451,0.0000,-2.2451,0.6238
8.814,0.0000,0.0000,0.0000,-2.2231,0.0000,-2.2231,0.5377
8.820,0.0000,0.0000,0.0000,-2.1950,0.0000,-2.1950,0.5377
8.824,0.0000,0.0000,0.0000,-2.1751,0.0000,-2.1751,0.5377
8.828,0.0000,0.0000,0.0000,-2.1563,0.0000,-2.1563,0.5377
8.833,0.0000,0.0000,0.0000,-2.1356,0.0000,-2.1356,0.5537
8.844,0.0000,0.0000,0.0000,-2.0829,0.0000,-2.0829,0.5537
8.849,0.0000,0.0000,0.0000,-2.0612,0.0000,-2.0612,0.5537
8.853,0.0000,0.0000,0.0000,-2.0414,0.0000,-2.0414,0.5550
8.858,0.0000,0.0000,0.0000,-2.0213,0.0000,-2.0213,0.5550
8.863,0.0000,0.0000,0.0000,-2.0006,0.0000,-2.0006,0.5550
8.867,0.0000,0.0000,0.0000,-1.9808,0.0000,-1.9808,0.5550
8.879,0.0000,0.0000,0.0000,-1.9268,0.0000,-1.9268,0.4659
8.886,0.0000,0.0000,0.0000,-1.8978,0.0000,-1.8978,0.4659
8.891,0.0000,0.0000,0.0000,-1.8777,0.0000,-1.8777,0.6205
8.898,0.0000,0.0000,0.0000,-1.8480,0.0000,-1.8480,0.6205
8.904,0.0000,0.0000,0.0000,-1.8238,0.0000,-1.8238,0.6205
8.908,0.0000,0.0000,0.0000,-1.8060,0.0000,-1.8060,0.6205
8.913,0.0000,0.0000,0.0000,-1.7882,0.0000,-1.7882,0.3971
8.917,0.0000,0.0000,0.0000,-1.7696,0.0000,-1.7696,0.3971
8.922,0.0000,0.0000,0.0000,-1.7526,0.0000,-1.7526,0.3971
8.926,0.0000,0.0000,0.0000,-1.7355,0.0000,-1.7355,0.3971
8.930,0.0000,0.0000,0.0000,-1.7197,0.0000,-1.7197,0.5533
8.936,0.0000,0.0000,0.0000,-1.7003,0.0000,-1.7003,0.5533
8.948,0.0000,0.0000,0.0000,-1.6540,0.0000,-1.6540,0.5533
8.954,0.0000,0.0000,0.0000,-1.6349,0.0000,-1.6349,0.4817
8.959,0.0000,0.0000,0.0000,-1.6178,0.0000,-1.6178,0.4817
8.963,0.0000,0.0000,0.0000,-1.6040,0.0000,-1.6040,0.4817
8.967,0.0000,0.0000,0.0000,-1.5904,0.0000,-1.5904,0.4817
8.971,0.0000,0.0000,0.0000,-1.5756,0.0000,-1.5756,0.4151
8.976,0.0001,0.0000,0.0001,-1.5595,0.0000,-1.5595,0.4151
8.980,0.0002,0.0000,0.0002,-1.5461,0.0000,-1.5461,0.4151
8.984,0.0007,0.0000,0.0007,-1.5325,0.0000,-1.5325,0.4151
8.989,0.0015,0.0000,0.0015,-1.5176,0.0000,-1.5176,0.4151
8.993,0.0027,0.0000,0.0027,-1.5038,0.0000,-1.5038,0.3507
8.998,0.0046,0.0000,0.0046,-1.4890,0.0000,-1.4890,0.3507
9.002,0.0068,0.0000,0.0068,-1.4755,0.0000,-1.4755,0.3507
9.007,0.0101,0.0000,0.0101,-1.4604,0.0000,-1.4604,0.3507
9.011,0.0135,0.0000,0.0135,-1.4474,0.0000,-1.4474,0.2725
9.016,0.0182,0.0000,0.0182,-1.4331,0.0000,-1.4331,0.2725
9.020,0.0234,0.0000,0.0234,-1.4197,0.0000,-1.4197,0.2725
9.024,0.0291,0.0000,0.0291,-1.4073,0.0000,-1.4073,0.2725
9.028,0.0352,0.0000,0.0352,-1.3955,0.0000,-1.3955,0.2725
9.032,0.0419,0.0000,0.0419,-1.3841,0.0000,-1.3841,0.1895
9.038,0.0519,0.0000,0.0519,-1.3691,0.0000,-1.3691,0.1895
9.048,0.0750,0.0000,0.0750,-1.3400,0.0000,-1.3400,0.1895
9.054,0.0887,0.0000,0.0887,-1.3255,0.0000,-1.3255,0.1036
9.059,0.1030,0.0000,0.1030,-1.3120,0.0000,-1.3120,0.1036
9.063,0.1149,0.0000,0.1149,-1.3017,0.0000,-1.3017,0.1036
9.068,0.1276,0.0000,0.1276,-1.2915,0.0000,-1.2915,0.1036
9.072,0.1414,0.0000,0.1414,-1.2811,0.0000,-1.2811,0.1417
9.077,0.1570,0.0000,0.1570,-1.2702,0.0000,-1.2702,0.1417
9.081,0.1719,0.0000,0.1719,-1.2603,0.0000,-1.2603,0.1417
9.086,0.1900,0.0000,0.1900,-1.2490,0.0000,-1.2490,0.1417
9.098,0.2393,0.0000,0.2393,-1.2205,0.0000,-1.2205,0.1860
9.105,0.2695,0.0000,0.2695,-1.2048,0.0000,-1.2048,0.1860
9.110,0.2896,0.0000,0.2896,-1.1950,0.0000,-1.1950,0.1860
9.115,0.3112,0.0000,0.3112,-1.1849,0.0000,-1.1849,0.2203
9.120,0.3368,0.0000,0.3368,-1.1734,0.0000,-1.1734,0.2203
9.125,0.3582,0.0000,0.3582,-1.1644,0.0000,-1.1644,0.2203
9.130,0.3800,0.0000,0.3800,-1.1555,0.0000,-1.1555,0.2203
9.134,0.4016,0.0000,0.4016,-1.1472,0.0000,-1.1472,0.1358
9.139,0.4279,0.0000,0.4279,-1.1375,0.0000,-1.1375,0.1358
9.144,0.4513,0.0000,0.4513,-1.1292,0.0000,-1.1292,0.1358
9.149,0.4756,0.0000,0.4756,-1.1210,0.0000,-1.1210,0.1358
9.160,0.5358,0.0000,0.5358,-1.1021,0.0000,-1.1021,0.1569
9.165,0.5620,0.0000,0.5620,-1.0943,0.0000,-1.0943,0.1569
9.169,0.5846,0.0000,0.5846,-1.0879,0.0000,-1.0879,0.1569
9.174,0.6074,0.0000,0.6074,-1.0817,0.0000,-1.0817,0.0679
9.179,0.6363,0.0000,0.6363,-1.0741,0.0000,-1.0741,0.0679
9.184,0.6648,0.0000,0.6648,-1.0669,0.0000,-1.0669,0.0679
9.190,0.6954,0.0000,0.6954,-1.0595,0.0000,-1.0595,0.0679
9.195,0.7236,0.0000,0.7236,-1.0528,0.0000,-1.0528,-0.0215
9.201,0.7523,0.0000,0.7523,-1.0461,0.0000,-1.0461,-0.0215
9.206,0.7806,0.0000,0.7806,-1.0396,0.0000,-1.0396,-0.0215
9.210,0.8034,0.0000,0.8034,-1.0346,0.0000,-1.0346,-0.1124
9.215,0.8285,0.0000,0.8285,-1.0291,0.0000,-1.0291,-0.1124
9.220,0.8519,0.0000,0.8519,-1.0240,0.0000,-1.0240,-0.1124
9.225,0.8777,0.0000,0.8777,-1.0185,0.0000,-1.0185,-0.1124
9.229,0.9014,0.0000,0.9014,-1.0135,0.0000,-1.0135,-0.1124
9.234,0.9245,0.0000,0.9245,-1.0087,0.0000,-1.0087,-0.2059
9.239,0.9539,0.0000,0.9539,-1.0028,0.0000,-1.0028,-0.2059
9.252,1.0210,0.0000,1.0210,-0.9902,0.0000,-0.9902,-0.2219
9.265,1.0819,0.0000,1.0819,-0.9797,0.0000,-0.9797,-0.2219
9.270,1.1039,0.0000,1.1039,-0.9760,0.0000,-0.9760,-0.2219
9.274,1.1237,0.0000,1.1237,-0.9728,0.0000,-0.9728,-0.1651
9.279,1.1448,0.0000,1.1448,-0.9695,0.0000,-0.9695,-0.1651
9.283,1.1636,0.0000,1.1636,-0.9667,0.0000,-0.9667,-0.1651
9.287,1.1840,0.0000,1.1840,-0.9638,0.0000,-0.9638,-0.1651
9.292,1.2022,0.0000,1.2022,-0.9613,0.0000,-0.9613,-0.1964
9.296,1.2224,0.0000,1.2224,-0.9585,0.0000,-0.9585,-0.1964
9.301,1.2415,0.0000,1.2415,-0.9560,0.0000,-0.9560,-0.1964
9.305,1.2602,0.0000,1.2602,-0.9536,0.0000,-0.9536,-0.1964
9.310,1.2768,0.0000,1.2768,-0.9514,0.0000,-0.9514,-0.1964
9.314,1.2935,0.0000,1.2935,-0.9492,0.0000,-0.9492,-0.1478
9.319,1.3134,0.0000,1.3134,-0.9466,0.0000,-0.9466,-0.1478
9.323,1.3298,0.0000,1.3298,-0.9444,0.0000,-0.9444,-0.1478
9.327,1.3451,0.0000,1.3451,-0.9424,0.0000,-0.9424,-0.1478
9.332,1.3617,0.0000,1.3617,-0.9403,0.0000,-0.9403,-0.1840
9.337,1.3792,0.0000,1.3792,-0.9379,0.0000,-0.9379,-0.1840
9.341,1.3938,0.0000,1.3938,-0.9360,0.0000,-0.9360,-0.1840
9.345,1.4080,0.0000,1.4080,-0.9341,0.0000,-0.9341,-0.1840
9.349,1.4220,0.0000,1.4220,-0.9324,0.0000,-0.9324,-0.1840
9.354,1.4361,0.0000,1.4361,-0.9307,0.0000,-0.9307,-0.2211
9.359,1.4517,0.0000,1.4517,-0.9288,0.0000,-0.9288,-0.2211
9.371,1.4867,0.0000,1.4867,-0.9252,0.0000,-0.9252,-0.2607
9.376,1.5008,0.0000,1.5008,-0.9238,0.0000,-0.9238,-0.2607
9.380,1.5124,0.0000,1.5124,-0.9228,0.0000,-0.9228,-0.2607
9.384,1.5232,0.0000,1.5232,-0.9218,0.0000,-0.9218,-0.2607
9.389,1.5344,0.0000,1.5344,-0.9209,0.0000,-0.9209,-0.2607
9.393,1.5453,0.0000,1.5453,-0.9201,0.0000,-0.9201,-0.3047
9.405,1.5731,0.0000,1.5731,-0.9184,0.0000,-0.9184,-0.3047
9.411,1.5852,0.0000,1.5852,-0.9176,0.0000,-0.9176,-0.3506
9.416,1.5944,0.0000,1.5944,-0.9169,0.0000,-0.9169,-0.3506
9.420,1.6027,0.0000,1.6027,-0.9164,0.0000,-0.9164,-0.3506
9.425,1.6103,0.0000,1.6103,-0.9159,0.0000,-0.9159,-0.3506
9.429,1.6173,0.0000,1.6173,-0.9153,0.0000,-0.9153,-0.3506
9.433,1.6239,0.0000,1.6239,-0.9147,0.0000,-0.9147,-0.3221
9.438,1.6315,0.0000,1.6315,-0.9140,0.0000,-0.9140,-0.3221
9.442,1.6378,0.0000,1.6378,-0.9134,0.0000,-0.9134,-0.3221
9.446,1.6435,0.0000,1.6435,-0.9129,0.0000,-0.9129,-0.3221
9.450,1.6487,0.0000,1.6487,-0.9125,0.0000,-0.9125,-0.3110
9.455,1.6549,0.0000,1.6549,-0.9121,0.0000,-0.9121,-0.3110
