Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
5.670,-0.0669,-0.2067,-0.1219,0.0919,0.1993,0.1993,0.9361,-0.0189,0.8026
5.674,-0.0669,-0.2067,-0.1219,0.0940,0.1993,0.1993,0.9921,-0.0189,0.8026
5.678,-0.0637,-0.2067,-0.1219,0.0900,0.1993,0.1993,0.9929,-0.0189,0.8026
5.681,-0.0637,-0.1969,-0.1219,0.0900,0.1870,0.1870,0.9929,-0.0164,0.8026
5.685,-0.0637,-0.1969,-0.1219,0.0900,0.1870,0.1870,0.9929,-0.0164,0.8026
5.688,-0.0637,-0.1969,-0.1219,0.0900,0.1870,0.1870,0.9929,-0.0164,0.8026
5.692,-0.0637,-0.1969,-0.1219,0.0900,0.1870,0.1870,0.9929,-0.0164,0.8026
5.695,-0.0621,-0.1969,-0.1219,0.0956,0.1870,0.1870,1.0386,-0.0164,0.8026
5.699,-0.0621,-0.1919,-0.1219,0.0956,0.1981,0.1981,1.0386,-0.0177,0.8026
5.703,-0.0621,-0.1919,-0.1219,0.0956,0.1981,0.1981,1.0386,-0.0177,0.8026
5.706,-0.0621,-0.1919,-0.1219,0.0956,0.1981,0.1981,1.0386,-0.0177,0.8026
5.716,-0.0617,-0.1919,-0.1219,0.0944,0.1981,0.1981,1.0793,-0.0177,0.8026
5.725,-0.0617,-0.1907,-0.1219,0.0944,0.1883,0.1883,1.0793,-0.0029,0.8026
5.729,-0.0629,-0.1907,-0.1219,0.0917,0.1883,0.1883,1.0789,-0.0029,0.8026
5.733,-0.0629,-0.1944,-0.1219,0.0935,0.1796,0.1796,1.0994,-0.0041,0.8026
5.737,-0.0629,-0.1944,-0.1219,0.0935,0.1796,0.1796,1.0994,-0.0041,0.8026
5.741,-0.0629,-0.1944,-0.1219,0.0935,0.1796,0.1796,1.0994,-0.0041,0.8026
5.748,-0.0629,-0.1944,-0.1219,0.0911,0.1796,0.1796,1.0990,-0.0041,0.8026
5.754,-0.0629,-0.1944,-0.1219,0.0928,0.1723,0.1723,1.1049,-0.0054,0.8026
5.759,-0.0649,-0.1944,-0.1219,0.0992,0.1723,0.1723,1.1013,-0.0054,0.8026
5.762,-0.0649,-0.2006,-0.1219,0.0992,0.1919,0.1919,1.1013,-0.0164,0.8026
5.766,-0.0649,-0.2006,-0.1219,0.0992,0.1919,0.1919,1.1013,-0.0164,0.8026
5.770,-0.0649,-0.2006,-0.1219,0.0992,0.1919,0.1919,1.1013,-0.0164,0.8026
5.773,-0.0649,-0.2006,-0.1219,0.1008,0.1919,0.1919,1.0969,-0.0164,0.8026
5.781,-0.0653,-0.2006,-0.1219,0.0956,0.1919,0.1919,1.0953,-0.0164,0.8026
5.785,-0.0653,-0.2018,-0.1219,0.0956,0.1759,0.1759,1.0953,-0.0214,0.8026
5.788,-0.0653,-0.2018,-0.1219,0.0956,0.1759,0.1759,1.0953,-0.0214,0.8026
5.792,-0.0653,-0.2018,-0.1219,0.0956,0.1759,0.1759,1.0953,-0.0214,0.8026
5.796,-0.0645,-0.2018,-0.1219,0.0940,0.1759,0.1759,0.9182,-0.0214,0.8026
5.804,-0.0645,-0.1993,-0.1219,0.0940,0.1759,0.1759,0.9182,-0.0238,0.8026
5.811,-0.0649,-0.1993,-0.1219,0.0952,0.1759,0.1759,0.9178,-0.0238,0.8026
5.819,-0.0649,-0.2006,-0.1219,0.0970,0.1796,0.1796,0.9073,-0.0251,0.8026
5.838,-0.0633,-0.2006,-0.1219,0.0970,0.1796,0.1796,0.8595,-0.0251,0.8026
5.845,-0.0621,-0.1956,-0.1219,0.0966,0.1772,0.1772,0.8611,-0.0214,0.8026
5.854,-0.0621,-0.1919,-0.1219,0.0972,0.1759,0.1759,0.8192,-0.0164,0.8026
5.861,-0.0661,-0.1919,-0.1219,0.1004,0.1759,0.1759,0.8220,-0.0164,0.8026
5.870,-0.0661,-0.2042,-0.1219,0.1004,0.1858,0.1858,0.8220,-0.0078,0.8026
5.874,-0.0661,-0.2042,-0.1219,0.1005,0.1858,0.1858,0.7733,-0.0078,0.8026
5.879,-0.0637,-0.2042,-0.1219,0.1002,0.1858,0.1858,0.7737,-0.0078,0.8026
5.884,-0.0637,-0.1969,-0.1219,0.1002,0.1846,0.1846,0.7737,-0.0066,0.8026
5.890,-0.0637,-0.1969,-0.1219,0.1002,0.1846,0.1846,0.7737,-0.0066,0.8026
5.897,-0.0617,-0.1969,-0.1219,0.0989,0.1846,0.1846,0.7133,-0.0066,0.8026
5.904,-0.0617,-0.1907,-0.1219,0.0989,0.1821,0.1821,0.7133,-0.0226,0.8026
5.911,-0.0653,-0.1907,-0.1219,0.0993,0.1821,0.1821,0.7161,-0.0226,0.8026
5.915,-0.0653,-0.2018,-0.1219,0.0983,0.1833,0.1833,0.6545,-0.0140,0.8026
5.920,-0.0653,-0.2018,-0.1219,0.0983,0.1833,0.1833,0.6545,-0.0140,0.8026
5.927,-0.0629,-0.2018,-0.1219,0.0999,0.1833,0.1833,0.6533,-0.0140,0.8026
5.935,-0.0629,-0.1944,-0.1219,0.0989,0.1883,0.1883,0.6678,-0.0177,0.8026
5.940,-0.0629,-0.1944,-0.1219,0.0989,0.1883,0.1883,0.6678,-0.0177,0.8026
5.947,-0.0637,-0.1944,-0.1219,0.0989,0.1883,0.1883,0.6674,-0.0177,0.8026
5.953,-0.0637,-0.1969,-0.1219,0.0970,0.1883,0.1883,0.5897,-0.0189,0.8026
5.962,-0.0605,-0.1969,-0.1219,0.0982,0.1883,0.1883,0.5853,-0.0189,0.8026
5.969,-0.0605,-0.1870,-0.1219,0.0982,0.1919,0.1919,0.5853,-0.0324,0.8026
5.976,-0.0637,-0.1870,-0.1219,0.0966,0.1919,0.1919,0.5921,-0.0324,0.8026
5.984,-0.0637,-0.1969,-0.1219,0.0966,0.1944,0.1944,0.5921,-0.0214,0.8026
5.990,-0.0637,-0.1969,-0.1219,0.0966,0.1944,0.1944,0.5921,-0.0214,0.8026
5.997,-0.0633,-0.1969,-0.1219,0.0903,0.1944,0.1944,0.5161,-0.0214,0.8026
6.005,-0.0633,-0.1956,-0.1219,0.0903,0.1821,0.1821,0.5161,-0.0103,0.8026
6.011,-0.0621,-0.1956,-0.1219,0.0911,0.1821,0.1821,0.5126,-0.0103,0.8026
6.016,-0.0621,-0.1919,-0.1219,0.0888,0.1846,0.1846,0.4463,-0.0214,0.8026
6.026,-0.0621,-0.1919,-0.1219,0.0880,0.1846,0.1846,0.4491,-0.0214,0.8026
6.034,-0.0621,-0.1919,-0.1219,0.0848,0.1821,0.1821,0.5013,-0.0127,0.8026
6.042,-0.0621,-0.1919,-0.1219,0.0848,0.1821,0.1821,0.5013,-0.0127,0.8026
6.050,-0.0605,-0.1919,-0.1219,0.0852,0.1821,0.1821,0.5037,-0.0127,0.8026
6.057,-0.0605,-0.1870,-0.1219,0.0821,0.1833,0.1833,0.5524,-0.0054,0.8026
6.064,-0.0609,-0.1870,-0.1219,0.0825,0.1833,0.1833,0.5456,-0.0054,0.8026
6.071,-0.0609,-0.1883,-0.1219,0.0825,0.1846,0.1846,0.5456,-0.0263,0.8026
6.078,-0.0673,-0.1883,-0.1219,0.0794,0.1846,0.1846,0.4100,-0.0263,0.8026
6.086,-0.0673,-0.2079,-0.1219,0.0794,0.1796,0.1796,0.4100,-0.0238,0.8026
6.093,-0.0709,-0.2079,-0.1219,0.0729,0.1796,0.1796,0.4786,-0.0238,0.8026
6.102,-0.0709,-0.2190,-0.1219,0.0729,0.1698,0.1698,0.4786,-0.0226,0.8026
6.108,-0.0709,-0.2190,-0.1219,0.0729,0.1698,0.1698,0.4786,-0.0226,0.8026
6.112,-0.0673,-0.2190,-0.1219,0.0737,0.1698,0.1698,0.4830,-0.0226,0.8026
6.116,-0.0673,-0.2079,-0.1219,0.0704,0.1723,0.1723,0.5590,-0.0091,0.8026
6.121,-0.0673,-0.2079,-0.1219,0.0704,0.1723,0.1723,0.5590,-0.0091,0.8026
6.124,-0.0673,-0.2079,-0.1219,0.0704,0.1723,0.1723,0.5590,-0.0091,0.8026
6.128,-0.0609,-0.2079,-0.1219,0.0716,0.1723,0.1723,0.5562,-0.0091,0.8026
6.132,-0.0609,-0.1883,-0.1219,0.0716,0.1759,0.1759,0.5562,-0.0177,0.8026
6.136,-0.0609,-0.1883,-0.1219,0.0703,0.1759,0.1759,0.4468,-0.0177,0.8026
6.143,-0.0617,-0.1883,-0.1219,0.0723,0.1759,0.1759,0.4456,-0.0177,0.8026
6.151,-0.0617,-0.1907,-0.1219,0.0723,0.1821,0.1821,0.4456,-0.0214,0.8026
6.158,-0.0617,-0.1907,-0.1219,0.0711,0.1821,0.1821,0.3401,-0.0214,0.8026
6.162,-0.0613,-0.1907,-0.1219,0.0715,0.1821,0.1821,0.3417,-0.0214,0.8026
6.167,-0.0613,-0.1895,-0.1219,0.0715,0.1833,0.1833,0.3417,-0.0164,0.8026
6.175,-0.0613,-0.1895,-0.1219,0.0593,0.1833,0.1833,0.4038,-0.0164,0.8026
6.184,-0.0633,-0.1895,-0.1219,0.0621,0.1833,0.1833,0.4058,-0.0164,0.8026
6.191,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,0.4058,-0.0103,0.8026
6.199,-0.0621,-0.1956,-0.1219,0.0637,0.1919,0.1919,0.2895,-0.0103,0.8026
6.203,-0.0621,-0.1919,-0.1219,0.0637,0.1969,0.1969,0.2895,-0.0201,0.8026
6.207,-0.0621,-0.1919,-0.1219,0.0637,0.1969,0.1969,0.2895,-0.0201,0.8026
6.214,-0.0681,-0.1919,-0.1219,0.0621,0.1969,0.1969,0.1827,-0.0201,0.8026
6.222,-0.0681,-0.2104,-0.1219,0.0621,0.1919,0.1919,0.1827,-0.0017,0.8026
6.228,-0.0629,-0.2104,-0.1219,0.0665,0.1919,0.1919,0.1759,-0.0017,0.8026
6.233,-0.0629,-0.1944,-0.1219,0.0665,0.2055,0.2055,0.2348,-0.0226,0.8026
6.237,-0.0629,-0.1944,-0.1219,0.0665,0.2055,0.2055,0.2348,-0.0226,0.8026
6.240,-0.0629,-0.1944,-0.1219,0.0665,0.2055,0.2055,0.2348,-0.0226,0.8026
6.244,-0.0649,-0.1944,-0.1219,0.0637,0.2055,0.2055,0.2344,-0.0226,0.8026
6.248,-0.0649,-0.2006,-0.1219,0.0637,0.1969,0.1969,0.2344,-0.0238,0.8026
6.253,-0.0649,-0.2006,-0.1219,0.0637,0.1969,0.1969,0.2806,-0.0238,0.8026
6.261,-0.0661,-0.2006,-0.1219,0.0605,0.1969,0.1969,0.2861,-0.0238,0.8026
6.265,-0.0661,-0.2042,-0.1219,0.0605,0.1870,0.1870,0.2861,-0.0066,0.8026
6.269,-0.0661,-0.2042,-0.1219,0.0605,0.1870,0.1870,0.2861,-0.0066,0.8026
6.273,-0.0661,-0.2042,-0.1219,0.0605,0.1870,0.1870,0.2865,-0.0066,0.8026
6.281,-0.0653,-0.2042,-0.1219,0.0633,0.1870,0.1870,0.2802,-0.0066,0.8026
6.287,-0.0653,-0.2018,-0.1219,0.0633,0.1956,0.1956,0.2802,-0.0263,0.8026
6.291,-0.0653,-0.2018,-0.1219,0.0633,0.1956,0.1956,0.2802,-0.0263,0.8026
6.295,-0.0665,-0.2018,-0.1219,0.0581,0.1956,0.1956,0.2943,-0.0263,0.8026
6.299,-0.0665,-0.2055,-0.1219,0.0581,0.1796,0.1796,0.2943,0.0045,0.8026
6.303,-0.0665,-0.2055,-0.1219,0.0581,0.1796,0.1796,0.2943,0.0045,0.8026
6.306,-0.0665,-0.2055,-0.1219,0.0581,0.1796,0.1796,0.2943,0.0045,0.8026
6.310,-0.0605,-0.2055,-0.1219,0.0553,0.1796,0.1796,0.2880,0.0045,0.8026
6.314,-0.0605,-0.1870,-0.1219,0.0553,0.1710,0.1710,0.2819,-0.0152,0.8026
6.319,-0.0605,-0.1870,-0.1219,0.0553,0.1710,0.1710,0.2819,-0.0152,0.8026
6.327,-0.0637,-0.1870,-0.1219,0.0542,0.1710,0.1710,0.2855,-0.0152,0.8026
6.332,-0.0637,-0.1969,-0.1219,0.0542,0.1673,0.1673,0.2855,-0.0041,0.8026
6.336,-0.0637,-0.1969,-0.1219,0.0542,0.1673,0.1673,0.2692,-0.0041,0.8026
6.340,-0.0637,-0.1969,-0.1219,0.0542,0.1673,0.1673,0.2692,-0.0041,0.8026
6.343,-0.0637,-0.1969,-0.1219,0.0553,0.1673,0.1673,0.2641,-0.0041,0.8026
6.347,-0.0637,-0.1969,-0.1219,0.0553,0.1710,0.1710,0.2641,-0.0201,0.8026
6.351,-0.0637,-0.1969,-0.1219,0.0553,0.1710,0.1710,0.2641,-0.0201,0.8026
6.355,-0.0637,-0.1969,-0.1219,0.0553,0.1710,0.1710,0.1475,-0.0201,0.8026
6.359,-0.0637,-0.1969,-0.1219,0.0553,0.1710,0.1710,0.1475,-0.0201,0.8026
6.364,-0.0617,-0.1969,-0.1219,0.0561,0.1710,0.1710,0.1503,-0.0201,0.8026
6.372,-0.0617,-0.1907,-0.1219,0.0561,0.1735,0.1735,0.1503,-0.0115,0.8026
6.377,-0.0645,-0.1907,-0.1219,0.0569,0.1735,0.1735,0.1120,-0.0115,0.8026
6.381,-0.0645,-0.1993,-0.1219,0.0569,0.1759,0.1759,0.1120,-0.0226,0.8026
6.385,-0.0645,-0.1993,-0.1219,0.0569,0.1759,0.1759,0.1120,-0.0226,0.8026
6.388,-0.0645,-0.1993,-0.1219,0.0569,0.1759,0.1759,0.1120,-0.0226,0.8026
6.393,-0.0621,-0.1993,-0.1219,0.0585,0.1759,0.1759,0.1545,-0.0226,0.8026
6.397,-0.0621,-0.1919,-0.1219,0.0585,0.1809,0.1809,0.1545,-0.0177,0.8026
6.401,-0.0621,-0.1919,-0.1219,0.0585,0.1809,0.1809,0.1545,-0.0177,0.8026
6.405,-0.0621,-0.1919,-0.1219,0.0585,0.1809,0.1809,0.1545,-0.0177,0.8026
6.408,-0.0621,-0.1919,-0.1219,0.0585,0.1809,0.1809,0.1545,-0.0177,0.8026
6.411,-0.0633,-0.1919,-0.1219,0.0637,0.1809,0.1809,0.1569,-0.0177,0.8026
6.415,-0.0633,-0.1956,-0.1219,0.0637,0.1969,0.1969,0.0248,-0.0103,0.8026
6.419,-0.0633,-0.1956,-0.1219,0.0637,0.1969,0.1969,0.0248,-0.0103,0.8026
6.422,-0.0633,-0.1956,-0.1219,0.0637,0.1969,0.1969,0.0248,-0.0103,0.8026
6.426,-0.0661,-0.1956,-0.1219,0.0633,0.1969,0.1969,0.0260,-0.0103,0.8026
6.430,-0.0661,-0.2042,-0.1219,0.0633,0.1956,0.1956,0.0260,-0.0066,0.8026
6.434,-0.0661,-0.2042,-0.1219,0.0633,0.1956,0.1956,0.0562,-0.0066,0.8026
6.438,-0.0661,-0.2042,-0.1219,0.0633,0.1956,0.1956,0.0562,-0.0066,0.8026
6.441,-0.0661,-0.2042,-0.1219,0.0633,0.1956,0.1956,0.0562,-0.0066,0.8026
6.445,-0.0625,-0.2042,-0.1219,0.0613,0.1956,0.1956,0.0554,-0.0066,0.8026
6.449,-0.0625,-0.1932,-0.1219,0.0613,0.1895,0.1895,0.0554,-0.0091,0.8026
6.452,-0.0625,-0.1932,-0.1219,0.0613,0.1895,0.1895,0.0554,-0.0091,0.8026
6.455,-0.0625,-0.1932,-0.1219,0.0613,0.1895,0.1895,0.0216,-0.0091,0.8026
6.459,-0.0669,-0.1932,-0.1219,0.0625,0.1895,0.1895,0.0216,-0.0091,0.8026
6.463,-0.0669,-0.2067,-0.1219,0.0625,0.1932,0.1932,0.0216,-0.0091,0.8026
6.466,-0.0669,-0.2067,-0.1219,0.0625,0.1932,0.1932,0.0216,-0.0091,0.8026
6.471,-0.0669,-0.2067,-0.1219,0.0625,0.1932,0.1932,0.0216,-0.0091,0.8026
6.479,-0.0649,-0.2067,-0.1219,0.0593,0.1932,0.1932,0.0851,-0.0091,0.8026
6.485,-0.0649,-0.2006,-0.1219,0.0593,0.1833,0.1833,0.0851,-0.0103,0.8026
6.489,-0.0649,-0.2006,-0.1219,0.0593,0.1833,0.1833,0.0851,-0.0103,0.8026
6.492,-0.0629,-0.2006,-0.1219,0.0597,0.1833,0.1833,0.0839,-0.0103,0.8026
6.496,-0.0629,-0.1944,-0.1219,0.0597,0.1846,0.1846,0.1508,-0.0140,0.8026
6.500,-0.0629,-0.1944,-0.1219,0.0597,0.1846,0.1846,0.1508,-0.0140,0.8026
6.503,-0.0629,-0.1944,-0.1219,0.0597,0.1846,0.1846,0.1508,-0.0140,0.8026
6.506,-0.0629,-0.1944,-0.1219,0.0597,0.1846,0.1846,0.1508,-0.0140,0.8026
6.510,-0.0609,-0.1944,-0.1219,0.0589,0.1846,0.1846,0.1472,-0.0140,0.8026
6.513,-0.0609,-0.1883,-0.1219,0.0589,0.1821,0.1821,0.2039,-0.0251,0.8026
6.518,-0.0609,-0.1883,-0.1219,0.0589,0.1821,0.1821,0.2039,-0.0251,0.8026
6.521,-0.0609,-0.1883,-0.1219,0.0589,0.1821,0.1821,0.2039,-0.0251,0.8026
6.524,-0.0609,-0.1883,-0.1219,0.0589,0.1821,0.1821,0.2039,-0.0251,0.8026
6.528,-0.0621,-0.1883,-0.1219,0.0589,0.1821,0.1821,0.2071,-0.0251,0.8026
6.532,-0.0621,-0.1919,-0.1219,0.0589,0.1821,0.1821,0.2071,-0.0152,0.8026
6.535,-0.0621,-0.1919,-0.1219,0.0589,0.1821,0.1821,0.0727,-0.0152,0.8026
6.539,-0.0621,-0.1919,-0.1219,0.0589,0.1821,0.1821,0.0727,-0.0152,0.8026
6.542,-0.0645,-0.1919,-0.1219,0.0593,0.1821,0.1821,0.0687,-0.0152,0.8026
6.546,-0.0645,-0.1993,-0.1219,0.0593,0.1833,0.1833,0.0687,-0.0275,0.8026
6.549,-0.0645,-0.1993,-0.1219,0.0593,0.1833,0.1833,0.0687,-0.0275,0.8026
6.553,-0.0645,-0.1993,-0.1219,0.0593,0.1833,0.1833,0.1124,-0.0275,0.8026
6.557,-0.0645,-0.1993,-0.1219,0.0593,0.1833,0.1833,0.1124,-0.0275,0.8026
6.560,-0.0641,-0.1993,-0.1219,0.0585,0.1833,0.1833,0.1168,-0.0275,0.8026
6.564,-0.0641,-0.1981,-0.1219,0.0585,0.1809,0.1809,0.1168,-0.0140,0.8026
6.568,-0.0641,-0.1981,-0.1219,0.0585,0.1809,0.1809,0.1168,-0.0140,0.8026
6.573,-0.0641,-0.1981,-0.1219,0.0585,0.1809,0.1809,0.0670,-0.0140,0.8026
6.580,-0.0669,-0.1981,-0.1219,0.0581,0.1809,0.1809,0.0674,-0.0140,0.8026
6.584,-0.0669,-0.2067,-0.1219,0.0581,0.1796,0.1796,0.0674,-0.0127,0.8026
6.588,-0.0669,-0.2067,-0.1219,0.0581,0.1796,0.1796,0.0674,-0.0127,0.8026
6.592,-0.0669,-0.2067,-0.1219,0.0581,0.1796,0.1796,0.0674,-0.0127,0.8026
6.595,-0.0649,-0.2067,-0.1219,0.0589,0.1796,0.1796,0.0140,-0.0127,0.8026
6.599,-0.0649,-0.2006,-0.1219,0.0589,0.1821,0.1821,0.0140,-0.0103,0.8026
6.603,-0.0649,-0.2006,-0.1219,0.0589,0.1821,0.1821,0.0140,-0.0103,0.8026
6.607,-0.0649,-0.2006,-0.1219,0.0589,0.1821,0.1821,0.0140,-0.0103,0.8026
6.610,-0.0653,-0.2006,-0.1219,0.0601,0.1821,0.1821,0.0128,-0.0103,0.8026
6.614,-0.0653,-0.2018,-0.1219,0.0601,0.1858,0.1858,-0.0426,-0.0140,0.8026
6.618,-0.0653,-0.2018,-0.1219,0.0601,0.1858,0.1858,-0.0426,-0.0140,0.8026
6.621,-0.0653,-0.2018,-0.1219,0.0601,0.1858,0.1858,-0.0426,-0.0140,0.8026
6.630,-0.0677,-0.2018,-0.1219,0.0625,0.1858,0.1858,-0.0446,-0.0140,0.8026
6.635,-0.0677,-0.2092,-0.1219,0.0625,0.1932,0.1932,-0.0987,-0.0201,0.8026
6.639,-0.0677,-0.2092,-0.1219,0.0625,0.1932,0.1932,-0.0987,-0.0201,0.8026
6.642,-0.0633,-0.2092,-0.1219,0.0621,0.1932,0.1932,-0.0991,-0.0201,0.8026
6.646,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0991,-0.0214,0.8026
6.650,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0991,-0.0214,0.8026
6.654,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0745,-0.0214,0.8026
6.657,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0745,-0.0214,0.8026
6.661,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0741,-0.0214,0.8026
6.666,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0741,-0.0201,0.8026
6.670,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0741,-0.0201,0.8026
6.674,-0.0633,-0.1956,-0.1219,0.0621,0.1919,0.1919,-0.0573,-0.0201,0.8026
6.679,-0.0605,-0.1956,-0.1219,0.0617,0.1919,0.1919,-0.0549,-0.0201,0.8026
6.687,-0.0605,-0.1870,-0.1219,0.0617,0.1907,0.1907,-0.0549,-0.0127,0.8026
6.690,-0.0605,-0.1870,-0.1219,0.0617,0.1907,0.1907,-0.0549,-0.0127,0.8026
6.694,-0.0629,-0.1870,-0.1219,0.0573,0.1907,0.1907,-0.0440,-0.0127,0.8026
6.698,-0.0629,-0.1944,-0.1219,0.0573,0.1772,0.1772,-0.0440,-0.0054,0.8026
6.702,-0.0629,-0.1944,-0.1219,0.0573,0.1772,0.1772,-0.0440,-0.0054,0.8026
6.705,-0.0629,-0.1944,-0.1219,0.0573,0.1772,0.1772,-0.0440,-0.0054,0.8026
6.709,-0.0625,-0.1944,-0.1219,0.0605,0.1772,0.1772,-0.0468,-0.0054,0.8026
6.712,-0.0625,-0.1932,-0.1219,0.0605,0.1870,0.1870,-0.1144,-0.0140,0.8026
6.717,-0.0625,-0.1932,-0.1219,0.0605,0.1870,0.1870,-0.1144,-0.0140,0.8026
6.720,-0.0625,-0.1932,-0.1219,0.0605,0.1870,0.1870,-0.1144,-0.0140,0.8026
6.724,-0.0625,-0.1932,-0.1219,0.0605,0.1870,0.1870,-0.1144,-0.0140,0.8026
6.727,-0.0605,-0.1932,-0.1219,0.0621,0.1870,0.1870,-0.1184,-0.0140,0.8026
6.731,-0.0605,-0.1870,-0.1219,0.0621,0.1919,0.1919,-0.1184,-0.0263,0.8026
6.735,-0.0605,-0.1870,-0.1219,0.0621,0.1919,0.1919,-0.1197,-0.0263,0.8026
6.739,-0.0605,-0.1870,-0.1219,0.0621,0.1919,0.1919,-0.1197,-0.0263,0.8026
6.742,-0.0605,-0.1870,-0.1219,0.0557,0.1919,0.1919,-0.1113,-0.0263,0.8026
6.747,-0.0605,-0.1870,-0.1219,0.0557,0.1723,0.1723,-0.1113,-0.0004,0.8026
6.751,-0.0605,-0.1870,-0.1219,0.0557,0.1723,0.1723,-0.1113,-0.0004,0.8026
6.755,-0.0605,-0.1870,-0.1219,0.0557,0.1723,0.1723,-0.2286,-0.0004,0.8026
6.759,-0.0665,-0.1870,-0.1219,0.0597,0.1723,0.1723,-0.2334,-0.0004,0.8026
6.763,-0.0665,-0.2055,-0.1219,0.0597,0.1846,0.1846,-0.2334,-0.0152,0.8026
6.767,-0.0665,-0.2055,-0.1219,0.0597,0.1846,0.1846,-0.2334,-0.0152,0.8026
6.772,-0.0665,-0.2055,-0.1219,0.0597,0.1846,0.1846,-0.2334,-0.0152,0.8026
6.781,-0.0641,-0.2055,-0.1219,0.0621,0.1846,0.1846,-0.3906,-0.0152,0.8026
6.788,-0.0641,-0.1981,-0.1219,0.0621,0.1919,0.1919,-0.3906,-0.0214,0.8026
6.795,-0.0621,-0.1981,-0.1219,0.0621,0.1919,0.1919,-0.4846,-0.0214,0.8026
6.800,-0.0621,-0.1919,-0.1219,0.0621,0.1919,0.1919,-0.4846,-0.0238,0.8026
6.804,-0.0621,-0.1919,-0.1219,0.0621,0.1919,0.1919,-0.4846,-0.0238,0.8026
6.807,-0.0621,-0.1919,-0.1219,0.0621,0.1919,0.1919,-0.4846,-0.0238,0.8026
6.811,-0.0653,-0.1919,-0.1219,0.0569,0.1919,0.1919,-0.4799,-0.0238,0.8026
6.814,-0.0653,-0.2018,-0.1219,0.0569,0.1759,0.1759,-0.5260,-0.0091,0.8026
6.819,-0.0653,-0.2018,-0.1219,0.0569,0.1759,0.1759,-0.5260,-0.0091,0.8026
6.826,-0.0609,-0.2018,-0.1219,0.0577,0.1759,0.1759,-0.5340,-0.0091,0.8026
6.834,-0.0609,-0.1883,-0.1219,0.0577,0.1784,0.1784,-0.5793,-0.0337,0.8026
6.842,-0.0633,-0.1883,-0.1219,0.0617,0.1784,0.1784,-0.5729,-0.0337,0.8026
6.847,-0.0633,-0.1956,-0.1219,0.0617,0.1907,0.1907,-0.5729,-0.0140,0.8026
6.851,-0.0633,-0.1956,-0.1219,0.0617,0.1907,0.1907,-0.5729,-0.0140,0.8026
6.855,-0.0633,-0.1956,-0.1219,0.0617,0.1907,0.1907,-0.6181,-0.0140,0.8026
6.859,-0.0637,-0.1956,-0.1219,0.0609,0.1907,0.1907,-0.6201,-0.0140,0.8026
6.862,-0.0637,-0.1969,-0.1219,0.0609,0.1883,0.1883,-0.6201,-0.0201,0.8026
6.867,-0.0637,-0.1969,-0.1219,0.0609,0.1883,0.1883,-0.6201,-0.0201,0.8026
6.870,-0.0637,-0.1969,-0.1219,0.0609,0.1883,0.1883,-0.6201,-0.0201,0.8026
6.874,-0.0637,-0.1969,-0.1219,0.0609,0.1883,0.1883,-0.6401,-0.0201,0.8026
6.878,-0.0633,-0.1969,-0.1219,0.0577,0.1883,0.1883,-0.6361,-0.0201,0.8026
6.882,-0.0633,-0.1956,-0.1219,0.0577,0.1784,0.1784,-0.6361,-0.0078,0.8026
6.886,-0.0633,-0.1956,-0.1219,0.0577,0.1784,0.1784,-0.6361,-0.0078,0.8026
6.894,-0.0637,-0.1956,-0.1219,0.0593,0.1784,0.1784,-0.6537,-0.0078,0.8026
6.903,-0.0637,-0.1969,-0.1219,0.0593,0.1833,0.1833,-0.6537,-0.0127,0.8026
6.909,-0.0494,-0.1969,-0.1219,0.0569,0.1833,0.1833,-0.6481,-0.0127,0.8026
6.913,-0.0494,-0.1526,-0.1219,0.0569,0.1759,0.1759,-0.6648,0.0045,0.8026
6.917,-0.0494,-0.1526,-0.1219,0.0569,0.1759,0.1759,-0.6648,0.0045,0.8026
6.921,-0.0494,-0.1526,-0.1219,0.0569,0.1759,0.1759,-0.6648,0.0045,0.8026
6.925,-0.0494,-0.1526,-0.1219,0.0569,0.1759,0.1759,-0.6648,0.0045,0.8026
6.935,-0.0577,-0.1526,-0.1219,0.0569,0.1759,0.1759,-0.6886,0.0045,0.8026
6.940,-0.0577,-0.1784,-0.1219,0.0569,0.1759,0.1759,-0.6886,-0.0177,0.8026
6.944,-0.0561,-0.1784,-0.1219,0.0585,0.1759,0.1759,-0.6914,-0.0177,0.8026
6.949,-0.0561,-0.1735,-0.1219,0.0585,0.1809,0.1809,-0.6914,-0.0263,0.8026
6.953,-0.0561,-0.1735,-0.1219,0.0585,0.1809,0.1809,-0.6914,-0.0263,0.8026
6.959,-0.0410,-0.1735,-0.1219,0.0593,0.1809,0.1809,-0.6835,-0.0263,0.8026
6.977,-0.0307,-0.1267,-0.1219,0.0557,0.1833,0.1833,-0.6820,-0.0017,0.8026
