Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
29.148,0.0000,0.0000,-0.0619,-4.6102,0.3787,0.3787,1.1726,0.0000,0.1220
29.151,0.0000,0.0000,-0.0619,-4.5784,0.3736,0.3736,1.1726,0.0000,0.1220
29.156,0.0000,0.0000,-0.0619,-4.5408,0.3707,0.3707,1.1726,0.0000,0.1220
29.160,0.0000,0.0000,-0.0619,-4.5176,0.3673,0.3673,1.4707,0.0000,0.1220
29.164,0.0000,0.0000,-0.0619,-4.4804,0.3643,0.3643,1.4707,0.0000,0.1220
29.168,0.0000,0.0000,-0.0619,-4.4480,0.3609,0.3609,1.4707,0.0000,0.1220
29.172,0.0000,0.0000,-0.0619,-4.4125,0.3580,0.3580,1.4707,0.0000,0.1220
29.177,0.0000,0.0000,-0.0619,-4.3651,0.3548,0.3548,1.4707,0.0000,0.1220
29.185,0.0000,0.0000,-0.0619,-4.3253,0.3505,0.3505,1.7687,0.0000,0.1220
29.190,0.0000,0.0000,-0.0619,-4.3025,0.3461,0.3461,1.7687,0.0000,0.1220
29.193,0.0000,0.0000,-0.0619,-4.2907,0.3440,0.3440,1.7687,0.0000,0.1220
29.197,0.0000,0.0000,-0.0619,-4.2842,0.3429,0.3429,1.7687,0.0000,0.1220
29.201,0.0000,0.0000,-0.0619,-4.2912,0.3424,0.3424,2.0641,0.0000,0.1220
29.206,0.0000,0.0000,-0.0619,-4.2973,0.3422,0.3422,2.0641,0.0000,0.1220
29.210,0.0000,0.0000,-0.0619,-4.3074,0.3427,0.3427,2.0641,0.0000,0.1220
29.214,0.0000,0.0000,-0.0619,-4.3210,0.3437,0.3437,2.0641,0.0000,0.1220
29.218,0.0000,0.0000,-0.0619,-4.3473,0.3449,0.3449,2.3651,0.0000,0.1220
29.223,0.0000,0.0000,-0.0619,-4.3771,0.3465,0.3465,2.3651,0.0000,0.1220
29.226,0.0000,0.0000,-0.0619,-4.4047,0.3492,0.3492,2.3651,0.0000,0.1220
29.230,0.0000,0.0000,-0.0619,-4.4339,0.3516,0.3516,2.3651,0.0000,0.1220
29.234,0.0000,0.0000,-0.0619,-4.4589,0.3543,0.3543,2.3651,0.0000,0.1220
29.238,0.0000,0.0000,-0.0619,-4.4939,0.3565,0.3565,2.6601,0.0000,0.1220
29.243,0.0000,0.0000,-0.0619,-4.5177,0.3590,0.3590,2.6601,0.0000,0.1220
29.247,0.0000,0.0000,-0.0619,-4.5361,0.3611,0.3611,2.6601,0.0000,0.1220
29.251,0.0000,0.0000,-0.0619,-4.5520,0.3628,0.3628,2.6601,0.0000,0.1220
29.256,0.0000,0.0000,-0.0619,-4.5695,0.3642,0.3642,2.6601,0.0000,0.1220
29.260,0.0000,0.0000,-0.0619,-4.5880,0.3658,0.3658,2.9477,0.0000,0.1220
29.265,0.0000,0.0000,-0.0619,-4.5970,0.3668,0.3668,2.9477,0.0000,0.1220
29.269,0.0000,0.0000,-0.0619,-4.6012,0.3676,0.3676,2.9477,0.0000,0.1220
29.274,0.0000,0.0000,-0.0619,-4.6023,0.3680,0.3680,2.9477,0.0000,0.1220
29.279,0.0000,0.0000,-0.0619,-4.6062,0.3681,0.3681,3.2376,0.0000,0.1220
29.288,0.0000,0.0000,-0.0619,-4.5875,0.3679,0.3679,3.2376,0.0000,0.1220
29.299,0.0000,0.0000,-0.0619,-4.5543,0.3662,0.3662,3.4740,0.0000,0.1220
29.306,0.0000,0.0000,-0.0619,-4.5257,0.3630,0.3630,3.4740,0.0000,0.1220
29.311,0.0000,0.0000,-0.0620,-4.5070,0.3604,0.3604,3.4740,0.0000,0.1220
29.315,0.0000,0.0000,-0.0620,-4.4888,0.3587,0.3587,3.4740,0.0000,0.1220
29.318,0.0000,0.0000,-0.0620,-4.4709,0.3571,0.3571,3.6796,0.0000,0.1220
29.324,0.0000,0.0000,-0.0620,-4.4446,0.3555,0.3555,3.6796,0.0000,0.1220
29.328,0.0000,0.0000,-0.0620,-4.4222,0.3532,0.3532,3.6796,0.0000,0.1220
29.333,0.0000,0.0000,-0.0620,-4.4009,0.3512,0.3512,3.6796,0.0000,0.1220
29.337,0.0000,0.0000,-0.0620,-4.3771,0.3492,0.3492,3.6796,0.0000,0.1220
29.341,0.0000,0.0000,-0.0620,-4.3507,0.3471,0.3471,3.8496,0.0000,0.1220
29.346,0.0000,0.0000,-0.0620,-4.3277,0.3451,0.3451,3.8496,0.0000,0.1220
29.350,0.0000,0.0000,-0.0620,-4.3053,0.3430,0.3430,3.8496,0.0000,0.1220
29.353,0.0000,0.0000,-0.0620,-4.2842,0.3410,0.3410,3.8496,0.0000,0.1220
29.358,0.0000,0.0000,-0.0620,-4.2482,0.3391,0.3391,3.9569,0.0000,0.1220
29.362,0.0000,0.0000,-0.0620,-4.2214,0.3367,0.3367,3.9569,0.0000,0.1220
29.366,0.0000,0.0000,-0.0620,-4.1936,0.3343,0.3343,3.9569,0.0000,0.1220
29.370,0.0000,0.0000,-0.0620,-4.1658,0.3318,0.3318,3.9569,0.0000,0.1220
29.376,0.0000,0.0000,-0.0620,-4.1303,0.3293,0.3293,3.9569,0.0000,0.1220
29.379,0.0000,0.0000,-0.0620,-4.0920,0.3261,0.3261,4.0345,0.0000,0.1220
29.384,0.0000,0.0000,-0.0620,-4.0624,0.3237,0.3237,4.0345,0.0000,0.1220
29.389,0.0000,0.0000,-0.0620,-4.0223,0.3210,0.3210,4.0345,0.0000,0.1220
29.397,0.0000,0.0000,-0.0620,-3.9610,0.3174,0.3174,4.0345,0.0000,0.1220
29.401,0.0000,0.0000,-0.0620,-3.9204,0.3119,0.3119,4.0973,0.0000,0.1220
29.406,0.0000,0.0000,-0.0620,-3.8855,0.3094,0.3094,4.0973,0.0000,0.1220
29.409,0.0000,0.0000,-0.0620,-3.8565,0.3063,0.3063,4.0973,0.0000,0.1220
29.413,0.0000,0.0000,-0.0620,-3.8295,0.3037,0.3037,4.0973,0.0000,0.1220
29.417,0.0000,0.0000,-0.0620,-3.8017,0.3012,0.3012,4.0973,0.0000,0.1220
29.421,0.0000,0.0000,-0.0620,-3.7432,0.2987,0.2987,3.8719,0.0000,0.1220
29.426,0.0000,0.0000,-0.0620,-3.7080,0.2961,0.2961,3.8719,0.0000,0.1220
29.430,0.0000,0.0000,-0.0620,-3.6776,0.2930,0.2930,3.8719,0.0000,0.1220
29.434,0.0000,0.0000,-0.0620,-3.6475,0.2902,0.2902,3.8719,0.0000,0.1220
29.439,0.0000,0.0000,-0.0620,-3.5884,0.2875,0.2875,3.6528,0.0000,0.1220
29.448,0.0000,0.0000,-0.0620,-3.5179,0.2847,0.2847,3.6528,0.0000,0.1220
29.455,0.0000,0.0000,-0.0620,-3.4712,0.2784,0.2784,3.6528,0.0000,0.1220
29.459,0.0000,0.0000,-0.0620,-3.4070,0.2742,0.2742,3.2926,0.0000,0.1220
29.464,0.0000,0.0000,-0.0620,-3.3758,0.2715,0.2715,3.2926,0.0000,0.1220
29.467,0.0000,0.0000,-0.0620,-3.3507,0.2687,0.2687,3.2926,0.0000,0.1220
29.471,0.0000,0.0000,-0.0620,-3.3265,0.2664,0.2664,3.2926,0.0000,0.1220
29.474,0.0000,0.0000,-0.0620,-3.2990,0.2642,0.2642,3.2926,0.0000,0.1220
29.478,0.0000,0.0000,-0.0620,-3.2567,0.2618,0.2618,3.2564,0.0000,0.1220
29.482,0.0000,0.0000,-0.0620,-3.2298,0.2595,0.2595,3.2564,0.0000,0.1220
29.485,0.0000,0.0000,-0.0620,-3.2067,0.2571,0.2571,3.2564,0.0000,0.1220
29.490,0.0000,0.0000,-0.0620,-3.1685,0.2550,0.2550,3.2564,0.0000,0.1220
29.498,0.0000,0.0000,-0.0620,-3.0832,0.2515,0.2515,2.9062,0.0000,0.1220
29.502,0.0000,0.0000,-0.0620,-3.0546,0.2466,0.2466,2.9062,0.0000,0.1220
29.506,0.0000,0.0000,-0.0620,-3.0282,0.2440,0.2440,2.9062,0.0000,0.1220
29.509,0.0000,0.0000,-0.0620,-3.0053,0.2417,0.2417,2.9062,0.0000,0.1220
29.513,0.0000,0.0000,-0.0620,-2.9831,0.2396,0.2396,2.9062,0.0000,0.1220
29.516,0.0000,0.0000,-0.0620,-2.9613,0.2376,0.2376,2.9062,0.0000,0.1220
29.519,0.0000,0.0000,-0.0620,-2.9174,0.2356,0.2356,2.7278,0.0000,0.1220
29.524,0.0000,0.0000,-0.0620,-2.8889,0.2337,0.2337,2.7278,0.0000,0.1220
29.527,0.0000,0.0000,-0.0620,-2.8668,0.2311,0.2311,2.7278,0.0000,0.1220
29.530,0.0000,0.0000,-0.0620,-2.8460,0.2291,0.2291,2.7278,0.0000,0.1220
29.534,0.0000,0.0000,-0.0620,-2.8250,0.2273,0.2273,2.7278,0.0000,0.1220
29.537,0.0000,0.0000,-0.0620,-2.8040,0.2254,0.2254,2.7278,0.0000,0.1220
29.541,0.0000,0.0000,-0.0620,-2.7548,0.2235,0.2235,2.4123,0.0000,0.1220
29.545,0.0000,0.0000,-0.0620,-2.7313,0.2214,0.2214,2.4123,0.0000,0.1220
29.548,0.0000,0.0000,-0.0620,-2.7111,0.2193,0.2193,2.4123,0.0000,0.1220
29.551,0.0000,0.0000,-0.0620,-2.6894,0.2175,0.2175,2.4123,0.0000,0.1220
29.555,0.0000,0.0000,-0.0620,-2.6665,0.2155,0.2155,2.4123,0.0000,0.1220
29.559,0.0000,0.0000,-0.0620,-2.6252,0.2135,0.2135,2.2489,0.0000,0.1220
29.563,0.0000,0.0000,-0.0620,-2.6025,0.2115,0.2115,2.2489,0.0000,0.1220
29.566,0.0000,0.0000,-0.0620,-2.5821,0.2094,0.2094,2.2489,0.0000,0.1220
29.570,0.0000,0.0000,-0.0621,-2.5627,0.2076,0.2076,2.2489,0.0000,0.1220
29.573,0.0000,0.0000,-0.0621,-2.5411,0.2058,0.2058,2.2489,0.0000,0.1220
29.577,0.0000,0.0000,-0.0621,-2.5214,0.2039,0.2039,2.2489,0.0000,0.1220
29.580,0.0000,0.0000,-0.0621,-2.4794,0.2021,0.2021,1.9616,0.0000,0.1220
29.584,0.0000,0.0000,-0.0621,-2.4563,0.2004,0.2004,1.9616,0.0000,0.1220
29.588,0.0000,0.0000,-0.0621,-2.4341,0.1983,0.1983,1.9616,0.0000,0.1220
29.592,0.0000,0.0000,-0.0621,-2.4125,0.1963,0.1963,1.9616,0.0000,0.1220
29.601,0.0000,0.0000,-0.0621,-2.3463,0.1943,0.1943,1.9486,0.0000,0.1220
29.611,0.0004,0.0000,-0.0621,-2.2904,0.1894,0.1894,1.9486,0.0000,0.1220
29.615,0.0008,0.0000,-0.0621,-2.2716,0.1844,0.1844,1.9486,0.0000,0.1220
29.618,0.0016,-0.0001,-0.0621,-2.2347,0.1827,0.1827,1.6907,0.0000,0.1220
29.622,0.0031,-0.0001,-0.0621,-2.2127,0.1811,0.1811,1.6907,0.0000,0.1220
29.626,0.0050,-0.0003,-0.0621,-2.1929,0.1791,0.1791,1.6907,0.0000,0.1220
29.629,0.0073,-0.0005,-0.0621,-2.1757,0.1773,0.1773,1.6907,0.0000,0.1220
29.633,0.0100,-0.0007,-0.0621,-2.1593,0.1758,0.1758,1.6907,0.0000,0.1220
29.636,0.0131,-0.0009,-0.0621,-2.1436,0.1743,0.1743,1.6907,0.0000,0.1220
29.640,0.0172,-0.0012,-0.0621,-2.1186,0.1729,0.1729,1.6923,0.0000,0.1220
29.644,0.0225,-0.0016,-0.0621,-2.0998,0.1713,0.1713,1.6923,0.0000,0.1220
29.647,0.0278,-0.0020,-0.0621,-2.0838,0.1696,0.1696,1.6923,0.0000,0.1220
29.650,0.0336,-0.0025,-0.0621,-2.0683,0.1682,0.1682,1.6923,0.0000,0.1220
29.653,0.0397,-0.0030,-0.0621,-2.0536,0.1668,0.1668,1.6923,0.0000,0.1220
29.658,0.0488,-0.0036,-0.0621,-2.0226,0.1655,0.1655,1.5666,0.0000,0.1220
29.662,0.0582,-0.0044,-0.0621,-2.0050,0.1637,0.1637,1.5666,0.0000,0.1220
29.665,0.0667,-0.0052,-0.0621,-1.9907,0.1622,0.1622,1.5666,0.0000,0.1220
29.668,0.0758,-0.0060,-0.0621,-1.9765,0.1609,0.1609,1.5666,0.0000,0.1220
29.672,0.0866,-0.0068,-0.0621,-1.9612,0.1596,0.1596,1.5666,0.0000,0.1220
29.675,0.0986,-0.0078,-0.0621,-1.9453,0.1582,0.1582,1.5666,0.0000,0.1220
29.679,0.1102,-0.0089,-0.0621,-1.9186,0.1568,0.1568,1.4093,0.0000,0.1220
29.683,0.1244,-0.0099,-0.0621,-1.9023,0.1555,0.1555,1.4093,0.0000,0.1220
29.686,0.1374,-0.0112,-0.0621,-1.8884,0.1541,0.1541,1.4093,0.0000,0.1220
29.690,0.1538,-0.0124,-0.0621,-1.8720,0.1528,0.1528,1.4093,0.0000,0.1220
29.693,0.1690,-0.0138,-0.0621,-1.8577,0.1513,0.1513,1.4093,0.0000,0.1220
29.697,0.1849,-0.0152,-0.0621,-1.8435,0.1500,0.1500,1.4093,0.0000,0.1220
29.700,0.2004,-0.0166,-0.0621,-1.8122,0.1488,0.1488,1.1335,0.0000,0.1220
29.704,0.2202,-0.0180,-0.0621,-1.7963,0.1476,0.1476,1.1335,0.0000,0.1220
29.708,0.2395,-0.0198,-0.0621,-1.7817,0.1461,0.1461,1.1335,0.0000,0.1220
29.712,0.2638,-0.0216,-0.0621,-1.7641,0.1448,0.1448,1.1335,0.0000,0.1220
29.720,0.3042,-0.0237,-0.0621,-1.7389,0.1432,0.1432,1.2064,0.0000,0.1220
29.724,0.3307,-0.0274,-0.0621,-1.7226,0.1408,0.1408,1.2064,0.0000,0.1220
29.727,0.3510,-0.0298,-0.0621,-1.7107,0.1393,0.1393,1.2064,0.0000,0.1220
29.731,0.3711,-0.0316,-0.0621,-1.6994,0.1383,0.1383,1.2064,0.0000,0.1220
29.734,0.3936,-0.0334,-0.0621,-1.6872,0.1373,0.1373,1.2064,0.0000,0.1220
29.738,0.4205,-0.0354,-0.0621,-1.6630,0.1362,0.1362,1.0566,0.0000,0.1220
29.743,0.4529,-0.0378,-0.0621,-1.6471,0.1349,0.1349,1.0566,0.0000,0.1220
29.752,0.5123,-0.0408,-0.0621,-1.6198,0.1335,0.1335,1.0566,0.0000,0.1220
29.759,0.5661,-0.0461,-0.0621,-1.5876,0.1310,0.1310,0.9141,0.0000,0.1220
29.765,0.6071,-0.0509,-0.0623,-1.5714,0.1290,0.1290,0.9141,0.0000,0.1220
29.769,0.6412,-0.0546,-0.0625,-1.5585,0.1275,0.1275,0.9141,0.0000,0.1220
29.774,0.6772,-0.0577,-0.0626,-1.5454,0.1263,0.1263,0.9141,0.0000,0.1220
29.778,0.7117,-0.0609,-0.0628,-1.5249,0.1252,0.1252,0.7763,0.0000,0.1220
29.784,0.7527,-0.0640,-0.0630,-1.5112,0.1241,0.1241,0.7763,0.0000,0.1220
29.792,0.8159,-0.0677,-0.0632,-1.4909,0.1229,0.1229,0.7763,0.0000,0.1220
29.800,0.8786,-0.0734,-0.0635,-1.4642,0.1210,0.1210,0.6507,0.0000,0.1220
29.811,0.9722,-0.0791,-0.0638,-1.4365,0.1193,0.1193,0.6507,0.0000,0.1220
29.819,1.0351,-0.0875,-0.0644,-1.4185,0.1168,0.1168,0.6331,0.0000,0.1220
29.831,1.1321,-0.0932,-0.0648,-1.3922,0.1152,0.1152,0.6331,0.0000,0.1220
29.835,1.1653,-0.1019,-0.0654,-1.3836,0.1128,0.1128,0.6331,0.0000,0.1220
29.839,1.1979,-0.1049,-0.0657,-1.3752,0.1121,0.1121,0.6074,0.0000,0.1220
29.844,1.2346,-0.1078,-0.0659,-1.3664,0.1113,0.1113,0.6074,0.0000,0.1220
29.847,1.2620,-0.1111,-0.0662,-1.3599,0.1105,0.1105,0.6074,0.0000,0.1220
29.851,1.2913,-0.1136,-0.0664,-1.3532,0.1100,0.1100,0.6074,0.0000,0.1220
29.855,1.3207,-0.1162,-0.0666,-1.3466,0.1093,0.1093,0.6074,0.0000,0.1220
29.858,1.3498,-0.1189,-0.0668,-1.3397,0.1088,0.1088,0.5670,0.0000,0.1220
29.862,1.3815,-0.1215,-0.0671,-1.3330,0.1082,0.1082,0.5670,0.0000,0.1220
29.866,1.4070,-0.1243,-0.0673,-1.3278,0.1076,0.1076,0.5670,0.0000,0.1220
29.869,1.4326,-0.1266,-0.0675,-1.3226,0.1071,0.1071,0.5670,0.0000,0.1220
29.873,1.4618,-0.1289,-0.0678,-1.3168,0.1066,0.1066,0.5670,0.0000,0.1220
29.877,1.4898,-0.1316,-0.0680,-1.3114,0.1061,0.1061,0.5670,0.0000,0.1220
29.880,1.5156,-0.1341,-0.0683,-1.3061,0.1056,0.1056,0.5183,0.0000,0.1220
29.884,1.5449,-0.1364,-0.0685,-1.3007,0.1052,0.1052,0.5183,0.0000,0.1220
29.888,1.5717,-0.1390,-0.0688,-1.2959,0.1047,0.1047,0.5183,0.0000,0.1220
29.891,1.6010,-0.1415,-0.0690,-1.2908,0.1043,0.1043,0.5183,0.0000,0.1220
29.895,1.6267,-0.1441,-0.0693,-1.2864,0.1038,0.1038,0.5183,0.0000,0.1220
29.903,1.6866,-0.1464,-0.0696,-1.2760,0.1034,0.1034,0.4632,0.0000,0.1220
29.910,1.7367,-0.1518,-0.0702,-1.2674,0.1025,0.1025,0.4632,0.0000,0.1220
29.914,1.7603,-0.1563,-0.0707,-1.2634,0.1018,0.1018,0.4632,0.0000,0.1220
29.917,1.7818,-0.1584,-0.0710,-1.2596,0.1014,0.1014,0.4632,0.0000,0.1220
29.921,1.8056,-0.1604,-0.0713,-1.2484,0.1011,0.1011,0.3216,0.0000,0.1220
29.928,1.8504,-0.1625,-0.0716,-1.2405,0.1007,0.1007,0.3216,0.0000,0.1220
29.935,1.8938,-0.1665,-0.0721,-1.2326,0.1000,0.1000,0.3216,0.0000,0.1220
29.939,1.9176,-0.1704,-0.0727,-1.2358,0.0993,0.0993,0.3389,0.0000,0.1220
29.943,1.9402,-0.1726,-0.0731,-1.2316,0.0989,0.0989,0.3389,0.0000,0.1220
29.947,1.9585,-0.1746,-0.0734,-1.2283,0.0985,0.0985,0.3389,0.0000,0.1220
29.950,1.9784,-0.1763,-0.0737,-1.2248,0.0982,0.0982,0.3389,0.0000,0.1220
29.955,2.0009,-0.1781,-0.0740,-1.2208,0.0979,0.0979,0.3389,0.0000,0.1220
29.959,2.0218,-0.1801,-0.0744,-1.2173,0.0975,0.0975,0.2739,0.0000,0.1220
29.963,2.0422,-0.1820,-0.0747,-1.2138,0.0972,0.0972,0.2739,0.0000,0.1220
29.966,2.0589,-0.1838,-0.0751,-1.2110,0.0969,0.0969,0.2739,0.0000,0.1220
29.970,2.0754,-0.1853,-0.0754,-1.2083,0.0966,0.0966,0.2739,0.0000,0.1220
29.974,2.0936,-0.1868,-0.0757,-1.2053,0.0964,0.0964,0.2739,0.0000,0.1220
29.977,2.1098,-0.1884,-0.0760,-1.2027,0.0961,0.0961,0.2739,0.0000,0.1220
29.980,2.1244,-0.1899,-0.0763,-1.2013,0.0959,0.0959,0.2166,0.0000,0.1220
29.984,2.1416,-0.1912,-0.0766,-1.1985,0.0957,0.0957,0.2166,0.0000,0.1220
29.988,2.1581,-0.1927,-0.0770,-1.1959,0.0954,0.0954,0.2166,0.0000,0.1220
29.992,2.1734,-0.1942,-0.0773,-1.1935,0.0952,0.0952,0.2166,0.0000,0.1220
29.995,2.1871,-0.1956,-0.0776,-1.1914,0.0950,0.0950,0.2166,0.0000,0.1220
29.999,2.2010,-0.1968,-0.0779,-1.1902,0.0948,0.0948,0.1604,0.0000,0.1220
30.003,2.2177,-0.1981,-0.0782,-1.1877,0.0946,0.0946,0.1604,0.0000,0.1220
30.007,2.2323,-0.1996,-0.0786,-1.1855,0.0944,0.0944,0.1604,0.0000,0.1220
30.010,2.2450,-0.2009,-0.0790,-1.1835,0.0942,0.0942,0.1604,0.0000,0.1220
30.013,2.2568,-0.2020,-0.0793,-1.1815,0.0940,0.0940,0.1604,0.0000,0.1220
30.017,2.2690,-0.2031,-0.0796,-1.1796,0.0938,0.0938,0.1604,0.0000,0.1220
30.020,2.2808,-0.2042,-0.0799,-1.1767,0.0936,0.0936,0.0855,0.0000,0.1220
30.025,2.2963,-0.2053,-0.0802,-1.1740,0.0935,0.0935,0.0855,0.0000,0.1220
30.029,2.3118,-0.2067,-0.0806,-1.1712,0.0932,0.0932,0.0855,0.0000,0.1220
30.036,2.3351,-0.2081,-0.0810,-1.1668,0.0930,0.0930,0.0855,0.0000,0.1220
30.041,2.3481,-0.2102,-0.0817,-1.1579,0.0926,0.0926,-0.0488,0.0000,0.1220
30.045,2.3604,-0.2113,-0.0820,-1.1556,0.0923,0.0923,-0.0488,0.0000,0.1220
30.048,2.3714,-0.2124,-0.0824,-1.1536,0.0921,0.0921,-0.0488,0.0000,0.1220
30.057,2.3970,-0.2134,-0.0827,-1.1488,0.0920,0.0920,-0.0488,0.0000,0.1220
30.063,2.4115,-0.2157,-0.0835,-1.1392,0.0915,0.0915,-0.1929,0.0000,0.1220
30.066,2.4217,-0.2170,-0.0840,-1.1374,0.0913,0.0913,-0.1929,0.0000,0.1220
30.070,2.4303,-0.2180,-0.0844,-1.1359,0.0911,0.0911,-0.1929,0.0000,0.1220
30.074,2.4401,-0.2187,-0.0847,-1.1343,0.0910,0.0910,-0.1929,0.0000,0.1220
30.077,2.4493,-0.2196,-0.0850,-1.1327,0.0909,0.0909,-0.1929,0.0000,0.1220
30.081,2.4581,-0.2204,-0.0854,-1.1340,0.0907,0.0907,-0.2308,0.0000,0.1220
30.085,2.4679,-0.2212,-0.0857,-1.1324,0.0906,0.0906,-0.2308,0.0000,0.1220
30.089,2.4780,-0.2221,-0.0861,-1.1307,0.0904,0.0904,-0.2308,0.0000,0.1220
30.094,2.4879,-0.2230,-0.0865,-1.1293,0.0903,0.0903,-0.2308,0.0000,0.1220
30.098,2.4974,-0.2239,-0.0869,-1.1307,0.0902,0.0902,-0.2644,0.0000,0.1220
30.103,2.5072,-0.2248,-0.0873,-1.1290,0.0900,0.0900,-0.2644,0.0000,0.1220
30.108,2.5179,-0.2256,-0.0877,-1.1270,0.0899,0.0899,-0.2644,0.0000,0.1220
30.112,2.5261,-0.2266,-0.0881,-1.1256,0.0897,0.0897,-0.2644,0.0000,0.1220
30.117,2.5370,-0.2274,-0.0885,-1.1235,0.0896,0.0896,-0.2644,0.0000,0.1220
30.124,2.5489,-0.2283,-0.0890,-1.1237,0.0894,0.0894,-0.2973,0.0000,0.1220
30.129,2.5584,-0.2294,-0.0896,-1.1218,0.0892,0.0892,-0.2973,0.0000,0.1220
30.133,2.5663,-0.2303,-0.0900,-1.1199,0.0890,0.0890,-0.2973,0.0000,0.1220
30.140,2.5782,-0.2310,-0.0904,-1.1193,0.0888,0.0888,-0.3319,0.0000,0.1220
30.151,2.5968,-0.2320,-0.0910,-1.1147,0.0886,0.0886,-0.3319,0.0000,0.1220
30.157,2.6060,-0.2337,-0.0920,-1.1127,0.0882,0.0882,-0.3319,0.0000,0.1220
30.162,2.6135,-0.2345,-0.0925,-1.1130,0.0880,0.0880,-0.3644,0.0000,0.1220
30.168,2.6214,-0.2352,-0.0930,-1.1112,0.0878,0.0878,-0.3644,0.0000,0.1220
30.173,2.6287,-0.2359,-0.0935,-1.1097,0.0877,0.0877,-0.3644,0.0000,0.1220
30.178,2.6348,-0.2366,-0.0939,-1.1097,0.0875,0.0875,-0.4022,0.0000,0.1220
30.182,2.6410,-0.2371,-0.0943,-1.1083,0.0874,0.0874,-0.4022,0.0000,0.1220
30.186,2.6460,-0.2377,-0.0947,-1.1072,0.0873,0.0873,-0.4022,0.0000,0.1220
30.192,2.6528,-0.2381,-0.0951,-1.1056,0.0872,0.0872,-0.4022,0.0000,0.1220
30.196,2.6587,-0.2387,-0.0955,-1.1041,0.0870,0.0870,-0.4022,0.0000,0.1220
30.201,2.6637,-0.2393,-0.0959,-1.1036,0.0869,0.0869,-0.4432,0.0000,0.1220
30.211,2.6759,-0.2397,-0.0963,-1.1003,0.0868,0.0868,-0.4432,0.0000,0.1220
30.218,2.6824,-0.2408,-0.0972,-1.0970,0.0865,0.0865,-0.5047,0.0000,0.1220
30.223,2.6879,-0.2414,-0.0977,-1.0953,0.0863,0.0863,-0.5047,0.0000,0.1220
30.227,2.6924,-0.2419,-0.0981,-1.0938,0.0861,0.0861,-0.5047,0.0000,0.1220
30.231,2.6963,-0.2423,-0.0985,-1.0925,0.0860,0.0860,-0.5047,0.0000,0.1220
30.235,2.7000,-0.2427,-0.0988,-1.0911,0.0859,0.0859,-0.5047,0.0000,0.1220
30.240,2.7040,-0.2430,-0.0992,-1.0884,0.0858,0.0858,-0.5670,0.0000,0.1220
30.244,2.7081,-0.2434,-0.0995,-1.0870,0.0856,0.0856,-0.5670,0.0000,0.1220
30.250,2.7128,-0.2437,-0.0999,-1.0854,0.0855,0.0855,-0.5670,0.0000,0.1220
30.258,2.7203,-0.2442,-0.1003,-1.0813,0.0854,0.0854,-0.6270,0.0000,0.1220
30.262,2.7236,-0.2448,-0.1010,-1.0801,0.0851,0.0851,-0.6270,0.0000,0.1220
30.266,2.7262,-0.2451,-0.1014,-1.0792,0.0850,0.0850,-0.6270,0.0000,0.1220
30.269,2.7288,-0.2454,-0.1016,-1.0783,0.0849,0.0849,-0.6270,0.0000,0.1220
30.273,2.7319,-0.2456,-0.1019,-1.0772,0.0848,0.0848,-0.6270,0.0000,0.1220
30.277,2.7344,-0.2459,-0.1022,-1.0763,0.0847,0.0847,-0.6270,0.0000,0.1220
30.280,2.7317,-0.2461,-0.1025,-1.0743,0.0847,0.0847,-0.6842,0.0000,0.1220
30.284,2.7251,-0.2459,-0.1028,-1.0732,0.0846,0.0846,-0.6842,0.0000,0.1220
30.288,2.7187,-0.2453,-0.1031,-1.0721,0.0845,0.0845,-0.6842,0.0000,0.1220
30.292,2.7122,-0.2447,-0.1033,-1.0709,0.0844,0.0844,-0.6842,0.0000,0.1220
30.295,2.7064,-0.2441,-0.1036,-1.0699,0.0843,0.0843,-0.6842,0.0000,0.1220
30.298,2.7002,-0.2436,-0.1039,-1.0674,0.0842,0.0842,-0.7379,0.0000,0.1220
30.302,2.6933,-0.2430,-0.1041,-1.0660,0.0841,0.0841,-0.7379,0.0000,0.1220
30.306,2.6866,-0.2424,-0.1044,-1.0647,0.0840,0.0840,-0.7379,0.0000,0.1220
30.310,2.6798,-0.2418,-0.1047,-1.0631,0.0838,0.0838,-0.7379,0.0000,0.1220
30.313,2.6732,-0.2412,-0.1050,-1.0616,0.0837,0.0837,-0.7379,0.0000,0.1220
30.316,2.6669,-0.2406,-0.1052,-1.0602,0.0836,0.0836,-0.7379,0.0000,0.1220
30.320,2.6606,-0.2400,-0.1054,-1.0578,0.0834,0.0834,-0.7878,0.0000,0.1220
30.324,2.6521,-0.2395,-0.1057,-1.0560,0.0833,0.0833,-0.7878,0.0000,0.1220
30.328,2.6453,-0.2387,-0.1060,-1.0547,0.0832,0.0832,-0.7878,0.0000,0.1220
30.331,2.6389,-0.2381,-0.1062,-1.0535,0.0830,0.0830,-0.7878,0.0000,0.1220
30.334,2.6326,-0.2375,-0.1064,-1.0523,0.0829,0.0829,-0.7878,0.0000,0.1220
30.338,2.6255,-0.2369,-0.1066,-1.0498,0.0828,0.0828,-0.8375,0.0000,0.1220
30.342,2.6165,-0.2363,-0.1069,-1.0482,0.0827,0.0827,-0.8375,0.0000,0.1220
30.346,2.6090,-0.2355,-0.1072,-1.0469,0.0826,0.0826,-0.8375,0.0000,0.1220
