Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
44.653,0.0617,-0.3086,-0.0474,0.0403,-0.1473,-0.1473,0.8183,0.5263,0.8119
44.658,0.0450,-0.3086,-0.0485,0.0447,-0.1473,-0.1473,0.8550,0.5263,0.8135
44.663,0.0450,-0.2250,-0.0492,0.0447,-0.1692,-0.1692,0.8550,0.3432,0.8143
44.671,0.0235,-0.2250,-0.0500,0.0665,-0.1692,-0.1692,0.8798,0.3432,0.8153
44.680,0.0235,-0.1175,-0.0507,0.0665,-0.3325,-0.3325,0.8798,0.4785,0.8173
44.685,0.0235,-0.1175,-0.0515,0.0665,-0.3325,-0.3325,0.8798,0.4785,0.8195
44.694,0.0064,-0.1175,-0.0519,0.0458,-0.3325,-0.3325,0.9813,0.4785,0.8208
44.702,0.0064,-0.0319,-0.0521,0.0458,-0.2290,-0.2290,0.9813,0.3471,0.8223
44.707,0.0323,-0.0319,-0.0522,0.0259,-0.2290,-0.2290,1.0486,0.3471,0.8237
44.714,0.0323,-0.1613,-0.0528,0.0259,-0.1294,-0.1294,0.9258,0.0107,0.8235
44.723,-0.0191,-0.1613,-0.0535,0.0510,-0.1294,-0.1294,0.8311,0.0107,0.8233
44.730,-0.0191,0.0956,-0.0531,0.0510,-0.2548,-0.2548,0.8056,0.4845,0.8255
44.740,0.0052,0.0956,-0.0529,0.0482,-0.2548,-0.2548,0.7909,0.4845,0.8271
44.748,0.0052,-0.0259,-0.0530,0.0482,-0.2409,-0.2409,0.7754,0.5582,0.8299
44.757,0.0334,-0.0259,-0.0531,0.0303,-0.2409,-0.2409,0.8356,0.5582,0.8322
44.765,0.0334,-0.1672,-0.0541,0.0303,-0.1513,-0.1513,0.8356,0.2575,0.8331
44.769,0.0334,-0.1672,-0.0549,0.0303,-0.1513,-0.1513,0.8114,0.2575,0.8339
44.778,0.0327,-0.1672,-0.0554,0.0498,-0.1513,-0.1513,0.7636,0.2575,0.8344
44.783,0.0327,-0.1633,-0.0563,0.0498,-0.2489,-0.2489,0.7636,0.4965,0.8363
44.788,0.0342,-0.1633,-0.0569,-0.0014,-0.2489,-0.2489,0.8012,0.4965,0.8377
44.793,0.0342,-0.1712,-0.0574,-0.0014,-0.0518,-0.1083,0.8012,0.3531,0.8384
44.799,0.0342,-0.1712,-0.0580,-0.0014,-0.0518,-0.0518,0.8012,0.3531,0.8392
44.804,-0.0434,-0.1712,-0.0586,0.0296,-0.0518,-0.0518,0.8856,0.3531,0.8400
44.809,-0.0434,0.2170,-0.0579,0.0181,-0.2071,-0.2071,0.8906,-0.0690,0.8394
44.816,-0.0434,0.2170,-0.0573,0.0181,-0.2071,-0.2071,0.8906,-0.0690,0.8389
44.821,0.0155,0.2170,-0.0566,0.0260,-0.2071,-0.2071,0.8886,-0.0690,0.8383
44.827,0.0155,-0.0776,-0.0569,0.0260,-0.2469,-0.2469,0.8886,-0.0590,0.8378
44.832,0.0155,-0.0776,-0.0572,0.0221,-0.2469,-0.2469,0.7803,-0.0590,0.8373
44.839,0.0243,-0.0776,-0.0575,0.0515,-0.2469,-0.2469,0.6684,-0.0590,0.8368
44.850,0.0243,-0.1214,-0.0580,0.0478,-0.3942,-0.3942,0.5599,0.5004,0.8384
44.856,-0.0673,-0.1214,-0.0588,0.0347,-0.3942,-0.3942,0.6073,0.5004,0.8408
44.862,-0.0673,0.3365,-0.0576,0.0347,-0.3285,-0.3285,0.6073,0.2635,0.8414
44.869,-0.0673,0.3365,-0.0565,0.0243,-0.3285,-0.3285,0.6007,0.2635,0.8419
44.876,-0.0713,0.3365,-0.0552,0.0219,-0.3285,-0.3285,0.6043,0.2635,0.8426
44.881,-0.0713,0.3564,-0.0537,0.0219,-0.3166,-0.3166,0.6043,0.2456,0.8432
44.886,-0.0713,0.3564,-0.0528,0.0219,-0.3166,-0.3166,0.6043,0.2456,0.8435
44.891,0.0211,0.3564,-0.0519,0.0104,-0.3166,-0.3166,0.3687,0.2456,0.8439
44.896,0.0211,-0.1055,-0.0522,0.0104,-0.2349,-0.2349,0.3687,0.3272,0.8445
44.901,0.0211,-0.1055,-0.0527,0.0104,-0.2349,-0.2349,0.3687,0.3272,0.8451
44.906,0.0092,-0.1055,-0.0531,0.0116,-0.2349,-0.2349,0.4531,0.3272,0.8458
44.912,0.0092,-0.0458,-0.0531,0.0002,-0.2409,-0.2409,0.4819,-0.0948,0.8452
44.917,0.0092,-0.0458,-0.0532,0.0002,-0.2409,-0.2409,0.4819,-0.0948,0.8446
44.924,0.0143,-0.1214,-0.0580,0.0049,-0.3942,-0.3942,0.3792,0.5004,0.8384
44.934,0.0143,-0.0647,-0.0537,-0.0045,-0.2388,-0.2388,0.3972,0.3778,0.8450
44.941,0.0414,-0.0647,-0.0542,-0.0053,-0.2388,-0.2388,0.4374,0.3778,0.8465
44.950,0.0414,-0.1868,-0.0550,-0.0142,-0.2353,-0.2353,0.4698,0.1964,0.8468
44.958,0.0259,-0.1868,-0.0561,-0.0381,-0.2353,-0.2353,0.5316,0.1964,0.8472
44.965,0.0259,-0.1167,-0.0567,-0.0381,-0.1275,-0.1275,0.5316,-0.0820,0.8463
44.969,0.0259,-0.1167,-0.0572,-0.0448,-0.1275,-0.1275,0.5570,-0.0820,0.8455
44.974,0.0406,-0.1167,-0.0575,-0.0381,-0.1275,-0.1275,0.4694,-0.0820,0.8450
44.979,0.0406,-0.1832,-0.0581,-0.0381,-0.1580,-0.1580,0.4694,0.3131,0.8456
44.983,0.0406,-0.1832,-0.0586,-0.0381,-0.1580,-0.1580,0.4694,0.3131,0.8461
44.988,-0.0187,-0.1832,-0.0591,-0.0126,-0.1580,-0.1580,0.5626,0.3131,0.8466
44.992,-0.0187,0.0844,-0.0589,-0.0169,-0.2730,-0.2730,0.5724,-0.1071,0.8460
44.997,-0.0187,0.0844,-0.0587,-0.0169,-0.2730,-0.2730,0.5724,-0.1071,0.8454
45.002,-0.0187,0.0844,-0.0585,-0.0169,-0.2730,-0.2730,0.5724,-0.1071,0.8448
45.007,0.0183,0.0844,-0.0583,-0.0463,-0.2730,-0.2730,0.5186,-0.1071,0.8442
45.016,0.0183,-0.0826,-0.0586,-0.0448,-0.1401,-0.1401,0.4095,0.1353,0.8442
45.026,0.0402,-0.0826,-0.0590,-0.0488,-0.1401,-0.1401,0.4553,0.1353,0.8443
45.033,0.0402,-0.1814,-0.0601,-0.0467,-0.1221,-0.1221,0.3430,-0.0712,0.8433
45.039,-0.0323,-0.1814,-0.0609,0.0071,-0.1221,-0.1221,0.4134,-0.0712,0.8425
45.044,-0.0323,0.1455,-0.0604,0.0071,-0.3646,-0.2930,0.4134,-0.3891,0.8409
45.048,-0.0323,0.1455,-0.0600,0.0090,-0.3646,-0.3646,0.4038,-0.3891,0.8396
45.055,0.0108,0.1455,-0.0597,-0.0212,-0.3646,-0.3646,0.2955,-0.3891,0.8382
45.063,0.0108,-0.0485,-0.0597,-0.0212,-0.2281,-0.2281,0.2955,0.0994,0.8383
45.068,0.0108,-0.0485,-0.0597,-0.0175,-0.2281,-0.2281,0.2874,0.0994,0.8383
45.073,0.0187,-0.0485,-0.0597,-0.0239,-0.2281,-0.2281,0.2942,0.0994,0.8383
45.078,0.0187,-0.0844,-0.0600,-0.0239,-0.1993,-0.1993,0.2942,0.0689,0.8382
45.085,0.0187,-0.0844,-0.0603,-0.0239,-0.1993,-0.1993,0.2942,0.0689,0.8381
45.090,0.0382,-0.0844,-0.0606,-0.0119,-0.1993,-0.1993,0.2717,0.0689,0.8380
45.096,0.0382,-0.1724,-0.0611,-0.0119,-0.2388,-0.2388,0.2717,-0.3603,0.8367
45.101,0.0382,-0.1724,-0.0617,-0.0119,-0.2388,-0.2388,0.2717,-0.3603,0.8352
45.106,-0.0621,-0.1724,-0.0622,-0.0079,-0.2388,-0.2388,0.1924,-0.3603,0.8338
45.112,-0.0621,0.2802,-0.0615,-0.0042,-0.2568,-0.2568,0.0924,-0.0029,0.8336
45.118,-0.0621,0.2802,-0.0605,-0.0042,-0.2568,-0.2568,0.0924,-0.0029,0.8333
45.122,-0.0060,0.2802,-0.0596,-0.0348,-0.2568,-0.2568,0.0307,-0.0029,0.8330
45.130,-0.0060,0.0269,-0.0596,-0.0282,-0.1185,-0.1185,0.0221,0.2754,0.8335
45.136,-0.0060,0.0269,-0.0596,-0.0282,-0.1185,-0.1185,0.0221,0.2754,0.8343
45.141,-0.0243,0.0269,-0.0597,-0.0167,-0.1185,-0.1185,0.1161,0.2754,0.8350
45.147,-0.0243,0.1095,-0.0593,-0.0167,-0.1706,-0.1706,0.1161,-0.1484,0.8342
45.153,-0.0243,0.1095,-0.0590,-0.0067,-0.1706,-0.1706,0.1939,-0.1484,0.8334
45.159,0.0231,0.1095,-0.0587,-0.0039,-0.1706,-0.1706,0.2011,-0.1484,0.8327
45.166,0.0231,-0.1042,-0.0591,-0.0039,-0.1832,-0.1832,0.2011,-0.1807,0.8317
45.179,-0.0374,-0.1042,-0.0596,0.0069,-0.1832,-0.1832,0.1311,-0.1807,0.8306
45.187,0.0195,0.1688,-0.0584,-0.0127,-0.2173,-0.2173,0.1124,-0.3316,0.8276
45.193,0.0195,-0.0880,-0.0588,-0.0096,-0.1293,-0.1293,0.0122,-0.2472,0.8262
45.199,0.0195,-0.0880,-0.0591,-0.0096,-0.1293,-0.1293,0.0122,-0.2472,0.8251
45.205,-0.0068,-0.0880,-0.0595,0.0055,-0.1293,-0.1293,-0.0682,-0.2472,0.8240
45.213,-0.0068,0.0305,-0.0595,0.0134,-0.1975,-0.1975,-0.0153,0.1156,0.8242
45.219,-0.0068,0.0305,-0.0595,0.0134,-0.1975,-0.1975,-0.0153,0.1156,0.8245
45.226,0.0342,0.0305,-0.0595,0.0014,-0.1975,-0.1975,0.0341,0.1156,0.8247
45.232,0.0342,-0.1544,-0.0602,0.0058,-0.1437,-0.1437,0.0011,-0.1071,0.8240
45.241,0.0127,-0.1544,-0.0608,0.0149,-0.1437,-0.1437,-0.0092,-0.1071,0.8234
45.248,0.0127,-0.0575,-0.0611,0.0186,-0.1850,-0.1850,-0.0437,-0.0604,0.8228
45.254,-0.0008,-0.0575,-0.0614,0.0225,-0.1850,-0.1850,-0.0377,-0.0604,0.8223
45.260,-0.0008,0.0036,-0.0614,0.0225,-0.2029,-0.2029,-0.0377,-0.0873,0.8218
45.266,-0.0008,0.0036,-0.0614,0.0225,-0.2029,-0.2029,-0.0377,-0.0873,0.8213
45.273,0.0119,0.0036,-0.0614,0.0079,-0.2029,-0.2029,0.0010,-0.0873,0.8209
45.285,0.0119,-0.0539,-0.0616,0.0079,-0.1239,-0.1239,0.0010,-0.4322,0.8189
45.291,-0.0179,-0.0539,-0.0620,0.0620,-0.1239,-0.1239,-0.1137,-0.4322,0.8157
45.297,-0.0179,0.0808,-0.0617,0.0620,-0.3592,-0.2969,-0.1137,-0.1251,0.8152
45.303,-0.0179,0.0808,-0.0614,0.0620,-0.3592,-0.3592,-0.1137,-0.1251,0.8146
45.309,-0.0327,0.0808,-0.0611,0.0111,-0.3592,-0.3592,-0.1624,-0.1251,0.8140
45.315,-0.0327,0.1473,-0.0607,0.0111,-0.1239,-0.1868,-0.1624,-0.1340,0.8135
45.321,0.0219,0.1473,-0.0601,0.0394,-0.1239,-0.1239,-0.2604,-0.1340,0.8129
45.328,0.0219,-0.0988,-0.0605,0.0401,-0.2514,-0.2514,-0.2454,0.3077,0.8138
45.337,0.0219,-0.0988,-0.0609,0.0401,-0.2514,-0.2514,-0.2454,0.3077,0.8150
45.342,-0.0064,-0.0988,-0.0614,0.0098,-0.2514,-0.2514,-0.1374,0.3077,0.8163
45.348,-0.0064,0.0287,-0.0614,0.0096,-0.1149,-0.1149,-0.1296,-0.1789,0.8156
45.355,-0.0171,0.0287,-0.0614,0.0618,-0.1149,-0.1149,-0.2073,-0.1789,0.8149
45.361,-0.0171,0.0772,-0.0612,0.0618,-0.3502,-0.3004,-0.2073,0.1713,0.8154
45.366,-0.0171,0.0772,-0.0609,0.0618,-0.3502,-0.3502,-0.2073,0.1713,0.8158
45.372,-0.0784,0.0772,-0.0607,0.0119,-0.3502,-0.3502,-0.0513,0.1713,0.8163
45.378,-0.0784,0.3538,-0.0595,0.0119,-0.1293,-0.1802,-0.0513,-0.5291,0.8144
45.386,-0.0784,0.3538,-0.0582,0.0119,-0.1293,-0.1293,-0.0513,-0.5291,0.8122
45.397,-0.0159,0.3538,-0.0568,0.0468,-0.1293,-0.1293,-0.2120,-0.5291,0.8099
45.402,-0.0159,0.0718,-0.0564,0.0468,-0.2927,-0.2927,-0.2120,0.1695,0.8109
45.408,-0.0068,0.0718,-0.0563,-0.0044,-0.2927,-0.2927,-0.1835,0.1695,0.8114
45.415,-0.0068,0.0305,-0.0563,-0.0044,-0.0700,-0.1235,-0.1835,0.0042,0.8113
45.420,-0.0068,0.0305,-0.0564,-0.0044,-0.0700,-0.0700,-0.1835,0.0042,0.8112
45.425,0.0342,0.0305,-0.0564,0.0414,-0.0700,-0.0700,-0.2806,0.0042,0.8111
45.430,0.0342,-0.1544,-0.0569,0.0392,-0.2766,-0.2142,-0.2938,0.4424,0.8123
45.435,0.0342,-0.1544,-0.0574,0.0392,-0.2766,-0.2766,-0.2938,0.4424,0.8135
45.440,0.0319,-0.1544,-0.0579,-0.0006,-0.2766,-0.2766,-0.1835,0.4424,0.8148
45.445,0.0319,-0.1437,-0.0583,-0.0006,-0.0970,-0.1314,-0.1835,-0.0550,0.8146
45.450,0.0319,-0.1437,-0.0588,-0.0027,-0.0970,-0.0970,-0.2083,-0.0550,0.8143
45.456,-0.0056,-0.1437,-0.0592,0.0678,-0.0970,-0.0970,-0.2043,-0.0550,0.8141
45.461,-0.0056,0.0251,-0.0593,0.0678,-0.4148,-0.2605,-0.2043,-0.0730,0.8137
45.466,-0.0056,0.0251,-0.0593,0.0678,-0.4148,-0.4148,-0.2043,-0.0730,0.8134
45.471,-0.0171,0.0251,-0.0593,0.0433,-0.4148,-0.4148,-0.2849,-0.0730,0.8131
45.479,-0.0171,0.0772,-0.0591,0.0433,-0.3125,-0.3125,-0.2849,0.1102,0.8134
45.485,-0.0171,0.0772,-0.0588,0.0433,-0.3125,-0.3125,-0.2849,0.1102,0.8137
45.491,-0.0717,0.0772,-0.0586,0.0398,-0.3125,-0.3125,-0.2828,0.1102,0.8140
45.502,-0.0717,0.3233,-0.0573,0.0398,-0.3053,-0.3053,-0.2828,-0.0981,0.8135
45.506,0.0334,0.3233,-0.0555,0.0733,-0.3053,-0.3053,-0.3998,-0.0981,0.8127
45.512,0.0334,-0.1509,-0.0560,0.0717,-0.4561,-0.4500,-0.4526,0.4299,0.8139
45.517,0.0334,-0.1509,-0.0565,0.0717,-0.4561,-0.4561,-0.4526,0.4299,0.8151
45.523,-0.0534,-0.1509,-0.0570,0.0665,-0.4561,-0.4561,-0.3873,0.4299,0.8163
45.531,-0.0534,0.2406,-0.0563,0.0650,-0.4328,-0.4328,-0.4436,0.1353,0.8166
45.540,0.0004,0.2406,-0.0552,0.0327,-0.4328,-0.4328,-0.5265,0.1353,0.8171
45.548,0.0004,-0.0018,-0.0553,0.0312,-0.2873,-0.2873,-0.5827,0.5089,0.8193
45.554,0.0004,-0.0018,-0.0554,0.0312,-0.2873,-0.2873,-0.5827,0.5089,0.8216
45.558,-0.0466,-0.0018,-0.0554,0.0746,-0.2873,-0.2873,-0.5476,0.5089,0.8230
45.565,-0.0466,-0.0018,-0.0553,0.0746,-0.2873,-0.2873,-0.5476,0.5089,0.8193
45.576,-0.0697,0.2096,-0.0542,0.0253,-0.4820,-0.4820,-0.5495,0.3501,0.8249
45.589,-0.0323,0.3122,-0.0523,0.0385,-0.2658,-0.2658,-0.5749,0.1077,0.8252
45.601,-0.0323,0.1435,-0.0514,0.0385,-0.3314,-0.3314,-0.5749,0.0113,0.8248
45.612,-0.0474,0.1435,-0.0506,0.0773,-0.3314,-0.3314,-0.6683,0.0113,0.8244
45.623,-0.0944,0.2085,-0.0495,0.0323,-0.5063,-0.5063,-0.6540,0.2249,0.8255
45.636,-0.0944,0.4143,-0.0471,0.0306,-0.3077,-0.3077,-0.7043,0.1615,0.8261
45.651,-0.0510,0.4058,-0.0444,0.0709,-0.3014,-0.3014,-0.7471,0.1581,0.8268
45.662,-0.0430,0.2176,-0.0430,0.0637,-0.4778,-0.4778,-0.7133,0.1298,0.8273
45.674,-0.0080,0.1828,-0.0421,0.0108,-0.4451,-0.4451,-0.7831,-0.0146,0.8268
45.686,-0.0080,0.0336,-0.0425,0.0108,-0.2268,-0.2268,-0.7831,0.1199,0.8272
45.699,-0.0780,0.0334,-0.0429,0.0760,-0.2252,-0.2252,-0.8010,0.1191,0.8276
45.711,0.0111,0.3231,-0.0410,0.0241,-0.4995,-0.4995,-0.8255,0.0270,0.8271
45.723,-0.0880,-0.0460,-0.0414,0.0515,-0.2911,-0.2911,-0.8024,-0.0208,0.8266
45.733,-0.0880,0.3617,-0.0394,0.0498,-0.4026,-0.4026,-0.8348,-0.1156,0.8254
45.738,-0.0498,0.3617,-0.0377,0.0235,-0.4026,-0.4026,-0.8579,-0.1156,0.8244
45.744,-0.0498,0.2046,-0.0373,0.0235,-0.2946,-0.2946,-0.8579,-0.0207,0.8242
45.750,-0.0498,0.2046,-0.0368,0.0219,-0.2946,-0.2946,-0.8868,-0.0207,0.8240
45.756,-0.0147,0.2046,-0.0363,0.0223,-0.2946,-0.2946,-0.9306,-0.0207,0.8238
45.761,-0.0147,0.0606,-0.0364,0.0223,-0.2962,-0.2962,-0.9306,0.1593,0.8241
45.768,-0.0147,0.3617,-0.0394,0.0200,-0.4026,-0.4026,-0.9379,-0.1156,0.8254
45.778,0.0259,0.0604,-0.0364,0.0236,-0.2955,-0.2955,-0.9689,0.1589,0.8249
45.785,0.0259,-0.1061,-0.0375,0.0236,-0.3102,-0.3102,-0.9689,0.2863,0.8262
45.791,-0.0418,-0.1061,-0.0381,0.0220,-0.3102,-0.3102,-0.9066,0.2863,0.8270
45.799,-0.0418,0.0604,-0.0364,0.0220,-0.2955,-0.2955,-0.9066,0.1589,0.8249
45.810,0.0028,0.1706,-0.0373,0.0067,-0.3119,-0.3119,-0.8215,0.0266,0.8265
45.822,-0.0064,-0.0113,-0.0377,0.0091,-0.2577,-0.2577,-0.9047,-0.3203,0.8240
45.832,-0.0064,0.0259,-0.0382,0.0070,-0.2674,-0.2674,-0.9026,0.0184,0.8236
45.842,-0.0609,0.0258,-0.0386,0.0058,-0.2661,-0.2661,-0.8922,0.0183,0.8233
45.849,-0.0609,0.0258,-0.0386,0.0030,-0.2661,-0.2661,-0.8655,0.0183,0.8233
45.860,0.0111,0.2461,-0.0369,-0.0002,-0.2606,-0.2606,-0.8778,-0.0236,0.8227
45.869,0.0111,-0.0447,-0.0373,-0.0029,-0.2459,-0.2459,-0.8447,0.0261,0.8224
45.876,-0.0390,-0.0447,-0.0373,-0.0137,-0.2459,-0.2459,-0.8125,0.0261,0.8224
45.887,-0.0390,0.1557,-0.0373,-0.0137,-0.2018,-0.2018,-0.8125,-0.1027,0.8215
45.898,-0.0418,0.1553,-0.0368,-0.0209,-0.2013,-0.2013,-0.8297,-0.1024,0.8205
45.908,-0.0466,0.1656,-0.0362,-0.0368,-0.1813,-0.1813,-0.7322,0.0968,0.8208
45.920,-0.0466,0.1836,-0.0355,-0.0368,-0.1255,-0.1255,-0.7322,-0.1751,0.8194
45.929,0.0390,0.1822,-0.0348,0.0088,-0.1246,-0.1246,-0.7851,-0.1738,0.8180
45.940,-0.0100,-0.1526,-0.0360,-0.0489,-0.3098,-0.3098,-0.7608,0.1469,0.8185
45.953,-0.0100,0.0389,-0.0364,-0.0505,-0.0841,-0.0841,-0.7300,0.0519,0.8186
45.967,-0.0199,0.0389,-0.0364,-0.0405,-0.0841,-0.0841,-0.7181,0.0519,0.8186
45.978,-0.0422,0.0776,-0.0369,-0.0392,-0.1227,-0.1227,-0.5825,0.0052,0.8183
45.983,-0.0422,0.1646,-0.0363,-0.0392,-0.1351,-0.1351,-0.5825,-0.3147,0.8160
45.988,-0.0056,0.1646,-0.0360,-0.0491,-0.1351,-0.1351,-0.6404,-0.3147,0.8150
45.993,-0.0056,0.0217,-0.0362,-0.0491,-0.1040,-0.1040,-0.6404,0.1419,0.8152
45.998,-0.0056,0.0217,-0.0364,-0.0491,-0.1040,-0.1040,-0.6404,0.1419,0.8156
46.002,-0.0056,0.0217,-0.0366,-0.0491,-0.1040,-0.1040,-0.6404,0.1419,0.8159
46.010,0.0127,0.0217,-0.0368,-0.0223,-0.1040,-0.1040,-0.5679,0.1419,0.8161
46.015,0.0127,-0.0497,-0.0371,-0.0223,-0.2159,-0.2159,-0.5679,0.1046,0.8164
46.020,0.0127,-0.0497,-0.0373,-0.0223,-0.2159,-0.2159,-0.5679,0.1046,0.8166
46.024,-0.0199,-0.0497,-0.0375,-0.0056,-0.2159,-0.2159,-0.5898,0.1046,0.8168
46.031,-0.0199,0.0217,-0.0368,-0.0080,-0.1040,-0.1040,-0.5052,0.1419,0.8161
46.042,-0.0088,0.0772,-0.0374,-0.0100,-0.2796,-0.2796,-0.4562,0.1890,0.8178
46.051,-0.0088,0.0340,-0.0378,-0.0124,-0.2719,-0.2719,-0.3683,-0.0010,0.8175
46.056,-0.0753,0.0340,-0.0382,-0.0104,-0.2719,-0.2719,-0.4129,-0.0010,0.8173
46.062,-0.0753,0.0340,-0.0378,-0.0104,-0.2719,-0.2719,-0.4129,-0.0010,0.8175
46.071,-0.0522,0.2912,-0.0367,-0.0812,-0.2789,-0.2789,-0.1780,0.1716,0.8182
46.078,-0.0522,0.2912,-0.0367,-0.0812,-0.2789,-0.2789,-0.1780,0.1716,0.8182
46.087,-0.0315,0.2008,-0.0355,-0.0338,-0.0138,-0.0656,-0.3050,-0.3796,0.8143
46.095,-0.0315,0.1211,-0.0353,-0.0358,-0.1962,-0.1962,-0.2159,0.1094,0.8148
46.103,-0.0315,0.2008,-0.0355,-0.0358,-0.0138,-0.0656,-0.2159,-0.3796,0.8143
46.113,-0.0418,0.1208,-0.0349,-0.0729,-0.1957,-0.1957,-0.0237,0.1091,0.8154
46.124,0.0247,0.1593,-0.0344,-0.0323,-0.0592,-0.0592,-0.1121,-0.3029,0.8133
46.135,0.0247,-0.0936,-0.0354,-0.0335,-0.2128,-0.2128,-0.0325,0.0337,0.8132
46.147,-0.0378,-0.0918,-0.0365,-0.0634,-0.2089,-0.2089,-0.0846,0.0331,0.8130
46.158,-0.0733,0.1396,-0.0360,-0.0128,-0.0970,-0.0970,0.0635,0.2253,0.8143
46.169,-0.0733,0.2652,-0.0349,-0.0143,-0.2840,-0.2840,0.1682,0.0452,0.8141
46.181,0.0032,0.2608,-0.0337,-0.0720,-0.2793,-0.2793,0.2757,0.0445,0.8139
46.191,-0.0036,-0.0113,-0.0342,-0.0344,-0.0735,-0.0735,0.2455,-0.3373,0.8114
46.202,-0.0036,0.0125,-0.0347,-0.0344,-0.2104,-0.2104,0.2455,0.1775,0.8123
46.213,-0.0040,0.0124,-0.0352,-0.0777,-0.2086,-0.2086,0.4023,0.1760,0.8133
46.224,-0.0207,0.0137,-0.0356,-0.0263,-0.0644,-0.0644,0.3039,0.0156,0.8131
46.235,-0.0207,0.0675,-0.0357,-0.0288,-0.2285,-0.2285,0.4290,0.3354,0.8151
46.247,-0.0633,0.0669,-0.0357,-0.0495,-0.2264,-0.2264,0.5341,0.3323,0.8170
46.260,-0.0486,0.1975,-0.0349,-0.0627,-0.1541,-0.1541,0.6626,-0.0070,0.8167
46.273,-0.0816,0.1501,-0.0343,-0.0163,-0.1218,-0.1218,0.7712,0.0386,0.8164
46.283,-0.0816,0.2498,-0.0331,-0.0163,-0.2717,-0.2717,0.7712,0.1211,0.8170
46.290,-0.0629,0.2498,-0.0331,-0.0605,-0.2717,-0.2717,0.9258,0.1211,0.8170
46.300,-0.0629,0.1913,-0.0317,-0.0605,-0.1428,-0.1428,0.9258,-0.0141,0.8173
46.304,-0.0295,0.1913,-0.0311,-0.0605,-0.1428,-0.1428,0.9556,-0.0141,0.8171
46.308,-0.0295,0.0896,-0.0311,-0.0623,-0.1428,-0.1428,1.0488,-0.1049,0.8167
46.317,-0.0295,0.0896,-0.0310,-0.0623,-0.1428,-0.1428,1.0488,-0.1049,0.8163
46.321,-0.0458,0.0896,-0.0310,-0.0823,-0.1428,-0.1428,1.0647,-0.1049,0.8157
46.326,-0.0458,0.1392,-0.0309,-0.0823,-0.0823,-0.0823,1.0647,-0.1533,0.8152
46.331,-0.0458,0.1392,-0.0307,-0.0844,-0.0823,-0.0823,1.1643,-0.1533,0.8146
46.338,-0.0510,0.0896,-0.0310,-0.0776,-0.1428,-0.1428,1.0604,-0.1049,0.8163
46.347,-0.0510,0.1544,-0.0303,-0.0776,-0.1026,-0.1026,1.0604,0.1621,0.8146
46.351,-0.0510,0.1544,-0.0300,-0.0795,-0.1026,-0.1026,1.1498,0.1621,0.8153
46.356,-0.0370,0.1544,-0.0298,-0.0473,-0.1026,-0.1026,1.1454,0.1621,0.8156
46.362,-0.0370,0.1122,-0.0297,-0.0473,-0.2003,-0.2003,1.1454,0.1754,0.8160
46.371,-0.0175,0.1122,-0.0297,-0.0891,-0.2003,-0.2003,1.2735,0.1754,0.8165
46.378,-0.0175,0.1122,-0.0297,-0.0891,-0.2003,-0.2003,1.2735,0.1754,0.8165
46.388,-0.0319,0.0527,-0.0300,-0.0803,-0.0803,-0.0803,1.2836,0.0771,0.8169
46.399,-0.0319,0.0956,-0.0299,-0.0803,-0.1051,-0.1051,1.2836,0.0052,0.8166
46.405,-0.0625,0.0956,-0.0299,-0.0716,-0.1051,-0.1051,1.3274,0.0052,0.8164
46.413,-0.0625,0.1875,-0.0295,-0.0677,-0.1314,-0.1314,1.1948,-0.1262,0.8158
46.420,-0.0625,0.0956,-0.0299,-0.0677,-0.1051,-0.1051,1.1948,0.0052,0.8166
46.429,-0.0334,0.1863,-0.0287,-0.0519,-0.1305,-0.1305,1.0896,-0.1254,0.8144
46.434,-0.0334,0.0997,-0.0287,-0.0519,-0.1839,-0.1839,1.0896,0.1488,0.8151
46.438,-0.0151,0.0997,-0.0287,-0.0225,-0.1839,-0.1839,1.0585,0.1488,0.8154
46.443,-0.0151,0.0451,-0.0289,-0.0225,-0.2717,-0.2717,1.0585,0.2413,0.8159
46.449,-0.0151,0.1863,-0.0287,-0.0264,-0.1305,-0.1305,1.0661,-0.1254,0.8144
46.459,-0.0633,0.0449,-0.0295,-0.0527,-0.2708,-0.2708,1.1075,0.2405,0.8172
46.468,-0.0633,0.1880,-0.0289,-0.0502,-0.1928,-0.1928,0.9883,0.1175,0.8176
46.479,-0.0183,0.1868,-0.0284,-0.1231,-0.1915,-0.1915,0.9780,0.1167,0.8180
46.490,-0.0299,0.0539,-0.0287,-0.0722,0.0234,0.0234,0.9755,0.1468,0.8187
46.501,-0.0299,0.0872,-0.0287,-0.0722,-0.1186,-0.1186,0.9755,-0.1984,0.8172
46.512,-0.0315,0.0869,-0.0287,-0.0304,-0.1182,-0.1182,0.8244,-0.1977,0.8156
46.523,-0.0693,0.0909,-0.0287,-0.0416,-0.2520,-0.2520,0.9017,0.2237,0.8168
46.534,-0.0693,0.1988,-0.0281,-0.0388,-0.2183,-0.2183,0.7783,0.0004,0.8166
46.546,-0.0259,0.1968,-0.0274,-0.1025,-0.2160,-0.2160,0.7783,0.0004,0.8163
46.557,-0.0187,0.0727,-0.0276,-0.0538,-0.0347,-0.0347,0.6630,0.0004,0.8161
46.571,0.0064,0.0520,-0.0278,-0.0397,-0.1793,-0.1793,0.4829,0.2971,0.8177
