Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
17.225,1.0620,1.0620,-0.0123,-3.1393,-3.1393,-3.1184,1.0045,1.0045,0.6236
17.230,1.0620,1.0620,-0.0123,-3.1614,-3.1614,-3.1393,1.0045,1.0045,0.6237
17.234,1.0620,1.0620,-0.0123,-3.1811,-3.1811,-3.1614,1.0045,1.0045,0.6239
17.238,1.0612,1.0612,-0.0123,-3.2103,-3.2103,-3.1811,0.8932,0.8932,0.6241
17.245,1.0612,1.0612,-0.0123,-3.2426,-3.2426,-3.2103,0.8932,0.8932,0.6242
17.250,1.0612,1.0612,-0.0123,-3.2644,-3.2644,-3.2426,0.8932,0.8932,0.6244
17.254,1.0612,1.0612,-0.0123,-3.2852,-3.2852,-3.2644,0.8932,0.8932,0.6245
17.259,1.0610,1.0610,-0.0123,-3.3189,-3.3189,-3.2852,0.7647,0.7647,0.6246
17.265,1.0610,1.0610,-0.0123,-3.3450,-3.3450,-3.3189,0.7647,0.7647,0.6248
17.269,1.0610,1.0610,-0.0123,-3.3646,-3.3646,-3.3450,0.7647,0.7647,0.6249
17.273,1.0610,1.0610,-0.0123,-3.3851,-3.3851,-3.3646,0.7647,0.7647,0.6250
17.280,1.0598,1.0598,-0.0123,-3.4303,-3.4303,-3.3851,0.7332,0.7332,0.6251
17.285,1.0598,1.0598,-0.0123,-3.4550,-3.4550,-3.4303,0.7332,0.7332,0.6252
17.290,1.0598,1.0598,-0.0123,-3.4749,-3.4749,-3.4550,0.7332,0.7332,0.6253
17.295,1.0598,1.0598,-0.0123,-3.4997,-3.4997,-3.4749,0.7332,0.7332,0.6254
17.301,1.0605,1.0605,-0.0123,-3.5315,-3.5315,-3.4997,0.5971,0.5971,0.6255
17.325,1.0614,1.0614,-0.0123,-3.6514,-3.6514,-3.5315,0.4616,0.4616,0.6256
17.333,1.0614,1.0614,-0.0123,-3.6900,-3.6900,-3.6514,0.4616,0.4616,0.6257
17.346,1.0637,1.0637,-0.0123,-3.7521,-3.7521,-3.6900,0.3272,0.3272,0.6258
17.353,1.0655,1.0655,-0.0123,-3.7813,-3.7813,-3.7521,0.3272,0.3272,0.6258
17.358,1.0675,1.0675,-0.0123,-3.8125,-3.8125,-3.7813,0.2904,0.2904,0.6258
17.363,1.0718,1.0718,-0.0123,-3.8359,-3.8359,-3.8125,0.2904,0.2904,0.6258
17.369,1.0778,1.0778,-0.0123,-3.8598,-3.8598,-3.8359,0.2904,0.2904,0.6258
17.374,1.0840,1.0840,-0.0123,-3.8785,-3.8785,-3.8598,0.2904,0.2904,0.6258
17.378,1.0906,1.0906,-0.0122,-3.9038,-3.9038,-3.8785,0.2409,0.2409,0.6257
17.383,1.0992,1.0992,-0.0122,-3.9221,-3.9221,-3.9038,0.2409,0.2409,0.6257
17.387,1.1071,1.1071,-0.0122,-3.9366,-3.9366,-3.9221,0.2409,0.2409,0.6257
17.390,1.1153,1.1153,-0.0122,-3.9500,-3.9500,-3.9366,0.2409,0.2409,0.6257
17.395,1.1265,1.1265,-0.0122,-3.9664,-3.9664,-3.9500,0.2409,0.2409,0.6257
17.399,1.1391,1.1391,-0.0122,-3.9899,-3.9899,-3.9664,0.1856,0.1856,0.6257
17.404,1.1531,1.1531,-0.0122,-4.0062,-4.0062,-3.9899,0.1856,0.1856,0.6256
17.409,1.1699,1.1699,-0.0122,-4.0239,-4.0239,-4.0062,0.1856,0.1856,0.6256
17.416,1.1985,1.1985,-0.0121,-4.0558,-4.0558,-4.0239,0.1123,0.1123,0.6256
17.421,1.2158,1.2158,-0.0121,-4.0701,-4.0701,-4.0558,0.1123,0.1123,0.6255
17.426,1.2366,1.2366,-0.0120,-4.0861,-4.0861,-4.0701,0.1123,0.1123,0.6254
17.430,1.2580,1.2580,-0.0120,-4.1014,-4.1014,-4.0861,0.1123,0.1123,0.6254
17.434,1.2756,1.2756,-0.0119,-4.1134,-4.1134,-4.1014,0.1123,0.1123,0.6253
17.437,1.2927,1.2927,-0.0119,-4.1283,-4.1283,-4.1134,0.0130,0.0130,0.6253
17.441,1.3130,1.3130,-0.0119,-4.1409,-4.1409,-4.1283,0.0130,0.0130,0.6252
17.445,1.3332,1.3332,-0.0118,-4.1529,-4.1529,-4.1409,0.0130,0.0130,0.6252
17.448,1.3515,1.3515,-0.0118,-4.1633,-4.1633,-4.1529,0.0130,0.0130,0.6251
17.452,1.3701,1.3701,-0.0117,-4.1735,-4.1735,-4.1633,0.0130,0.0130,0.6250
17.455,1.3883,1.3883,-0.0117,-4.1832,-4.1832,-4.1735,0.0130,0.0130,0.6250
17.459,1.4128,1.4128,-0.0116,-4.1995,-4.1995,-4.1832,-0.0806,-0.0806,0.6249
17.463,1.4383,1.4383,-0.0115,-4.2121,-4.2121,-4.1995,-0.0806,-0.0806,0.6249
17.467,1.4583,1.4583,-0.0115,-4.2217,-4.2217,-4.2121,-0.0806,-0.0806,0.6248
17.470,1.4794,1.4794,-0.0114,-4.2315,-4.2315,-4.2217,-0.0806,-0.0806,0.6247
17.473,1.5005,1.5005,-0.0113,-4.2410,-4.2410,-4.2315,-0.0806,-0.0806,0.6247
17.477,1.5303,1.5303,-0.0113,-4.2566,-4.2566,-4.2410,-0.2361,-0.2361,0.6246
17.481,1.5570,1.5570,-0.0112,-4.2676,-4.2676,-4.2566,-0.2361,-0.2361,0.6245
17.485,1.5802,1.5802,-0.0111,-4.2769,-4.2769,-4.2676,-0.2361,-0.2361,0.6244
17.492,1.6327,1.6327,-0.0110,-4.2968,-4.2968,-4.2769,-0.2361,-0.2361,0.6243
17.497,1.6679,1.6679,-0.0108,-4.3126,-4.3126,-4.2968,-0.3206,-0.3206,0.6241
17.501,1.6954,1.6954,-0.0106,-4.3220,-4.3220,-4.3126,-0.3206,-0.3206,0.6239
17.504,1.7185,1.7185,-0.0105,-4.3297,-4.3297,-4.3220,-0.3206,-0.3206,0.6238
17.509,1.7503,1.7503,-0.0104,-4.3399,-4.3399,-4.3297,-0.3206,-0.3206,0.6237
17.513,1.7774,1.7774,-0.0103,-4.3483,-4.3483,-4.3399,-0.3206,-0.3206,0.6236
17.517,1.8093,1.8093,-0.0102,-4.3609,-4.3609,-4.3483,-0.3519,-0.3519,0.6235
17.525,1.8668,1.8668,-0.0100,-4.3774,-4.3774,-4.3609,-0.3519,-0.3519,0.6233
17.529,1.8963,1.8963,-0.0097,-4.3855,-4.3855,-4.3774,-0.3519,-0.3519,0.6231
17.532,1.9214,1.9214,-0.0096,-4.3922,-4.3922,-4.3855,-0.3519,-0.3519,0.6230
17.535,1.9458,1.9458,-0.0094,-4.3986,-4.3986,-4.3922,-0.3519,-0.3519,0.6229
17.540,1.9777,1.9777,-0.0093,-4.4090,-4.4090,-4.3986,-0.3915,-0.3915,0.6228
17.545,2.0178,2.0178,-0.0091,-4.4189,-4.4189,-4.4090,-0.3915,-0.3915,0.6226
17.548,2.0442,2.0442,-0.0089,-4.4253,-4.4253,-4.4189,-0.3915,-0.3915,0.6224
17.552,2.0683,2.0683,-0.0087,-4.4310,-4.4310,-4.4253,-0.3915,-0.3915,0.6223
17.555,2.0937,2.0937,-0.0085,-4.4369,-4.4369,-4.4310,-0.3915,-0.3915,0.6222
17.559,2.1191,2.1191,-0.0084,-4.4449,-4.4449,-4.4369,-0.4329,-0.4329,0.6221
17.563,2.1505,2.1505,-0.0082,-4.4522,-4.4522,-4.4449,-0.4329,-0.4329,0.6220
17.566,2.1745,2.1745,-0.0080,-4.4577,-4.4577,-4.4522,-0.4329,-0.4329,0.6218
17.570,2.2038,2.2038,-0.0078,-4.4643,-4.4643,-4.4577,-0.4329,-0.4329,0.6217
17.573,2.2287,2.2287,-0.0076,-4.4699,-4.4699,-4.4643,-0.4329,-0.4329,0.6216
17.577,2.2558,2.2558,-0.0074,-4.4777,-4.4777,-4.4699,-0.4732,-0.4732,0.6215
17.581,2.2842,2.2842,-0.0072,-4.4840,-4.4840,-4.4777,-0.4732,-0.4732,0.6213
17.586,2.3177,2.3177,-0.0070,-4.4913,-4.4913,-4.4840,-0.4732,-0.4732,0.6212
17.590,2.3515,2.3515,-0.0067,-4.4986,-4.4986,-4.4913,-0.4732,-0.4732,0.6210
17.594,2.3796,2.3796,-0.0065,-4.5045,-4.5045,-4.4986,-0.4732,-0.4732,0.6209
17.598,2.4026,2.4026,-0.0062,-4.5106,-4.5106,-4.5045,-0.5111,-0.5111,0.6207
17.602,2.4344,2.4344,-0.0060,-4.5170,-4.5170,-4.5106,-0.5111,-0.5111,0.6206
17.605,2.4576,2.4576,-0.0057,-4.5215,-4.5215,-4.5170,-0.5111,-0.5111,0.6205
17.609,2.4834,2.4834,-0.0055,-4.5264,-4.5264,-4.5215,-0.5111,-0.5111,0.6203
17.613,2.5080,2.5080,-0.0053,-4.5310,-4.5310,-4.5264,-0.5111,-0.5111,0.6202
17.616,2.5309,2.5309,-0.0051,-4.5365,-4.5365,-4.5310,-0.5585,-0.5585,0.6201
17.622,2.5663,2.5663,-0.0048,-4.5428,-4.5428,-4.5365,-0.5585,-0.5585,0.6199
17.630,2.6205,2.6205,-0.0045,-4.5521,-4.5521,-4.5428,-0.5585,-0.5585,0.6197
17.634,2.6468,2.6468,-0.0039,-4.5565,-4.5565,-4.5521,-0.5585,-0.5585,0.6194
17.637,2.6679,2.6679,-0.0036,-4.5611,-4.5611,-4.5565,-0.6072,-0.6072,0.6193
17.646,2.7187,2.7187,-0.0034,-4.5688,-4.5688,-4.5611,-0.6072,-0.6072,0.6191
17.650,2.7472,2.7472,-0.0028,-4.5731,-4.5731,-4.5688,-0.6072,-0.6072,0.6188
17.654,2.7681,2.7681,-0.0024,-4.5761,-4.5761,-4.5731,-0.6072,-0.6072,0.6186
17.658,2.7905,2.7905,-0.0021,-4.5808,-4.5808,-4.5761,-0.6775,-0.6775,0.6185
17.663,2.8185,2.8185,-0.0018,-4.5849,-4.5849,-4.5808,-0.6775,-0.6775,0.6183
17.666,2.8386,2.8386,-0.0015,-4.5878,-4.5878,-4.5849,-0.6775,-0.6775,0.6181
17.670,2.8579,2.8579,-0.0012,-4.5907,-4.5907,-4.5878,-0.6775,-0.6775,0.6179
17.673,2.8752,2.8752,-0.0009,-4.5933,-4.5933,-4.5907,-0.6775,-0.6775,0.6178
17.677,2.8944,2.8944,-0.0007,-4.5977,-4.5977,-4.5933,-0.7481,-0.7481,0.6177
17.681,2.9149,2.9149,-0.0003,-4.6008,-4.6008,-4.5977,-0.7481,-0.7481,0.6175
17.684,2.9316,2.9316,0.0000,-4.6033,-4.6033,-4.6008,-0.7481,-0.7481,0.6173
17.687,2.9481,2.9481,0.0002,-4.6059,-4.6059,-4.6033,-0.7481,-0.7481,0.6172
17.691,2.9651,2.9651,0.0005,-4.6086,-4.6086,-4.6059,-0.7481,-0.7481,0.6170
17.696,2.9898,2.9898,0.0008,-4.6140,-4.6140,-4.6086,-0.8139,-0.8139,0.6169
17.701,3.0110,3.0110,0.0012,-4.6174,-4.6174,-4.6140,-0.8139,-0.8139,0.6166
17.704,3.0268,3.0268,0.0016,-4.6199,-4.6199,-4.6174,-0.8139,-0.8139,0.6164
17.708,3.0428,3.0428,0.0019,-4.6223,-4.6223,-4.6199,-0.8139,-0.8139,0.6162
17.712,3.0596,3.0596,0.0022,-4.6248,-4.6248,-4.6223,-0.8139,-0.8139,0.6161
17.715,3.0734,3.0734,0.0025,-4.6267,-4.6267,-4.6248,-0.8139,-0.8139,0.6159
17.718,3.0859,3.0859,0.0028,-4.6299,-4.6299,-4.6267,-0.8742,-0.8742,0.6157
17.722,3.1017,3.1017,0.0031,-4.6322,-4.6322,-4.6299,-0.8742,-0.8742,0.6156
17.726,3.1181,3.1181,0.0034,-4.6344,-4.6344,-4.6322,-0.8742,-0.8742,0.6154
17.731,3.1367,3.1367,0.0037,-4.6368,-4.6368,-4.6344,-0.8742,-0.8742,0.6152
17.738,3.1616,3.1616,0.0042,-4.6413,-4.6413,-4.6368,-0.9281,-0.9281,0.6149
17.743,3.1814,3.1814,0.0048,-4.6437,-4.6437,-4.6413,-0.9281,-0.9281,0.6146
17.747,3.1938,3.1938,0.0053,-4.6452,-4.6452,-4.6437,-0.9281,-0.9281,0.6143
17.750,3.2051,3.2051,0.0056,-4.6465,-4.6465,-4.6452,-0.9281,-0.9281,0.6141
17.754,3.2157,3.2157,0.0059,-4.6478,-4.6478,-4.6465,-0.9281,-0.9281,0.6139
17.757,3.2253,3.2253,0.0062,-4.6505,-4.6505,-4.6478,-0.9890,-0.9890,0.6138
17.762,3.2390,3.2390,0.0065,-4.6520,-4.6520,-4.6505,-0.9890,-0.9890,0.6136
17.765,3.2486,3.2486,0.0069,-4.6530,-4.6530,-4.6520,-0.9890,-0.9890,0.6134
17.768,3.2576,3.2576,0.0072,-4.6541,-4.6541,-4.6530,-0.9890,-0.9890,0.6132
17.772,3.2687,3.2687,0.0075,-4.6555,-4.6555,-4.6541,-0.9890,-0.9890,0.6130
17.776,3.2785,3.2785,0.0078,-4.6567,-4.6567,-4.6555,-0.9890,-0.9890,0.6128
17.780,3.2869,3.2869,0.0082,-4.6595,-4.6595,-4.6567,-1.0481,-1.0481,0.6126
17.783,3.2962,3.2962,0.0085,-4.6608,-4.6608,-4.6595,-1.0481,-1.0481,0.6124
17.787,3.3042,3.3042,0.0089,-4.6621,-4.6621,-4.6608,-1.0481,-1.0481,0.6122
17.791,3.3125,3.3125,0.0092,-4.6635,-4.6635,-4.6621,-1.0481,-1.0481,0.6120
17.799,3.3285,3.3285,0.0095,-4.6683,-4.6683,-4.6635,-1.1000,-1.1000,0.6118
17.805,3.3403,3.3403,0.0102,-4.6705,-4.6705,-4.6683,-1.1000,-1.1000,0.6113
17.809,3.3471,3.3471,0.0108,-4.6718,-4.6718,-4.6705,-1.1000,-1.1000,0.6110
17.812,3.3535,3.3535,0.0111,-4.6730,-4.6730,-4.6718,-1.1000,-1.1000,0.6108
17.816,3.3589,3.3589,0.0115,-4.6740,-4.6740,-4.6730,-1.1000,-1.1000,0.6106
17.819,3.3631,3.3631,0.0118,-4.6768,-4.6768,-4.6740,-1.1524,-1.1524,0.6104
17.823,3.3687,3.3687,0.0121,-4.6778,-4.6778,-4.6768,-1.1524,-1.1524,0.6102
17.827,3.3739,3.3739,0.0124,-4.6788,-4.6788,-4.6778,-1.1524,-1.1524,0.6100
17.830,3.3783,3.3783,0.0128,-4.6796,-4.6796,-4.6788,-1.1524,-1.1524,0.6098
17.835,3.3842,3.3842,0.0131,-4.6807,-4.6807,-4.6796,-1.1524,-1.1524,0.6096
17.842,3.3906,3.3906,0.0135,-4.6840,-4.6840,-4.6807,-1.1976,-1.1976,0.6093
17.846,3.3943,3.3943,0.0142,-4.6847,-4.6847,-4.6840,-1.1976,-1.1976,0.6089
17.850,3.3972,3.3972,0.0145,-4.6853,-4.6853,-4.6847,-1.1976,-1.1976,0.6086
17.853,3.3998,3.3998,0.0148,-4.6858,-4.6858,-4.6853,-1.1976,-1.1976,0.6084
17.856,3.4009,3.4009,0.0151,-4.6884,-4.6884,-4.6858,-1.2354,-1.2354,0.6082
17.861,3.4038,3.4038,0.0154,-4.6891,-4.6891,-4.6884,-1.2354,-1.2354,0.6080
17.866,3.4061,3.4061,0.0158,-4.6897,-4.6897,-4.6891,-1.2354,-1.2354,0.6078
17.869,3.4076,3.4076,0.0162,-4.6902,-4.6902,-4.6897,-1.2354,-1.2354,0.6075
17.873,3.4088,3.4088,0.0165,-4.6907,-4.6907,-4.6902,-1.2354,-1.2354,0.6073
17.877,3.4090,3.4090,0.0168,-4.6940,-4.6940,-4.6907,-1.2647,-1.2647,0.6071
17.881,3.4098,3.4098,0.0172,-4.6948,-4.6948,-4.6940,-1.2647,-1.2647,0.6068
17.885,3.4102,3.4102,0.0176,-4.6955,-4.6955,-4.6948,-1.2647,-1.2647,0.6066
17.888,3.4104,3.4104,0.0179,-4.6962,-4.6962,-4.6955,-1.2647,-1.2647,0.6064
17.891,3.4104,3.4104,0.0182,-4.6969,-4.6969,-4.6962,-1.2647,-1.2647,0.6062
17.896,3.4100,3.4100,0.0185,-4.6979,-4.6979,-4.6969,-1.2647,-1.2647,0.6060
17.900,3.4084,3.4084,0.0188,-4.7014,-4.7014,-4.6979,-1.2936,-1.2936,0.6057
17.904,3.4074,3.4074,0.0192,-4.7022,-4.7022,-4.7014,-1.2936,-1.2936,0.6055
17.907,3.4064,3.4064,0.0195,-4.7028,-4.7028,-4.7022,-1.2936,-1.2936,0.6052
17.911,3.4050,3.4050,0.0198,-4.7035,-4.7035,-4.7028,-1.2936,-1.2936,0.6050
17.915,3.4036,3.4036,0.0202,-4.7042,-4.7042,-4.7035,-1.2936,-1.2936,0.6048
17.918,3.4011,3.4011,0.0204,-4.7076,-4.7076,-4.7042,-1.3137,-1.3137,0.6046
17.922,3.3991,3.3991,0.0207,-4.7081,-4.7081,-4.7076,-1.3137,-1.3137,0.6044
17.925,3.3970,3.3970,0.0210,-4.7088,-4.7088,-4.7081,-1.3137,-1.3137,0.6042
17.930,3.3940,3.3940,0.0213,-4.7095,-4.7095,-4.7088,-1.3137,-1.3137,0.6039
17.933,3.3915,3.3915,0.0217,-4.7099,-4.7099,-4.7095,-1.3137,-1.3137,0.6037
17.937,3.3873,3.3873,0.0219,-4.7136,-4.7136,-4.7099,-1.3239,-1.3239,0.6035
17.945,3.3801,3.3801,0.0223,-4.7145,-4.7145,-4.7136,-1.3239,-1.3239,0.6032
17.953,3.3723,3.3723,0.0229,-4.7151,-4.7151,-4.7145,-1.3239,-1.3239,0.6028
17.959,3.3653,3.3653,0.0235,-4.7190,-4.7190,-4.7151,-1.3259,-1.3259,0.6023
17.963,3.3603,3.3603,0.0239,-4.7194,-4.7194,-4.7190,-1.3259,-1.3259,0.6020
17.966,3.3563,3.3563,0.0243,-4.7198,-4.7198,-4.7194,-1.3259,-1.3259,0.6018
17.969,3.3521,3.3521,0.0245,-4.7201,-4.7201,-4.7198,-1.3259,-1.3259,0.6016
17.973,3.3479,3.3479,0.0248,-4.7206,-4.7206,-4.7201,-1.3259,-1.3259,0.6014
17.977,3.3415,3.3415,0.0250,-4.7250,-4.7250,-4.7206,-1.3211,-1.3211,0.6012
17.981,3.3359,3.3359,0.0253,-4.7256,-4.7256,-4.7250,-1.3211,-1.3211,0.6010
17.984,3.3313,3.3313,0.0256,-4.7262,-4.7262,-4.7256,-1.3211,-1.3211,0.6007
17.987,3.3264,3.3264,0.0259,-4.7267,-4.7267,-4.7262,-1.3211,-1.3211,0.6006
17.991,3.3203,3.3203,0.0261,-4.7274,-4.7274,-4.7267,-1.3211,-1.3211,0.6004
17.995,3.3141,3.3141,0.0264,-4.7281,-4.7281,-4.7274,-1.3211,-1.3211,0.6002
17.998,3.3081,3.3081,0.0267,-4.7330,-4.7330,-4.7281,-1.3093,-1.3093,0.5999
18.002,3.3014,3.3014,0.0269,-4.7336,-4.7336,-4.7330,-1.3093,-1.3093,0.5998
18.007,3.2930,3.2930,0.0272,-4.7347,-4.7347,-4.7336,-1.3093,-1.3093,0.5995
18.011,3.2862,3.2862,0.0275,-4.7351,-4.7351,-4.7347,-1.3093,-1.3093,0.5993
18.014,3.2802,3.2802,0.0278,-4.7356,-4.7356,-4.7351,-1.3093,-1.3093,0.5991
18.018,3.2737,3.2737,0.0280,-4.7407,-4.7407,-4.7356,-1.2883,-1.2883,0.5989
18.022,3.2663,3.2663,0.0283,-4.7413,-4.7413,-4.7407,-1.2883,-1.2883,0.5987
18.026,3.2589,3.2589,0.0285,-4.7418,-4.7418,-4.7413,-1.2883,-1.2883,0.5985
18.029,3.2515,3.2515,0.0288,-4.7425,-4.7425,-4.7418,-1.2883,-1.2883,0.5983
18.033,3.2449,3.2449,0.0290,-4.7430,-4.7430,-4.7425,-1.2883,-1.2883,0.5981
18.037,3.2361,3.2361,0.0293,-4.7484,-4.7484,-4.7430,-1.2593,-1.2593,0.5979
18.041,3.2277,3.2277,0.0295,-4.7488,-4.7488,-4.7484,-1.2593,-1.2593,0.5977
18.046,3.2174,3.2174,0.0298,-4.7494,-4.7494,-4.7488,-1.2593,-1.2593,0.5975
18.053,3.2014,3.2014,0.0301,-4.7499,-4.7499,-4.7494,-1.2593,-1.2593,0.5973
18.056,3.1937,3.1937,0.0306,-4.7555,-4.7555,-4.7499,-1.2227,-1.2227,0.5969
18.061,3.1837,3.1837,0.0308,-4.7555,-4.7555,-4.7555,-1.2227,-1.2227,0.5968
18.064,3.1762,3.1762,0.0310,-4.7561,-4.7561,-4.7555,-1.2227,-1.2227,0.5966
18.068,3.1664,3.1664,0.0312,-4.7568,-4.7568,-4.7561,-1.2227,-1.2227,0.5964
18.072,3.1586,3.1586,0.0315,-4.7572,-4.7572,-4.7568,-1.2227,-1.2227,0.5962
18.075,3.1501,3.1501,0.0317,-4.7579,-4.7579,-4.7572,-1.2227,-1.2227,0.5960
18.079,3.1414,3.1414,0.0319,-4.7636,-4.7636,-4.7579,-1.1889,-1.1889,0.5959
18.083,3.1316,3.1316,0.0321,-4.7644,-4.7644,-4.7636,-1.1889,-1.1889,0.5957
18.086,3.1239,3.1239,0.0324,-4.7650,-4.7650,-4.7644,-1.1889,-1.1889,0.5955
18.090,3.1159,3.1159,0.0325,-4.7655,-4.7655,-4.7650,-1.1889,-1.1889,0.5954
18.093,3.1066,3.1066,0.0327,-4.7660,-4.7660,-4.7655,-1.1889,-1.1889,0.5953
18.097,3.0975,3.0975,0.0329,-4.7721,-4.7721,-4.7660,-1.1490,-1.1490,0.5951
18.106,3.0752,3.0752,0.0331,-4.7735,-4.7735,-4.7721,-1.1490,-1.1490,0.5949
18.111,3.0620,3.0620,0.0336,-4.7742,-4.7742,-4.7735,-1.1490,-1.1490,0.5946
18.114,3.0530,3.0530,0.0338,-4.7746,-4.7746,-4.7742,-1.1490,-1.1490,0.5944
18.117,3.0442,3.0442,0.0340,-4.7805,-4.7805,-4.7746,-1.1009,-1.1009,0.5942
18.121,3.0342,3.0342,0.0342,-4.7808,-4.7808,-4.7805,-1.1009,-1.1009,0.5941
18.125,3.0247,3.0247,0.0344,-4.7813,-4.7813,-4.7808,-1.1009,-1.1009,0.5940
18.129,3.0132,3.0132,0.0346,-4.7821,-4.7821,-4.7813,-1.1009,-1.1009,0.5938
18.133,3.0041,3.0041,0.0348,-4.7827,-4.7827,-4.7821,-1.1009,-1.1009,0.5937
18.136,2.9953,2.9953,0.0349,-4.7831,-4.7831,-4.7827,-1.1009,-1.1009,0.5935
18.139,2.9862,2.9862,0.0351,-4.7895,-4.7895,-4.7831,-1.0456,-1.0456,0.5934
18.143,2.9744,2.9744,0.0352,-4.7895,-4.7895,-4.7895,-1.0456,-1.0456,0.5933
18.147,2.9650,2.9650,0.0354,-4.7898,-4.7898,-4.7895,-1.0456,-1.0456,0.5932
18.150,2.9560,2.9560,0.0356,-4.7904,-4.7904,-4.7898,-1.0456,-1.0456,0.5930
18.155,2.9434,2.9434,0.0357,-4.7911,-4.7911,-4.7904,-1.0456,-1.0456,0.5929
18.163,2.9186,2.9186,0.0359,-4.7995,-4.7995,-4.7911,-0.9781,-0.9781,0.5928
18.167,2.9072,2.9072,0.0363,-4.7998,-4.7998,-4.7995,-0.9781,-0.9781,0.5925
18.171,2.8977,2.8977,0.0365,-4.8004,-4.8004,-4.7998,-0.9781,-0.9781,0.5924
18.174,2.8881,2.8881,0.0366,-4.8010,-4.8010,-4.8004,-0.9781,-0.9781,0.5923
18.178,2.8763,2.8763,0.0368,-4.8084,-4.8084,-4.8010,-0.9012,-0.9012,0.5922
18.182,2.8647,2.8647,0.0369,-4.8093,-4.8093,-4.8084,-0.9012,-0.9012,0.5921
18.186,2.8541,2.8541,0.0371,-4.8101,-4.8101,-4.8093,-0.9012,-0.9012,0.5920
18.190,2.8434,2.8434,0.0372,-4.8109,-4.8109,-4.8101,-0.9012,-0.9012,0.5919
18.194,2.8302,2.8302,0.0374,-4.8117,-4.8117,-4.8109,-0.9012,-0.9012,0.5918
18.198,2.8190,2.8190,0.0375,-4.8194,-4.8194,-4.8117,-0.8184,-0.8184,0.5917
18.202,2.8075,2.8075,0.0377,-4.8201,-4.8201,-4.8194,-0.8184,-0.8184,0.5916
18.206,2.7969,2.7969,0.0378,-4.8210,-4.8210,-4.8201,-0.8184,-0.8184,0.5915
18.209,2.7858,2.7858,0.0379,-4.8216,-4.8216,-4.8210,-0.8184,-0.8184,0.5914
18.213,2.7752,2.7752,0.0380,-4.8221,-4.8221,-4.8216,-0.8184,-0.8184,0.5913
18.216,2.7658,2.7658,0.0382,-4.8298,-4.8298,-4.8221,-0.7406,-0.7406,0.5913
18.220,2.7542,2.7542,0.0383,-4.8303,-4.8303,-4.8298,-0.7406,-0.7406,0.5912
18.224,2.7419,2.7419,0.0384,-4.8307,-4.8307,-4.8303,-0.7406,-0.7406,0.5911
18.228,2.7303,2.7303,0.0385,-4.8314,-4.8314,-4.8307,-0.7406,-0.7406,0.5911
18.231,2.7204,2.7204,0.0386,-4.8320,-4.8320,-4.8314,-0.7406,-0.7406,0.5910
18.235,2.7108,2.7108,0.0387,-4.8326,-4.8326,-4.8320,-0.7406,-0.7406,0.5909
18.238,2.7005,2.7005,0.0388,-4.8401,-4.8401,-4.8326,-0.6607,-0.6607,0.5909
18.242,2.6882,2.6882,0.0389,-4.8406,-4.8406,-4.8401,-0.6607,-0.6607,0.5908
18.246,2.6773,2.6773,0.0391,-4.8411,-4.8411,-4.8406,-0.6607,-0.6607,0.5908
18.249,2.6667,2.6667,0.0392,-4.8415,-4.8415,-4.8411,-0.6607,-0.6607,0.5907
18.259,2.6381,2.6381,0.0392,-4.8502,-4.8502,-4.8415,-0.5798,-0.5798,0.5907
18.268,2.6097,2.6097,0.0395,-4.8517,-4.8517,-4.8502,-0.5798,-0.5798,0.5906
18.271,2.5991,2.5991,0.0397,-4.8522,-4.8522,-4.8517,-0.5798,-0.5798,0.5905
18.275,2.5883,2.5883,0.0398,-4.8527,-4.8527,-4.8522,-0.5798,-0.5798,0.5905
18.279,2.5767,2.5767,0.0398,-4.8598,-4.8598,-4.8527,-0.4996,-0.4996,0.5905
18.283,2.5641,2.5641,0.0399,-4.8603,-4.8603,-4.8598,-0.4996,-0.4996,0.5905
18.287,2.5521,2.5521,0.0400,-4.8611,-4.8611,-4.8603,-0.4996,-0.4996,0.5904
18.290,2.5415,2.5415,0.0401,-4.8614,-4.8614,-4.8611,-0.4996,-0.4996,0.5904
18.294,2.5296,2.5296,0.0402,-4.8616,-4.8616,-4.8614,-0.4996,-0.4996,0.5904
18.298,2.5189,2.5189,0.0402,-4.8688,-4.8688,-4.8616,-0.4179,-0.4179,0.5904
18.302,2.5067,2.5067,0.0403,-4.8695,-4.8695,-4.8688,-0.4179,-0.4179,0.5904
18.305,2.4965,2.4965,0.0404,-4.8700,-4.8700,-4.8695,-0.4179,-0.4179,0.5904
18.309,2.4857,2.4857,0.0404,-4.8705,-4.8705,-4.8700,-0.4179,-0.4179,0.5904
18.312,2.4748,2.4748,0.0405,-4.8710,-4.8710,-4.8705,-0.4179,-0.4179,0.5904
18.316,2.4641,2.4641,0.0405,-4.8714,-4.8714,-4.8710,-0.4179,-0.4179,0.5904
18.319,2.4537,2.4537,0.0406,-4.8783,-4.8783,-4.8714,-0.3320,-0.3320,0.5904
18.323,2.4415,2.4415,0.0406,-4.8787,-4.8787,-4.8783,-0.3320,-0.3320,0.5904
18.327,2.4298,2.4298,0.0407,-4.8795,-4.8795,-4.8787,-0.3320,-0.3320,0.5904
18.330,2.4194,2.4194,0.0407,-4.8798,-4.8798,-4.8795,-0.3320,-0.3320,0.5904
