Time,Input_Surge,Applied_Surge,Output_Surge,Input_Sway,Applied_Sway,Output_Sway,Input_Heave,Applied_Heave,Output_Heave
0.975,-2.6172,-2.6147,-0.0367,-10.8132,-5.0357,0.0000,0.0978,0.0978,0.3743
0.982,-2.6171,-2.6147,-0.0373,-10.9118,-5.0357,0.0000,0.0978,0.0978,0.3744
0.986,-2.6171,-2.6147,-0.0383,-10.9662,-5.0357,0.0000,0.0978,0.0978,0.3747
0.990,-2.6170,-2.6147,-0.0389,-11.0192,-5.0357,0.0000,0.0978,0.0978,0.3748
0.993,-2.7993,-2.7970,-0.0395,-10.9338,-4.9077,0.0000,0.3661,0.3661,0.3750
0.997,-2.7993,-2.7970,-0.0401,-10.9770,-4.9077,0.0000,0.3661,0.3661,0.3752
1.002,-2.7992,-2.7970,-0.0407,-11.0255,-4.9077,0.0000,0.3661,0.3661,0.3754
1.008,-2.7991,-2.7970,-0.0415,-11.0813,-4.9077,0.0000,0.3661,0.3661,0.3756
1.013,-2.9766,-2.9746,-0.0425,-10.9838,-4.7669,0.0000,0.6527,0.6527,0.3759
1.018,-2.9766,-2.9746,-0.0434,-11.0211,-4.7669,0.0000,0.6527,0.6527,0.3762
1.021,-2.9765,-2.9746,-0.0442,-11.0437,-4.7669,0.0000,0.6527,0.6527,0.3766
1.026,-2.9765,-2.9746,-0.0448,-11.0728,-4.7669,0.0000,0.6527,0.6527,0.3768
1.030,-2.9764,-2.9746,-0.0456,-11.0959,-4.7669,0.0000,0.6527,0.6527,0.3771
1.034,-3.1515,-3.1497,-0.0463,-10.9627,-4.6161,0.0000,0.9306,0.9306,0.3774
1.038,-3.1514,-3.1497,-0.0469,-10.9797,-4.6161,0.0000,0.9306,0.9306,0.3776
1.041,-3.1514,-3.1497,-0.0475,-10.9936,-4.6161,0.0000,0.9306,0.9306,0.3779
1.045,-3.1513,-3.1497,-0.0481,-11.0066,-4.6161,0.0000,0.9306,0.9306,0.3782
1.048,-3.1513,-3.1497,-0.0488,-11.0167,-4.6161,0.0000,0.9306,0.9306,0.3785
1.051,-3.1513,-3.1497,-0.0493,-11.0254,-4.6161,0.0000,0.9306,0.9306,0.3787
1.055,-3.2986,-3.2970,-0.0498,-10.8781,-4.4610,0.0000,1.1609,1.1609,0.3789
1.059,-3.2985,-3.2970,-0.0504,-10.8862,-4.4610,0.0000,1.1609,1.1609,0.3792
1.062,-3.2985,-3.2970,-0.0511,-10.8916,-4.4610,0.0000,1.1609,1.1609,0.3796
1.065,-3.2985,-3.2970,-0.0517,-10.8955,-4.4610,0.0000,1.1609,1.1609,0.3799
1.069,-3.2984,-3.2970,-0.0523,-10.8986,-4.4610,0.0000,1.1609,1.1609,0.3801
1.072,-3.4024,-3.4010,-0.0529,-10.7393,-4.2997,0.0000,1.3937,1.3937,0.3804
