Time,Input_Surge,Gain_Surge,Output_Surge,Input_Sway,Gain_Sway,Output_Sway,Input_Heave,Gain_Heave,Output_Heave
19.141,-0.0495,-0.0047,-0.0897,-2.8538,-0.2354,-0.2354,4.0943,0.0000,0.1220
19.150,-0.0470,-0.0045,-0.0894,-2.9406,-0.2420,-0.2420,4.0943,0.0000,0.1220
19.154,-0.0459,-0.0042,-0.0890,-2.9791,-0.2499,-0.2499,4.0943,0.0000,0.1220
19.158,-0.0449,-0.0041,-0.0889,-3.0136,-0.2533,-0.2533,4.0943,0.0000,0.1220
19.161,-0.0441,-0.0040,-0.0887,-3.0152,-0.2564,-0.2564,4.2214,0.0000,0.1220
19.165,-0.0431,-0.0040,-0.0886,-3.0553,-0.2592,-0.2592,4.2214,0.0000,0.1220
19.169,-0.0422,-0.0039,-0.0884,-3.0885,-0.2628,-0.2628,4.2214,0.0000,0.1220
19.181,-0.0393,-0.0038,-0.0883,-3.1879,-0.2658,-0.2658,4.3245,0.0000,0.1220
19.186,-0.0381,-0.0035,-0.0878,-3.2403,-0.2772,-0.2772,4.3245,0.0000,0.1220
19.191,-0.0371,-0.0034,-0.0875,-3.2877,-0.2819,-0.2819,4.3245,0.0000,0.1220
19.195,-0.0363,-0.0033,-0.0874,-3.3251,-0.2862,-0.2862,4.3245,0.0000,0.1220
19.198,-0.0356,-0.0033,-0.0872,-3.3600,-0.2896,-0.2896,4.3245,0.0000,0.1220
19.201,-0.0349,-0.0032,-0.0871,-3.3751,-0.2927,-0.2927,4.1080,0.0000,0.1220
19.205,-0.0341,-0.0031,-0.0869,-3.4156,-0.2957,-0.2957,4.1080,0.0000,0.1220
19.209,-0.0335,-0.0031,-0.0868,-3.4493,-0.2994,-0.2994,4.1080,0.0000,0.1220
19.212,-0.0328,-0.0030,-0.0866,-3.4840,-0.3024,-0.3024,4.1080,0.0000,0.1220
19.216,-0.0321,-0.0030,-0.0865,-3.5204,-0.3055,-0.3055,4.1080,0.0000,0.1220
19.219,-0.0315,-0.0029,-0.0864,-3.5560,-0.3088,-0.3088,4.1080,0.0000,0.1220
19.223,-0.0309,-0.0028,-0.0862,-3.5768,-0.3120,-0.3120,3.7283,0.0000,0.1220
19.227,-0.0301,-0.0028,-0.0861,-3.6213,-0.3150,-0.3150,3.7283,0.0000,0.1220
19.231,-0.0294,-0.0027,-0.0860,-3.6618,-0.3191,-0.3191,3.7283,0.0000,0.1220
19.235,-0.0288,-0.0026,-0.0858,-3.6999,-0.3227,-0.3227,3.7283,0.0000,0.1220
19.238,-0.0282,-0.0026,-0.0857,-3.7358,-0.3261,-0.3261,3.7283,0.0000,0.1220
19.243,-0.0275,-0.0025,-0.0855,-3.7674,-0.3294,-0.3294,3.5261,0.0000,0.1220
19.252,-0.0260,-0.0025,-0.0854,-3.8654,-0.3336,-0.3336,3.5261,0.0000,0.1220
19.257,-0.0253,-0.0023,-0.0850,-3.9147,-0.3424,-0.3424,3.5261,0.0000,0.1220
19.261,-0.0248,-0.0023,-0.0848,-3.9380,-0.3469,-0.3469,3.1686,0.0000,0.1220
19.265,-0.0242,-0.0022,-0.0847,-3.9778,-0.3499,-0.3499,3.1686,0.0000,0.1220
19.268,-0.0237,-0.0022,-0.0846,-4.0129,-0.3535,-0.3535,3.1686,0.0000,0.1220
19.272,-0.0233,-0.0021,-0.0845,-4.0466,-0.3567,-0.3567,3.1686,0.0000,0.1220
19.275,-0.0228,-0.0021,-0.0843,-4.0786,-0.3597,-0.3597,3.1686,0.0000,0.1220
19.278,-0.0224,-0.0021,-0.0842,-4.1109,-0.3626,-0.3626,3.1686,0.0000,0.1220
19.282,-0.0219,-0.0020,-0.0841,-4.1340,-0.3655,-0.3655,2.9710,0.0000,0.1220
19.286,-0.0214,-0.0020,-0.0840,-4.1743,-0.3687,-0.3687,2.9710,0.0000,0.1220
19.292,-0.0207,-0.0019,-0.0838,-4.2318,-0.3723,-0.3723,2.9710,0.0000,0.1220
19.295,-0.0203,-0.0019,-0.0836,-4.2634,-0.3775,-0.3775,2.9710,0.0000,0.1220
19.299,-0.0199,-0.0018,-0.0835,-4.2970,-0.3803,-0.3803,2.9710,0.0000,0.1220
19.302,-0.0195,-0.0018,-0.0834,-4.3211,-0.3834,-0.3834,2.6299,0.0000,0.1220
19.306,-0.0191,-0.0018,-0.0833,-4.3566,-0.3863,-0.3863,2.6299,0.0000,0.1220
19.309,-0.0187,-0.0017,-0.0832,-4.3869,-0.3895,-0.3895,2.6299,0.0000,0.1220
19.313,-0.0183,-0.0017,-0.0831,-4.4198,-0.3923,-0.3923,2.6299,0.0000,0.1220
19.317,-0.0179,-0.0016,-0.0829,-4.4561,-0.3952,-0.3952,2.6299,0.0000,0.1220
19.320,-0.0175,-0.0016,-0.0828,-4.4746,-0.3985,-0.3985,2.7166,0.0000,0.1220
19.324,-0.0172,-0.0016,-0.0827,-4.5074,-0.4012,-0.4012,2.7166,0.0000,0.1220
19.327,-0.0168,-0.0015,-0.0826,-4.5355,-0.4042,-0.4042,2.7166,0.0000,0.1220
19.331,-0.0164,-0.0015,-0.0825,-4.5711,-0.4067,-0.4067,2.7166,0.0000,0.1220
19.335,-0.0161,-0.0015,-0.0823,-4.6034,-0.4099,-0.4099,2.7166,0.0000,0.1220
19.338,-0.0158,-0.0014,-0.0822,-4.6312,-0.4128,-0.4128,2.7166,0.0000,0.1220
19.342,-0.0155,-0.0014,-0.0821,-4.6426,-0.4153,-0.4153,2.2412,0.0000,0.1220
19.346,-0.0151,-0.0014,-0.0820,-4.6749,-0.4178,-0.4178,2.2412,0.0000,0.1220
19.349,-0.0148,-0.0014,-0.0819,-4.7039,-0.4207,-0.4207,2.2412,0.0000,0.1220
19.354,-0.0144,-0.0013,-0.0818,-4.7432,-0.4234,-0.4234,2.2412,0.0000,0.1220
19.362,-0.0137,-0.0013,-0.0816,-4.8033,-0.4269,-0.4269,2.0821,0.0000,0.1220
19.366,-0.0134,-0.0012,-0.0814,-4.8338,-0.4323,-0.4323,2.0821,0.0000,0.1220
19.369,-0.0132,-0.0012,-0.0813,-4.8572,-0.4350,-0.4350,2.0821,0.0000,0.1220
19.373,-0.0129,-0.0012,-0.0812,-4.8799,-0.4371,-0.4371,2.0821,0.0000,0.1220
19.376,-0.0127,-0.0012,-0.0811,-4.9025,-0.4392,-0.4392,2.0821,0.0000,0.1220
19.379,-0.0124,-0.0011,-0.0810,-4.9259,-0.4412,-0.4412,2.0821,0.0000,0.1220
19.383,-0.0122,-0.0011,-0.0809,-4.9504,-0.4433,-0.4433,1.9316,0.0000,0.1220
19.387,-0.0119,-0.0011,-0.0808,-4.9753,-0.4455,-0.4455,1.9316,0.0000,0.1220
19.390,-0.0117,-0.0011,-0.0807,-4.9963,-0.4478,-0.4478,1.9316,0.0000,0.1220
19.394,-0.0114,-0.0011,-0.0806,-5.0187,-0.4497,-0.4497,1.9316,0.0000,0.1220
19.399,-0.0111,-0.0010,-0.0805,-5.0474,-0.4517,-0.4517,1.9316,0.0000,0.1220
19.403,-0.0108,-0.0010,-0.0803,-5.0745,-0.4543,-0.4543,1.7858,0.0000,0.1220
19.408,-0.0105,-0.0010,-0.0802,-5.0973,-0.4567,-0.4567,1.7858,0.0000,0.1220
19.412,-0.0103,-0.0009,-0.0801,-5.1183,-0.4588,-0.4588,1.7858,0.0000,0.1220
19.415,-0.0101,-0.0009,-0.0800,-5.1367,-0.4606,-0.4606,1.7858,0.0000,0.1220
19.418,-0.0099,-0.0009,-0.0798,-5.1528,-0.4623,-0.4623,1.7858,0.0000,0.1220
19.422,-0.0097,-0.0009,-0.0798,-5.1684,-0.4638,-0.4638,1.6419,0.0000,0.1220
19.426,-0.0095,-0.0009,-0.0797,-5.1870,-0.4652,-0.4652,1.6419,0.0000,0.1220
19.430,-0.0093,-0.0009,-0.0796,-5.2031,-0.4668,-0.4668,1.6419,0.0000,0.1220
19.433,-0.0091,-0.0008,-0.0795,-5.2191,-0.4683,-0.4683,1.6419,0.0000,0.1220
19.437,-0.0089,-0.0008,-0.0794,-5.2328,-0.4697,-0.4697,1.6419,0.0000,0.1220
19.443,-0.0085,-0.0008,-0.0793,-5.2567,-0.4710,-0.4710,1.4977,0.0000,0.1220
19.448,-0.0083,-0.0008,-0.0791,-5.2726,-0.4731,-0.4731,1.4977,0.0000,0.1220
19.452,-0.0082,-0.0007,-0.0790,-5.2834,-0.4745,-0.4745,1.4977,0.0000,0.1220
19.455,-0.0080,-0.0007,-0.0789,-5.2938,-0.4755,-0.4755,1.4977,0.0000,0.1220
19.460,-0.0078,-0.0007,-0.0788,-5.3065,-0.4764,-0.4764,1.4977,0.0000,0.1220
19.467,-0.0074,-0.0007,-0.0787,-5.3237,-0.4776,-0.4776,1.3519,0.0000,0.1220
19.472,-0.0072,-0.0007,-0.0785,-5.3338,-0.4791,-0.4791,1.3519,0.0000,0.1220
19.476,-0.0071,-0.0006,-0.0783,-5.3401,-0.4800,-0.4800,1.3519,0.0000,0.1220
19.479,-0.0069,-0.0006,-0.0782,-5.3459,-0.4806,-0.4806,1.3519,0.0000,0.1220
19.483,-0.0068,-0.0006,-0.0782,-5.3496,-0.4811,-0.4811,1.2031,0.0000,0.1220
19.487,-0.0066,-0.0006,-0.0781,-5.3509,-0.4815,-0.4815,1.2031,0.0000,0.1220
19.490,-0.0065,-0.0006,-0.0780,-5.3500,-0.4816,-0.4816,1.2031,0.0000,0.1220
19.494,-0.0064,-0.0006,-0.0779,-5.3473,-0.4815,-0.4815,1.2031,0.0000,0.1220
19.497,-0.0062,-0.0006,-0.0778,-5.3424,-0.4813,-0.4813,1.2031,0.0000,0.1220
19.501,-0.0061,-0.0006,-0.0777,-5.3353,-0.4808,-0.4808,1.1592,0.0000,0.1220
19.505,-0.0060,-0.0005,-0.0776,-5.3256,-0.4802,-0.4802,1.1592,0.0000,0.1220
19.509,-0.0058,-0.0005,-0.0775,-5.3161,-0.4793,-0.4793,1.1592,0.0000,0.1220
19.512,-0.0057,-0.0005,-0.0774,-5.3049,-0.4784,-0.4784,1.1592,0.0000,0.1220
19.516,-0.0056,-0.0005,-0.0773,-5.2898,-0.4774,-0.4774,1.1592,0.0000,0.1220
19.520,-0.0054,-0.0005,-0.0772,-5.2750,-0.4761,-0.4761,1.1061,0.0000,0.1220
19.524,-0.0053,-0.0005,-0.0772,-5.2576,-0.4748,-0.4748,1.1061,0.0000,0.1220
19.528,-0.0052,-0.0005,-0.0771,-5.2429,-0.4732,-0.4732,1.1061,0.0000,0.1220
19.531,-0.0051,-0.0005,-0.0770,-5.2269,-0.4719,-0.4719,1.1061,0.0000,0.1220
19.535,-0.0050,-0.0005,-0.0769,-5.2125,-0.4704,-0.4704,1.1061,0.0000,0.1220
19.538,-0.0049,-0.0004,-0.0768,-5.1997,-0.4691,-0.4691,1.1061,0.0000,0.1220
19.541,-0.0048,-0.0004,-0.0767,-5.1878,-0.4680,-0.4680,0.9456,0.0000,0.1220
19.546,-0.0047,-0.0004,-0.0767,-5.1741,-0.4669,-0.4669,0.9456,0.0000,0.1220
19.551,-0.0045,-0.0004,-0.0766,-5.1570,-0.4657,-0.4657,0.9456,0.0000,0.1220
19.556,-0.0044,-0.0004,-0.0764,-5.1443,-0.4641,-0.4641,0.9456,0.0000,0.1220
19.560,-0.0043,-0.0004,-0.0763,-5.1365,-0.4630,-0.4630,0.9456,0.0000,0.1220
19.564,-0.0042,-0.0004,-0.0763,-5.1267,-0.4623,-0.4623,0.8957,0.0000,0.1220
19.572,-0.0040,-0.0004,-0.0761,-5.1137,-0.4614,-0.4614,0.8957,0.0000,0.1220
19.576,-0.0039,-0.0004,-0.0760,-5.1085,-0.4602,-0.4602,0.8957,0.0000,0.1220
19.580,-0.0038,-0.0004,-0.0759,-5.1043,-0.4598,-0.4598,0.8957,0.0000,0.1220
19.583,-0.0037,-0.0003,-0.0758,-5.1010,-0.4594,-0.4594,0.7527,0.0000,0.1220
19.587,-0.0037,-0.0003,-0.0757,-5.0980,-0.4591,-0.4591,0.7527,0.0000,0.1220
19.593,-0.0035,-0.0003,-0.0757,-5.0951,-0.4588,-0.4588,0.7527,0.0000,0.1220
19.598,-0.0034,-0.0003,-0.0755,-5.0939,-0.4586,-0.4586,0.7527,0.0000,0.1220
19.601,-0.0034,-0.0003,-0.0754,-5.0936,-0.4585,-0.4585,0.6183,0.0000,0.1220
19.605,-0.0033,-0.0003,-0.0754,-5.0939,-0.4584,-0.4584,0.6183,0.0000,0.1220
19.609,-0.0032,-0.0003,-0.0753,-5.0946,-0.4584,-0.4584,0.6183,0.0000,0.1220
19.612,-0.0032,-0.0003,-0.0752,-5.0958,-0.4585,-0.4585,0.6183,0.0000,0.1220
19.616,-0.0031,-0.0003,-0.0751,-5.0975,-0.4586,-0.4586,0.6183,0.0000,0.1220
19.619,-0.0030,-0.0003,-0.0751,-5.0995,-0.4588,-0.4588,0.6183,0.0000,0.1220
19.622,-0.0030,-0.0003,-0.0750,-5.1020,-0.4590,-0.4590,0.4901,0.0000,0.1220
19.626,-0.0029,-0.0003,-0.0749,-5.1054,-0.4592,-0.4592,0.4901,0.0000,0.1220
19.630,-0.0029,-0.0003,-0.0748,-5.1087,-0.4595,-0.4595,0.4901,0.0000,0.1220
19.633,-0.0028,-0.0003,-0.0748,-5.1126,-0.4598,-0.4598,0.4901,0.0000,0.1220
19.637,-0.0027,-0.0003,-0.0747,-5.1165,-0.4601,-0.4601,0.4901,0.0000,0.1220
19.640,-0.0027,-0.0002,-0.0746,-5.1208,-0.4605,-0.4605,0.5274,0.0000,0.1220
19.644,-0.0026,-0.0002,-0.0746,-5.1263,-0.4609,-0.4609,0.5274,0.0000,0.1220
19.648,-0.0026,-0.0002,-0.0745,-5.1313,-0.4614,-0.4614,0.5274,0.0000,0.1220
19.651,-0.0025,-0.0002,-0.0744,-5.1366,-0.4618,-0.4618,0.5274,0.0000,0.1220
19.654,-0.0025,-0.0002,-0.0744,-5.1418,-0.4623,-0.4623,0.5274,0.0000,0.1220
19.658,-0.0024,-0.0002,-0.0743,-5.1474,-0.4628,-0.4628,0.5274,0.0000,0.1220
19.661,-0.0024,-0.0002,-0.0742,-5.1531,-0.4633,-0.4633,0.3965,0.0000,0.1220
19.666,-0.0023,-0.0002,-0.0742,-5.1627,-0.4638,-0.4638,0.3965,0.0000,0.1220
19.674,-0.0022,-0.0002,-0.0741,-5.1780,-0.4646,-0.4646,0.3965,0.0000,0.1220
19.678,-0.0021,-0.0002,-0.0739,-5.1858,-0.4660,-0.4660,0.3965,0.0000,0.1220
19.681,-0.0021,-0.0002,-0.0739,-5.1929,-0.4667,-0.4667,0.3484,0.0000,0.1220
19.685,-0.0021,-0.0002,-0.0738,-5.2009,-0.4674,-0.4674,0.3484,0.0000,0.1220
19.688,-0.0020,-0.0002,-0.0737,-5.2081,-0.4681,-0.4681,0.3484,0.0000,0.1220
19.691,-0.0020,-0.0002,-0.0737,-5.2150,-0.4687,-0.4687,0.3484,0.0000,0.1220
19.695,-0.0019,-0.0002,-0.0736,-5.2218,-0.4693,-0.4693,0.3484,0.0000,0.1220
19.698,-0.0019,-0.0002,-0.0736,-5.2302,-0.4700,-0.4700,0.3484,0.0000,0.1220
19.704,-0.0018,-0.0002,-0.0735,-5.2429,-0.4707,-0.4707,0.2966,0.0000,0.1220
19.710,-0.0018,-0.0002,-0.0734,-5.2561,-0.4719,-0.4719,0.2966,0.0000,0.1220
19.714,-0.0017,-0.0002,-0.0733,-5.2653,-0.4730,-0.4730,0.2966,0.0000,0.1220
19.718,-0.0017,-0.0002,-0.0732,-5.2746,-0.4739,-0.4739,0.2966,0.0000,0.1220
19.722,-0.0017,-0.0002,-0.0731,-5.2828,-0.4747,-0.4747,0.3144,0.0000,0.1220
19.726,-0.0016,-0.0001,-0.0731,-5.2914,-0.4754,-0.4754,0.3144,0.0000,0.1220
19.730,-0.0016,-0.0001,-0.0730,-5.2995,-0.4762,-0.4762,0.3144,0.0000,0.1220
19.733,-0.0015,-0.0001,-0.0729,-5.3076,-0.4770,-0.4770,0.3144,0.0000,0.1220
19.737,-0.0015,-0.0001,-0.0729,-5.3146,-0.4777,-0.4777,0.3144,0.0000,0.1220
19.740,-0.0015,-0.0001,-0.0728,-5.3214,-0.4783,-0.4783,0.3144,0.0000,0.1220
19.746,-0.0014,-0.0001,-0.0728,-5.3351,-0.4789,-0.4789,0.2493,0.0000,0.1220
19.752,-0.0014,-0.0001,-0.0727,-5.3461,-0.4802,-0.4802,0.2493,0.0000,0.1220
19.755,-0.0014,-0.0001,-0.0726,-5.3529,-0.4811,-0.4811,0.2493,0.0000,0.1220
19.758,-0.0013,-0.0001,-0.0725,-5.3590,-0.4818,-0.4818,0.2493,0.0000,0.1220
19.762,-0.0013,-0.0001,-0.0725,-5.3650,-0.4823,-0.4823,0.2540,0.0000,0.1220
19.767,-0.0013,-0.0001,-0.0724,-5.3744,-0.4829,-0.4829,0.2540,0.0000,0.1220
19.774,-0.0012,-0.0001,-0.0723,-5.3869,-0.4837,-0.4837,0.2540,0.0000,0.1220
19.777,-0.0012,-0.0001,-0.0722,-5.3926,-0.4848,-0.4848,0.2540,0.0000,0.1220
19.781,-0.0012,-0.0001,-0.0722,-5.3986,-0.4853,-0.4853,0.1767,0.0000,0.1220
19.785,-0.0011,-0.0001,-0.0721,-5.4045,-0.4859,-0.4859,0.1767,0.0000,0.1220
19.788,-0.0011,-0.0001,-0.0720,-5.4091,-0.4864,-0.4864,0.1767,0.0000,0.1220
19.792,-0.0011,-0.0001,-0.0720,-5.4135,-0.4868,-0.4868,0.1767,0.0000,0.1220
19.795,-0.0011,-0.0001,-0.0720,-5.4180,-0.4872,-0.4872,0.1767,0.0000,0.1220
19.799,-0.0010,-0.0001,-0.0719,-5.4226,-0.4876,-0.4876,0.1767,0.0000,0.1220
19.802,-0.0010,-0.0001,-0.0718,-5.4265,-0.4880,-0.4880,0.1708,0.0000,0.1220
19.806,-0.0010,-0.0001,-0.0718,-5.4307,-0.4884,-0.4884,0.1708,0.0000,0.1220
19.809,-0.0010,-0.0001,-0.0717,-5.4340,-0.4888,-0.4888,0.1708,0.0000,0.1220
19.813,-0.0010,-0.0001,-0.0717,-5.4373,-0.4891,-0.4891,0.1708,0.0000,0.1220
19.816,-0.0009,-0.0001,-0.0716,-5.4403,-0.4894,-0.4894,0.1708,0.0000,0.1220
19.819,-0.0009,-0.0001,-0.0716,-5.4429,-0.4896,-0.4896,0.1708,0.0000,0.1220
19.823,-0.0009,-0.0001,-0.0715,-5.4451,-0.4899,-0.4899,0.1578,0.0000,0.1220
19.827,-0.0009,-0.0001,-0.0715,-5.4476,-0.4901,-0.4901,0.1578,0.0000,0.1220
19.831,-0.0009,-0.0001,-0.0714,-5.4496,-0.4903,-0.4903,0.1578,0.0000,0.1220
19.834,-0.0008,-0.0001,-0.0714,-5.4510,-0.4905,-0.4905,0.1578,0.0000,0.1220
19.838,-0.0008,-0.0001,-0.0713,-5.4520,-0.4906,-0.4906,0.1578,0.0000,0.1220
19.841,-0.0008,-0.0001,-0.0713,-5.4527,-0.4907,-0.4907,0.1383,0.0000,0.1220
19.845,-0.0008,-0.0001,-0.0712,-5.4532,-0.4907,-0.4907,0.1383,0.0000,0.1220
19.849,-0.0008,-0.0001,-0.0712,-5.4533,-0.4908,-0.4908,0.1383,0.0000,0.1220
19.854,-0.0007,-0.0001,-0.0711,-5.4527,-0.4908,-0.4908,0.1383,0.0000,0.1220
19.858,-0.0007,-0.0001,-0.0710,-5.4516,-0.4907,-0.4907,0.1383,0.0000,0.1220
19.862,-0.0007,-0.0001,-0.0710,-5.4504,-0.4906,-0.4906,0.0466,0.0000,0.1220
19.866,-0.0007,-0.0001,-0.0709,-5.4484,-0.4905,-0.4905,0.0466,0.0000,0.1220
19.869,-0.0007,-0.0001,-0.0709,-5.4466,-0.4904,-0.4904,0.0466,0.0000,0.1220
19.873,-0.0007,-0.0001,-0.0708,-5.4443,-0.4902,-0.4902,0.0466,0.0000,0.1220
19.877,-0.0006,-0.0001,-0.0708,-5.4405,-0.4900,-0.4900,0.0466,0.0000,0.1220
19.885,-0.0006,-0.0001,-0.0707,-5.4324,-0.4896,-0.4896,0.0215,0.0000,0.1220
19.890,-0.0006,-0.0001,-0.0706,-5.4264,-0.4889,-0.4889,0.0215,0.0000,0.1220
19.898,-0.0006,-0.0001,-0.0705,-5.4162,-0.4884,-0.4884,0.0215,0.0000,0.1220
19.902,-0.0006,-0.0001,-0.0705,-5.4098,-0.4875,-0.4875,-0.0077,0.0000,0.1220
19.906,-0.0005,-0.0001,-0.0704,-5.4027,-0.4869,-0.4869,-0.0077,0.0000,0.1220
19.910,-0.0005,0.0000,-0.0703,-5.3964,-0.4862,-0.4862,-0.0077,0.0000,0.1220
19.914,-0.0005,0.0000,-0.0703,-5.3894,-0.4857,-0.4857,-0.0077,0.0000,0.1220
19.917,-0.0005,0.0000,-0.0702,-5.3826,-0.4850,-0.4850,-0.0077,0.0000,0.1220
19.921,-0.0005,0.0000,-0.0702,-5.3756,-0.4844,-0.4844,-0.0406,0.0000,0.1220
19.924,-0.0005,0.0000,-0.0702,-5.3675,-0.4838,-0.4838,-0.0406,0.0000,0.1220
19.928,-0.0005,0.0000,-0.0701,-5.3602,-0.4831,-0.4831,-0.0406,0.0000,0.1220
19.931,-0.0005,0.0000,-0.0701,-5.3521,-0.4824,-0.4824,-0.0406,0.0000,0.1220
19.935,-0.0005,0.0000,-0.0700,-5.3434,-0.4817,-0.4817,-0.0406,0.0000,0.1220
19.938,-0.0004,0.0000,-0.0700,-5.3348,-0.4809,-0.4809,-0.0406,0.0000,0.1220
19.941,-0.0004,0.0000,-0.0699,-5.3260,-0.4801,-0.4801,-0.0765,0.0000,0.1220
19.945,-0.0004,0.0000,-0.0699,-5.3155,-0.4793,-0.4793,-0.0765,0.0000,0.1220
19.949,-0.0004,0.0000,-0.0699,-5.3049,-0.4784,-0.4784,-0.0765,0.0000,0.1220
19.953,-0.0004,0.0000,-0.0698,-5.2935,-0.4774,-0.4774,-0.0765,0.0000,0.1220
19.957,-0.0004,0.0000,-0.0698,-5.2821,-0.4764,-0.4764,-0.0765,0.0000,0.1220
19.960,-0.0004,0.0000,-0.0697,-5.2700,-0.4754,-0.4754,-0.1145,0.0000,0.1220
19.964,-0.0004,0.0000,-0.0697,-5.2569,-0.4743,-0.4743,-0.1145,0.0000,0.1220
19.968,-0.0004,0.0000,-0.0696,-5.2457,-0.4731,-0.4731,-0.1145,0.0000,0.1220
19.971,-0.0004,0.0000,-0.0696,-5.2346,-0.4721,-0.4721,-0.1145,0.0000,0.1220
19.974,-0.0004,0.0000,-0.0696,-5.2232,-0.4711,-0.4711,-0.1145,0.0000,0.1220
19.978,-0.0004,0.0000,-0.0695,-5.2116,-0.4701,-0.4701,-0.1145,0.0000,0.1220
19.982,-0.0003,0.0000,-0.0695,-5.1939,-0.4690,-0.4690,-0.1545,0.0000,0.1220
19.990,-0.0003,0.0000,-0.0694,-5.1639,-0.4674,-0.4674,-0.1545,0.0000,0.1220
19.993,-0.0003,0.0000,-0.0693,-5.1504,-0.4648,-0.4648,-0.1545,0.0000,0.1220
19.997,-0.0003,0.0000,-0.0693,-5.1362,-0.4635,-0.4635,-0.1545,0.0000,0.1220
20.000,-0.0003,0.0000,-0.0693,-5.1214,-0.4623,-0.4623,-0.1959,0.0000,0.1220
20.006,-0.0003,0.0000,-0.0692,-5.0974,-0.4609,-0.4609,-0.1959,0.0000,0.1220
20.011,-0.0003,0.0000,-0.0692,-5.0750,-0.4588,-0.4588,-0.1959,0.0000,0.1220
20.015,-0.0003,0.0000,-0.0691,-5.0584,-0.4567,-0.4567,-0.1959,0.0000,0.1220
20.018,-0.0003,0.0000,-0.0691,-5.0425,-0.4553,-0.4553,-0.1959,0.0000,0.1220
20.021,-0.0003,0.0000,-0.0690,-5.0271,-0.4538,-0.4538,-0.2380,0.0000,0.1220
20.025,-0.0003,0.0000,-0.0690,-5.0097,-0.4524,-0.4524,-0.2380,0.0000,0.1220
20.029,-0.0003,0.0000,-0.0690,-4.9938,-0.4509,-0.4509,-0.2380,0.0000,0.1220
20.032,-0.0003,0.0000,-0.0689,-4.9768,-0.4494,-0.4494,-0.2380,0.0000,0.1220
20.035,-0.0002,0.0000,-0.0689,-4.9606,-0.4479,-0.4479,-0.2380,0.0000,0.1220
20.039,-0.0002,0.0000,-0.0688,-4.9443,-0.4465,-0.4465,-0.2380,0.0000,0.1220
20.042,-0.0002,0.0000,-0.0688,-4.9268,-0.4450,-0.4450,-0.2805,0.0000,0.1220
20.049,-0.0002,0.0000,-0.0688,-4.8917,-0.4434,-0.4434,-0.2805,0.0000,0.1220
20.052,-0.0002,0.0000,-0.0687,-4.8743,-0.4402,-0.4402,-0.2805,0.0000,0.1220
20.055,-0.0002,0.0000,-0.0687,-4.8577,-0.4387,-0.4387,-0.2805,0.0000,0.1220
20.059,-0.0002,0.0000,-0.0686,-4.8392,-0.4372,-0.4372,-0.2805,0.0000,0.1220
20.063,-0.0002,0.0000,-0.0686,-4.8174,-0.4355,-0.4355,-0.3229,0.0000,0.1220
20.067,-0.0002,0.0000,-0.0686,-4.7947,-0.4336,-0.4336,-0.3229,0.0000,0.1220
20.071,-0.0002,0.0000,-0.0685,-4.7761,-0.4315,-0.4315,-0.3229,0.0000,0.1220
20.074,-0.0002,0.0000,-0.0685,-4.7583,-0.4298,-0.4298,-0.3229,0.0000,0.1220
20.077,-0.0002,0.0000,-0.0685,-4.7404,-0.4282,-0.4282,-0.3229,0.0000,0.1220
20.080,-0.0002,0.0000,-0.0684,-4.7210,-0.4266,-0.4266,-0.3654,0.0000,0.1220
20.086,-0.0002,0.0000,-0.0684,-4.6919,-0.4249,-0.4249,-0.3654,0.0000,0.1220
20.093,-0.0002,0.0000,-0.0683,-4.6493,-0.4223,-0.4223,-0.3654,0.0000,0.1220
20.097,-0.0002,0.0000,-0.0683,-4.6265,-0.4184,-0.4184,-0.3654,0.0000,0.1220
20.100,-0.0002,0.0000,-0.0682,-4.6043,-0.4164,-0.4164,-0.4078,0.0000,0.1220
20.104,-0.0002,0.0000,-0.0682,-4.5809,-0.4144,-0.4144,-0.4078,0.0000,0.1220
20.108,-0.0002,0.0000,-0.0682,-4.5581,-0.4123,-0.4123,-0.4078,0.0000,0.1220
20.112,-0.0002,0.0000,-0.0681,-4.5348,-0.4102,-0.4102,-0.4078,0.0000,0.1220
20.116,-0.0002,0.0000,-0.0681,-4.5126,-0.4081,-0.4081,-0.4078,0.0000,0.1220
20.119,-0.0001,0.0000,-0.0681,-4.4900,-0.4061,-0.4061,-0.4078,0.0000,0.1220
20.124,-0.0001,0.0000,-0.0680,-4.4642,-0.4041,-0.4041,-0.4496,0.0000,0.1220
20.128,-0.0001,0.0000,-0.0680,-4.4343,-0.4018,-0.4018,-0.4496,0.0000,0.1220
20.133,-0.0001,0.0000,-0.0679,-4.4073,-0.3991,-0.3991,-0.4496,0.0000,0.1220
20.136,-0.0001,0.0000,-0.0679,-4.3848,-0.3967,-0.3967,-0.4496,0.0000,0.1220
20.140,-0.0001,0.0000,-0.0679,-4.3619,-0.3946,-0.3946,-0.4909,0.0000,0.1220
20.144,-0.0001,0.0000,-0.0678,-4.3360,-0.3926,-0.3926,-0.4909,0.0000,0.1220
20.148,-0.0001,0.0000,-0.0678,-4.3133,-0.3902,-0.3902,-0.4909,0.0000,0.1220
20.152,-0.0001,0.0000,-0.0678,-4.2886,-0.3882,-0.3882,-0.4909,0.0000,0.1220
20.157,-0.0001,0.0000,-0.0677,-4.2520,-0.3860,-0.3860,-0.4909,0.0000,0.1220
20.163,-0.0001,0.0000,-0.0677,-4.2182,-0.3827,-0.3827,-0.5314,0.0000,0.1220
